Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Mel_1	CPM_Mel_2	CPM_Mel_3	CPM_Mel_4	CPM_Mel_5	CPM_Mel_6	CPM_Mel_7	CPM_Mel_8	CPM_Mel_9	CPM_Mel_10	CPM_Mel_11	CPM_Mel_12
ENSMUSG00000056553.15	Ptprn2	4.055332026201723	-2.8688241064060396	15.225950419236797	0.0010477045548990393	0.38765197098835036	0	0.01712277050145939	0	0.01632933175384725	0	0.07799551167163274	0.17330162946799302	0.06431332645957319	0.21873972840770148	0.3021264140612464	0.28866715998883885	0.3102572025690503	0.03894337071661137	0	0.031191595322231896	0.16315517126388415	0.013962776199259976
ENSMUSG00000024529.15	Lox	2.3435245885858222	3.912670871481024	15.129831520905302	0.0010768807961302421	0.38765197098835036	4.570612859739935	3.903991674332741	3.2065038299804893	4.996775516677259	2.6964218178515718	27.56361382475501	34.18768508595862	7.251327558316877	33.79528803898988	24.156380106078746	42.520672666355956	36.580801598141356	5.218411676025924	4.181259050058548	7.345620698385612	6.185064219730881	6.967425323430728
ENSMUSG00000021025.9	Nfkbia	0.8160341232697697	4.795812482659414	15.12808107106379	0.001077420478062425	0.38765197098835036	19.169286769954056	18.32136443656155	15.591624873280129	16.264014426831864	20.904676840596526	35.06678204756608	39.37097927641041	38.57191754412902	29.785059684848683	22.11016030175485	57.791165429765535	33.37481050492784	27.630321523435768	17.257555041515236	29.928335711681505	27.84020513293732	22.647622995199683
ENSMUSG00000031765.9	Mt1	5.03644956685953	7.535976640205646	14.908183703584937	0.00114768225595313	0.38765197098835036	7.3846095830872835	8.561385250729694	5.190528074780917	7.756432583077444	10.622716721975697	399.8673892381267	434.0418083493825	34.616647966865266	525.5343497066366	442.14827395981314	646.1092708450185	569.3958374767237	8.11969279441347	10.74899142585806	28.134818980653172	8.91420526632676	7.121015861622588
ENSMUSG00000054556.9	Gm4876	-0.5157625358617322	1.045959096177494	14.865039919205634	0.0011620598656729936	0.38765197098835036	2.796942197751304	2.602661116221827	2.966016042731953	2.482058426584782	2.0741706291165936	1.4663156194266955	1.3076395678039472	2.0258697834765553	1.701308998726567	1.606763202052992	1.8619031819280105	1.9206398254274542	2.1418853894136256	2.287858725503734	1.6843461474005224	2.0913526498370603	1.5917564867156373
ENSMUSG00000031762.8	Mt2	6.22974340902551	7.473916986078005	14.748014127293814	0.0012020818076678682	0.38765197098835036	3.7008320543416637	4.828621281411548	1.8637803511761595	2.1881304550155316	4.074263735764737	289.58173573443804	400.3740281518279	18.57047301520176	600.8415773145547	605.2553384964233	451.46100486454446	603.3616140817832	3.641205162003163	3.076775527401573	23.066184740790487	3.2779357135744	2.2340441918815963
ENSMUSG00000112794.2	Gm48878	1.36404881557382	-2.287882456076418	14.720189679762875	0.001211822563611909	0.38765197098835036	0.06821810238417814	0.10273662300875634	0.04008129787475612	0.08164665876923625	0.10370853145582967	0.17159012567759202	0.31509387175998727	0.11254832130425307	0.2795007640765074	0.2883933952402806	0.28866715998883885	0.3102572025690503	0.09735842679152842	0.09861460023722991	0.20274536959450734	0.11865830637373392	0.20944164298889964
ENSMUSG00000086826.3	Gm11739	3.787272824385783	-2.72451021608362	14.633066025960353	0.001242897513350909	0.38765197098835036	0.017054525596044534	0	0.02004064893737806	0	0.014815504493689954	0	0.18905632305599238	0.0803916580744665	0.024304414267522386	0.05493207528386298	0.1732002959933033	0.07387076251644055	0.5257355046742536	0.19722920047445983	0.4054907391890147	0.20765203615403438	0.09773943339481983
ENSMUSG00000058600.14	Rpl30	0.6135011316755843	7.273414473852088	14.624002977448802	0.0012461808695128107	0.38765197098835036	123.35538363619011	127.42765807186078	100.36356987838931	99.36398372216053	112.31633956666354	147.9106883340843	265.5453604257293	164.70642906296695	186.4148574318967	171.00355035866545	203.01961362015035	192.13785330526187	118.52414877600671	138.7112966936876	198.73724959560053	161.31596751509127	118.62774658891276
ENSMUSG00000028195.5	Ccn1	0.9063709987979096	4.434643203952709	14.562843889258712	0.0012685924862894456	0.38765197098835036	14.189365295909052	13.612602548660215	8.87800747925848	14.353482611631733	15.704434763311351	25.98810448898803	35.778909138346556	19.79242621793365	22.044103740642804	27.507236698394387	23.584106971088133	27.2139889110567	18.361799292882264	12.642391750412875	46.50666862544776	24.235959076835154	16.64362922951789
ENSMUSG00000040093.17	Bmf	1.1378369590716662	2.14405995404256	14.532278474165983	0.0012799615677460414	0.38765197098835036	2.0294885459292997	2.414310640705774	2.324715276735855	2.563705085354018	2.5334512684209822	6.848005924769354	7.845837406823684	4.678794499933949	4.945948303440805	4.669226399128354	11.012652153574201	6.219918203884294	3.427016623061801	3.2542818078285873	4.429206535756929	3.1592774072006655	2.192155863283816
ENSMUSG00000123052.1	Gm71729	2.782033311251182	-1.7187628494299199	14.500236766829948	0.0012920021051801862	0.38765197098835036	0.08527262798022267	0.03424554100291878	0.04008129787475612	0.0326586635076945	0.059262017974759815	0.5147703770327761	0.44113142046398224	0.43411495360211905	0.6076103566880596	0.43945660227090383	0.6783678259737712	0.7682559301709817	0.03894337071661137	0.05916876014233795	0.06238319064446379	0.13349059467045066	0.09773943339481983
ENSMUSG00000041794.14	Myrip	1.1212774248043966	1.6296379561812202	14.428207964958723	0.0013195334956651174	0.38765197098835036	1.6542889828163199	1.5581721156328046	1.8236990533014033	1.3226758720616274	2.0000931066481438	4.164960323265189	5.718953772443769	2.4439064054637814	3.6821187615296416	4.257235834499381	5.643442977781799	6.4267563389303275	2.4534323551465165	2.051183684934382	1.9182831123172617	2.284172397694378	2.5970763730623556
ENSMUSG00000121883.2	Gm66129	-2.875956475827212	0.7748190945534266	14.315451437988212	0.0013639579179411789	0.38765197098835036	5.338066511561939	0.29108709852480963	5.911991436526527	0.261269308061556	9.80786397482275	0.14039192100893894	0.17330162946799302	0.4501932852170123	0.6197625638218208	3.556851874630128	0.40413402398437437	0.4136762700920671	0.17524516822475117	0.19722920047445983	0.31191595322231896	0.35597491912120177	0.18151609059037968
ENSMUSG00000044022.6	Pcdhb21	0.8722420008222822	-1.077257645148598	14.219188193282754	0.0014032088577847547	0.38765197098835036	0.2899269351327571	0.23971878702043148	0.26052843618591476	0.326586635076945	0.2666790808864192	0.5303694793671027	0.44113142046398224	0.43411495360211905	0.8506544993632835	0.7415830163321502	0.46186745598214213	0.5318694901183719	0.33101865109119666	0.35501256085402766	0.3587033462056668	0.6229561084621031	0.4188832859777993
ENSMUSG00000140143.1	Gm73647	1.8786830853231982	1.0199617022337637	14.201071947094153	0.0014107358995337947	0.38765197098835036	0.5969083958615586	0.308209869026269	1.2024389362426835	0.5551972796308066	0.7852217381655675	2.105878815134084	1.0555644703959575	0.7878382491297715	6.161169016816925	3.2684584793898472	4.344440757832024	2.4525093155458264	0.7204523582573104	1.2228210429416508	1.762325135706102	2.506656722145129	3.9375028881913132
ENSMUSG00000111204.2	Gm47320	-0.7405641129781417	0.4962770164466531	14.158146133024145	0.0014287516932588683	0.38765197098835036	1.8418887643728097	1.3355760991138323	1.8838210001135374	2.335094440800157	2.237141178547183	1.3571219030864097	1.0713191639839568	1.286266529191464	0.8263500850957611	1.1261075433191912	1.717569601933591	1.0489648277334558	1.4993197725895377	0.9269772422299611	1.4348133848226672	0.6526206850555366	0.8936176767526385
ENSMUSG00000079012.12	Serpina3m	5.467812248858066	1.841679706763167	14.020448526395239	0.0014883005634916682	0.38765197098835036	0.1023271535762672	0.06849108200583756	0.12024389362426835	0.04898799526154175	0.20741706291165934	5.64687504502621	9.9254569604396	0.8843082388191313	11.338009255799193	8.624335819566488	12.802388545505002	9.632747432143848	0.1363017975081398	0.29584380071168975	0.06238319064446379	0.13349059467045066	0.13962776199259977
ENSMUSG00000116581.4	Gm46565	-0.8149979180766291	0.003161204643150753	14.010748207508701	0.0014925989990260432	0.38765197098835036	1.2620348941072956	2.6711521982276647	1.082195042618415	1.0777358957539185	0.9037457741150872	0.8735497307222867	0.7877346793999682	0.7235249226701984	1.0815464349047461	0.7415830163321502	0.9526016279631682	0.8716749976939985	0.8567541557654502	0.5325188412810415	0.5614487158001742	0.7564467031325538	0.7819154671585586
ENSMUSG00000037890.14	Wdr19	0.43786217452030723	1.0538577569020098	13.958069001106061	0.001516185953413393	0.38765197098835036	1.8077797131807207	1.626663197638642	1.5030486703033543	1.4696398578462526	1.7630450347491045	1.8562931777848592	2.3947134253759033	2.4760630686935676	2.6127245337586564	2.0324867855029303	2.0928369099190816	2.2456711804997926	2.628677523371268	2.327304565598626	1.840304124011682	2.0913526498370603	1.9827142202949166
ENSMUSG00000021091.9	Serpina3n	4.813592160671313	6.513066869442169	13.854352775397807	0.001563851785084456	0.38765197098835036	6.156683740172077	3.1848353132714466	3.40691031935427	4.212967592492591	5.674338221083253	153.10518941141507	237.32870420962243	23.05632753575699	308.61745236899924	216.66583793837654	313.2616020198879	251.08672179338143	4.945808081009644	7.593324218266703	5.754849336951785	3.8563949571463527	3.979391216789093
ENSMUSG00000020108.5	Ddit4	3.710517304237511	6.172316127526178	13.757020021946161	0.0016101114532710557	0.38765197098835036	4.979921474045004	5.325181625953871	7.475162053642015	7.576809933785125	12.41539276571218	316.5525836704886	184.40868844753257	23.812009121656974	74.76037828689886	35.719581953331904	338.5199785189113	133.75040261226727	18.108667383224287	4.595440371054914	27.885286218075315	20.6465453090297	8.824474557932305
ENSMUSG00000045092.9	S1pr1	0.8247433897378851	5.156640051152634	13.716356472069313	0.001629889032734139	0.38765197098835036	25.377134086914268	18.5953287645849	24.509713650413364	21.293448607016817	25.60119176509624	37.25065637437179	44.42823591815821	41.675035545803425	52.92286206753	51.93827718089245	58.686033625730936	63.558404069145446	30.92103634898943	22.267176733566515	32.84474987431019	27.276578177662085	26.640976988188033
ENSMUSG00000036377.21	Cracd	-1.1906306080604083	0.3448536468710762	13.69652025120315	0.0016396352106023647	0.38765197098835036	2.5411243138106356	0.5479286560467005	3.2065038299804893	2.0248371374770593	1.9852776021544538	0.5927658887044088	0.8665081473399651	0.8360732439744515	0.6562191852231044	0.755316035153116	0.6783678259737712	0.39890211758877897	1.1293577507817298	0.7889168018978393	1.185280622244812	1.9133651902764595	1.0192826625459783
ENSMUSG00000064057.13	Scgb3a1	4.151607229080385	-0.47410734409883626	13.68066020432954	0.0016474746324283863	0.38765197098835036	0.03410905119208907	0.06849108200583756	0.08016259574951223	0.04898799526154175	0.029631008987379907	1.9654868941251449	2.1426383279679135	0.6913682594404118	1.6891567915928059	1.771559427904581	1.3423022939481006	1.344447877799218	0.05841505607491706	0.15778336037956786	0.06238319064446379	0.05932915318686696	0.013962776199259976
ENSMUSG00000032254.11	Kif23	-1.144041072574833	-1.4371383597533078	13.670237071864726	0.0016526494644971406	0.38765197098835036	0.5798538702655142	1.010243459586104	0.32065038299804893	0.5062092843692648	0.35557210784855886	0.15599102334326548	0.14179224229199427	0.12862665291914638	0.3402617997453134	0.3707915081660751	0.20206701199218718	0.3398055075756265	0.4283770778827251	0.29584380071168975	0.12476638128892759	0.22248432445075111	0.2513299715866796
ENSMUSG00000141850.1	ENSMUSG00000141850	0.6248120762836684	1.1913974413879265	13.576343872996954	0.0017000929271461342	0.38765197098835036	1.6201799316242307	1.7636453616503172	2.2846339788610988	1.3716638673231691	1.1111628370267466	2.6830456015041664	2.946127700955881	2.588611389997821	2.9408341263702087	2.4307443313109367	2.97327174788504	2.2161228754932165	3.0181112305373814	2.248412885408842	2.0118578982839574	2.402830704068112	1.6755331439111971
ENSMUSG00000026822.15	Lcn2	5.754191170740449	4.395361577547459	13.495021447109451	0.0017424169115518734	0.38765197098835036	0.5969083958615586	0.787647443067132	0.18036584043640252	0.6695026019077372	0.4740961437980785	45.08140574620372	39.875129471226394	1.784694809253156	68.86655782702468	37.25768006128006	71.01212135725436	86.69472688929463	0.7593957289739217	0.7889168018978393	1.4192175871615513	0.2966457659343348	0.4328460621770593
ENSMUSG00000071042.13	Rasgrp3	-0.4936424303283278	5.913088432693962	13.423988895132581	0.0017803507830262712	0.38765197098835036	61.95909149042979	65.39186054507341	84.77194500510919	88.17839147077515	78.27031024016402	52.97455152737295	52.872751681325866	60.95295515206049	48.43869763517212	41.47371683931655	35.43389388862997	53.36423884187665	60.186979442522876	77.5899674666525	53.55596916827216	57.38612341999707	51.103760889291515
ENSMUSG00000022871.14	Fetub	5.016646714325534	1.3164562865765042	13.369969015716633	0.0018098175351323636	0.38765197098835036	0.08527262798022267	0.10273662300875634	0.060121946812134175	0.1632933175384725	0.10370853145582967	2.2930680431460027	5.9395194826757605	2.058026446706342	10.414441513633342	7.360898088037639	1.703136243934149	10.666938107374015	0.09735842679152842	0.07889168018978393	0.18714957193339138	0.11865830637373392	0.1256649857933398
ENSMUSG00000131967.1	Gm72819	-0.6303252981689822	-0.038474376764725364	13.296844410964763	0.001850577839255414	0.38765197098835036	1.1255986893389394	1.3698216401167511	1.1823982873053054	1.5186278531077944	1.0963473325330566	0.8111533213849804	0.7719799858119689	0.8039165807446649	0.5833059424205372	0.7278499975111845	0.4763008139815841	0.7239334726611174	0.9346408971986729	0.8678084820876233	0.904556264344725	0.9640987392865882	1.186835976937098
ENSMUSG00000138005.1	Gm60484	-1.8316898033234223	-0.8690760544544709	13.270506700448221	0.001865509276407152	0.38765197098835036	0.6310174470536478	3.64715011681085	0.20040648937378058	0.5062092843692648	0.2963100898737991	0.483572172364123	0.11028285511599556	0.160783316148933	0.41317504254788057	0.2883933952402806	0.5340342459793518	0.2954830500657622	0.21418853894136256	0.1380604403321219	0.3275117508834349	0.22248432445075111	0.3351066287822394
ENSMUSG00000049791.5	Fzd4	0.842332448203574	6.539560287282931	13.249228406463297	0.0018776708096392815	0.38765197098835036	51.67521255601494	48.01224848609213	60.72316628025552	64.95808171680436	72.72931155952398	127.22627863876733	185.27519659487254	84.73280761048768	81.21320027492605	84.14220631605711	164.43924768764205	106.1079632786152	74.03134773227822	68.4977013247799	142.70154859921092	76.20829726853061	88.18889447452601
ENSMUSG00000020123.7	Avpr1a	0.9351414052762181	-0.3364340103932917	13.232993203234917	0.0018870096050412756	0.38765197098835036	0.3581450375169352	0.5479286560467005	0.4208536276849392	0.42456262560002855	0.5481736662665283	0.998342549396899	1.0083003896319593	0.8521515755893447	1.1544596777073133	1.2497047127078829	1.226835429952565	1.2262546577729132	0.5062638193159479	0.5522417613284876	0.6238319064446379	0.5932915318686696	0.572473824169659
ENSMUSG00000006522.18	Itih3	3.7550801301268995	-0.026052693607815217	13.19471700344747	0.001909233021439427	0.38765197098835036	0.06821810238417814	0.05136831150437817	0.12024389362426835	0.08164665876923625	0.14815504493689954	1.138734470405838	2.1268836343799142	0.4662716168319056	3.6092055187270744	1.7990254655465125	3.42070584586774	2.260445333003081	0.1557734828664455	0.09861460023722991	0.07797898830557974	0.23731661274746785	0.09773943339481983
ENSMUSG00000058396.8	Gpr182	1.620352891216489	0.9346178004138247	13.091535687391278	0.0019706125156687044	0.38765197098835036	0.8697808053982712	0.5821741970496193	0.6413007659960979	0.6041852748923483	1.0963473325330566	1.5755093357669814	3.3399950406558654	2.1544964363957018	3.511987861656985	3.7903131945865454	4.142373745839837	4.314052530960128	1.0125276386318958	1.3411585632263268	1.3724301941782033	0.8306081446161375	0.6702132575644788
ENSMUSG00000087371.2	Gm15541	0.971252441471726	-1.8581430165269648	13.060438265163379	0.0019895417962223433	0.38765197098835036	0.08527262798022267	0.1541049345131345	0.12024389362426835	0.1632933175384725	0.1926015584179694	0.3587793536895106	0.3623579525239854	0.17686164776382626	0.48608828535044774	0.2883933952402806	0.36083394998604856	0.26593474505918596	0.23366022429966823	0.19722920047445983	0.20274536959450734	0.20765203615403438	0.2513299715866796
