Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Saline_1	CPM_Saline_2	CPM_Saline_3	CPM_LPS_1	CPM_LPS_2	CPM_LPS_3
ENSMUSG00000024222.19	Fkbp5	4.116224992214971	6.573021726330718	252.4286571997103	1.2829911771054624e-7	1.3400201568685636e-4	11.886459822685698	11.479976675308755	7.865739637130037	213.6992894611024	147.16784518751555	177.22714196651285
ENSMUSG00000066687.6	Zbtb16	3.5535573445475213	6.52233216593412	249.56562763888303	1.344811046220725e-7	1.3400201568685636e-4	13.307666975398117	13.591236753526458	16.100185819750546	203.9475237588883	137.49055511935384	165.18080687919067
ENSMUSG00000018459.16	Slc13a3	5.440167508850011	4.987118109920689	242.51679734776076	1.5134383829055025e-7	1.419338125803672e-4	1.4212071527124204	0.9236762842202447	1.7206305456221958	84.60141105894354	54.229342457434385	45.26501669175612
ENSMUSG00000027075.17	Slc43a1	4.560985042990887	5.8029354096978585	237.82650689582968	1.640247523316761e-7	1.4528036813466177e-4	4.5220227586304285	4.3544739113240105	4.608831818630881	133.48940202964602	68.47139199171008	117.63428732998716
ENSMUSG00000021903.12	Galnt15	3.1477036770884133	5.593863556414225	230.9838299968229	1.849722862283457e-7	1.4880048532940125e-4	8.268841615781355	11.875837939974575	9.094761455431605	95.38647643821344	79.18336087219095	84.14182538265955
ENSMUSG00000069874.8	Irgm2	2.7409251536089183	5.974840491293197	230.2156363792081	1.8752527103774107e-7	1.4880048532940125e-4	16.53768323156271	15.570543076855554	16.71469672890133	122.44601173111218	108.15436761712783	96.09690035568384
ENSMUSG00000019577.7	Pdk4	5.72626322083453	10.64165033326414	226.7921699389345	1.9944628354293175e-7	1.4880048532940125e-4	70.93115698537443	42.225201564354045	64.40074327900219	4218.639675269747	2542.3884322468566	2644.6268522387104
ENSMUSG00000005686.18	Ampd3	4.127290208501953	5.711131907432155	225.19378048385698	2.053321631591813e-7	1.4880048532940125e-4	6.201631211836016	5.805965215098681	4.977538364121352	131.87487128424635	73.15787837692046	90.34751315491644
ENSMUSG00000026536.10	Ifi211	4.333110988835876	4.93512913251099	221.54277618092542	2.1960225315371483e-7	1.5222255313172503e-4	3.2300162561645918	2.5071213428835213	2.826750182093607	45.2068608711912	48.751631098097576	79.30503932487109
ENSMUSG00000022146.13	Osmr	4.3016067632371975	6.094378797679354	217.48881260641514	2.369118764619733e-7	1.5737858526805167e-4	8.010440315288188	6.333780234653107	5.469147091441979	123.54389263798396	94.46008921878582	170.3826333941707
ENSMUSG00000024481.6	Lvrn	3.552100056770802	5.68387556645498	215.03412293506477	2.4821489897801696e-7	1.58291605376261e-4	6.3308318620826	10.160439126422691	7.619935273469723	106.62361042619526	77.66177438348628	98.19588298453544
ENSMUSG00000021091.9	Serpina3n	7.698946442841728	9.151574556046452	212.09720251780647	2.6262768600905604e-7	1.6104127684778388e-4	6.0724305615894325	3.694705136880979	6.390913455168155	1313.5176332273684	533.5899498589531	1547.2239778065184
ENSMUSG00000024679.11	Ms4a6d	3.1455877328708524	4.307969224538877	209.07862960555065	2.785341653733287e-7	1.629864289370458e-4	4.1344208078906775	3.4307976271037663	4.240125273140411	30.030271864434155	40.413337139995996	34.770103547498145
ENSMUSG00000053113.4	Socs3	4.012346629693172	6.232310128358708	205.96193952139473	2.9622555044202526e-7	1.629864289370458e-4	7.106035763562102	10.424346636199905	8.664603819026057	181.60241824255667	103.46788123191746	137.89403270411995
ENSMUSG00000129222.1	Gm74907	4.886618140266791	2.937342621532518	205.92065390201043	2.964690735228206e-7	1.629864289370458e-4	0.5168026009863347	0.39586126466581917	0.4916087273206273	14.401614248965197	10.65110542093268	17.7957222880896
ENSMUSG00000024235.12	Map3k8	3.867178955060139	3.6065928336716047	198.91048214107235	3.416642375338596e-7	1.7428349136720022e-4	1.550407802959004	1.4514913037746702	1.5362772728769605	24.21796118099529	16.493997537558606	26.10039268919808
ENSMUSG00000024401.15	Tnf	6.086369501177565	1.9918701347362038	197.9753220270926	3.4831916593307654e-7	1.7428349136720022e-4	0.12920065024658367	0.1319537548886064	0.061451090915078416	7.168516509574605	7.851386281716089	6.753248458044259
ENSMUSG00000020227.11	Irak3	3.58015503942453	5.067465223730428	197.76841056165748	3.4981319223172595e-7	1.7428349136720022e-4	5.6848286108496815	4.3544739113240105	5.284793818696744	57.73561945549277	47.2909080689411	79.12251909627531
ENSMUSG00000021281.16	Tnfaip2	3.4648951321180723	5.9446806310861104	194.93292464734466	3.7110725978937483e-7	1.75712047135884e-4	10.852854620713028	8.708947822648021	10.87684309196888	141.75579944609242	84.23502801469044	111.24607932913449
ENSMUSG00000002699.14	Lcp2	3.1694377864082472	4.143346222659458	194.4714163684926	3.7472305103305876e-7	1.75712047135884e-4	3.2300162561645918	3.29884387221516	3.8099676367348616	26.090816845658924	30.736047071834303	37.14286651924343
ENSMUSG00000020901.14	Pik3r5	4.4583761453967865	3.3667528727415292	184.86941454059235	4.60865630781936e-7	2.099308786158973e-4	1.2920065024658367	0.7917225293316383	0.6145109091507841	18.534812957188393	16.554860997106793	22.35872800298437
ENSMUSG00000015340.11	Cybb	3.1604304006425226	5.444879579295549	182.88542479419095	4.816152954125681e-7	2.1198831919615755e-4	10.465252669973278	8.313086557982203	7.435582000724488	63.41876767929966	75.10550908246243	94.91051886981121
ENSMUSG00000039899.6	Fgl2	3.445699154463062	5.984297154631111	181.93392863517758	4.919756513992241e-7	2.1198831919615755e-4	8.13964096553477	13.987098018192277	9.70927236458239	125.61049199209556	95.73822186929775	124.84383635952089
ENSMUSG00000030142.11	Clec4e	11.850151307502898	4.241154826640365	376.33724638826425	5.326984128849756e-7	2.1748401879186522e-4	0	0	0	29.771946945170207	32.50108739873172	49.37172183516141
ENSMUSG00000108980.3	Gm45155	2.7216672534008537	5.249877362443998	178.22176403645764	5.35124248224681e-7	2.1748401879186522e-4	8.39804226602794	9.500670351979661	11.737158364779978	60.06054372886831	61.959001820054105	74.92455383857212
ENSMUSG00000026580.17	Selp	5.0039920290444	3.177294995168674	177.37177390278592	5.456539391378416e-7	2.1748401879186522e-4	0.5168026009863347	0.659768774443032	0.43015763640554894	22.990917814491528	15.641909103883993	12.046335087322191
ENSMUSG00000105504.5	Gbp5	4.199587093004917	3.8829307996879807	174.7018795655297	5.804360895344615e-7	2.20175860348923e-4	1.938009753698755	1.4514913037746702	1.16757072738649	32.16145244836174	19.354580136323385	30.663398404092852
ENSMUSG00000031765.9	Mt1	7.125328878726617	8.989520918478526	174.43794790331214	5.840213114984948e-7	2.20175860348923e-4	8.914844867014274	7.389410273761958	5.530598182357058	1128.8153159536444	436.9996395559808	1460.344348994922
ENSMUSG00000032691.15	Nlrp3	4.504568905762525	2.26675045339642	173.72538844084107	5.938381731796831e-7	2.20175860348923e-4	0.25840130049316734	0.39586126466581917	0.43015763640554894	7.878910037550467	9.312109310872572	8.852231086895854
ENSMUSG00000033863.3	Klf9	2.6763746329057665	7.550191813094213	167.33677946250938	6.916322159163404e-7	2.506066458716867e-4	54.005871803071976	48.031166779452725	49.836834732128594	344.41169860866097	265.5472740087387	361.0250121624742
ENSMUSG00000035004.4	Igsf6	3.4345416398551656	3.7431463930339097	159.2223509452377	8.463354393795506e-7	2.974588083206693e-4	2.4548123546850897	2.1112600782177022	2.0893370911126663	17.307769590684632	27.0842394989431	27.56055451796441
ENSMUSG00000075010.8	AW112010	3.073729198537886	3.8502252187580623	158.6744625856725	8.582515952299309e-7	2.974588083206693e-4	3.6176182069043428	2.639075097772128	2.765299091178529	24.734611019523186	21.363074301413548	29.7507972611139
ENSMUSG00000029084.6	Cd38	3.0105731268137963	5.244465157102721	153.7658117731733	9.748229709291402e-7	3.306723962877294e-4	6.3308318620826	9.104809087313841	9.34056581909192	54.89404534358932	63.48058830875877	82.59040343959533
ENSMUSG00000033538.14	Casp4	3.882162992091781	4.386478910875331	151.12771736980594	1.0455653844853077e-6	3.4604206179607674e-4	3.100815605918008	2.7710288526607343	2.0893370911126663	26.478304224554847	37.97879875806853	51.37944434971511
ENSMUSG00000022126.7	Acod1	12.620236469605913	5.001401636033053	303.1548006872672	1.0635426850660328e-6	3.4604206179607674e-4	0	0	0	56.12108871009308	43.030465900568025	91.2601142978954
ENSMUSG00000090272.10	Mndal	2.386253396810079	4.869545145780884	147.08267866354373	1.1668077448071819e-6	3.72048317509218e-4	9.431647468000609	9.632624106868267	8.848957091771291	41.71947446112788	46.31709271617011	57.85891246486568
ENSMUSG00000039997.17	Ifi203	2.6446258556507956	5.256678138624991	142.29359370769757	1.33367304399666e-6	4.052130280592168e-4	11.886459822685698	9.896531616645479	9.647821273667311	49.92129064775828	69.62779772312562	76.74975612453002
ENSMUSG00000034855.14	Cxcl10	4.810188291050352	2.989368258997638	141.96955193677917	1.3459964610215592e-6	4.052130280592168e-4	0.25840130049316734	0.5278150195544256	0.6759620000658626	12.657921043933538	11.685784233251855	20.16848525983488
ENSMUSG00000022952.18	Runx1	2.9490258661606252	5.005683304556686	141.66864355753594	1.3575662968791313e-6	4.052130280592168e-4	6.976835113315518	7.785271538427777	7.128326546149096	75.43087642507332	45.40414082294731	48.185340349288765
ENSMUSG00000018930.4	Ccl4	10.398095300443783	2.8269063302968784	279.8561068293477	1.3724834419618457e-6	4.052130280592168e-4	0	0	0	14.07870809988526	10.65110542093268	16.06178011642959
ENSMUSG00000000982.6	Ccl3	6.899755160986414	3.3681755246944065	139.76751939731997	1.4335746583528889e-6	4.155541959658201e-4	0.25840130049316734	0	0.18435327274523525	16.984863441604695	13.207370721956522	29.659537146816003
ENSMUSG00000054203.8	Ifi205	5.5323892173326525	5.586576563348737	136.42168074470533	1.5805558595863887e-6	4.413207314969356e-4	1.162805852219253	3.4307976271037663	1.5977283637920388	62.51463046187584	77.72263784303446	140.17553556156733
ENSMUSG00000026072.13	Il1r1	3.1376462022735563	5.99816356393263	135.99158835959452	1.600774367716683e-6	4.413207314969356e-4	14.341272177370787	13.591236753526458	11.122647455629194	112.0484337307382	80.46149352270287	150.3054082486337
ENSMUSG00000120700.2	Gm57098	5.81013646870495	3.26996149159174	135.78976048156218	1.6103723367175514e-6	4.413207314969356e-4	0.5168026009863347	0.1319537548886064	0.30725545457539205	23.6367301126514	10.407651582739932	21.081086402813835
ENSMUSG00000030852.19	Tacc2	3.869814612499738	9.754491360409503	133.96848495608623	1.7002806379867394e-6	4.413207314969356e-4	106.33213515293836	112.29264541020403	113.0085561928292	2352.5650397367904	1135.9556090073572	1360.4145238387266
ENSMUSG00000008496.20	Pou2f2	2.657438946224588	3.3773335067264907	133.90768740243647	1.7033875014734922e-6	4.413207314969356e-4	2.713213655178257	2.5071213428835213	3.0111034548388425	18.211906808108456	15.094137967950312	19.164624002558032
ENSMUSG00000045761.17	Togaram2	6.643410389927904	4.125959616958534	133.39542062437073	1.7298457040131037e-6	4.413207314969356e-4	0.25840130049316734	0	0.5530598182357057	45.46518579045515	21.66739159915448	34.86136366179604
ENSMUSG00000022637.12	Cblb	2.1249855983463006	5.677873921630189	132.69232949957276	1.7669917686551533e-6	4.413207314969356e-4	17.57128843353538	20.980647027288416	18.435327274523523	96.03228873637332	76.26191481387798	76.20219543874265
ENSMUSG00000003541.7	Ier3	3.7894225480550854	4.606223041315394	132.1372292340307	1.797017143264363e-6	4.413207314969356e-4	2.713213655178257	3.4307976271037663	3.5027121821594696	55.281532722485245	26.597331822557607	52.83960617848143
ENSMUSG00000031431.14	Tsc22d3	3.1034634410289312	8.347791795163612	131.82414160438626	1.8142301354870768e-6	4.413207314969356e-4	51.16345749764713	74.55387151206261	77.67417891665912	715.3662826716928	469.74418079290524	564.3525468181851
ENSMUSG00000002910.12	Arrdc2	4.6352962843989225	4.382285471883912	131.68976164259084	1.8216805443784812e-6	4.413207314969356e-4	0.9044045517260857	1.9793063233290957	1.782081636537274	58.51059421328461	27.63201063487678	32.30608046145497
ENSMUSG00000025491.15	Ifitm1	3.6060520732538497	4.0498571919106086	131.59501043187348	1.8269565501347142e-6	4.413207314969356e-4	1.938009753698755	3.29884387221516	2.212239272942823	28.93239095756237	22.093435815991786	39.24184914809502
ENSMUSG00000037405.9	Icam1	3.4613908853918627	4.770128628930022	130.32253430258285	1.8996744440035366e-6	4.520374576231102e-4	4.9096247093701795	5.937918969987288	2.8882012730086855	49.404640809230386	40.109019842255066	58.77151360784463
ENSMUSG00000020120.16	Plek	3.0876941007025462	5.291137555296567	128.27428925670364	2.024396430694439e-6	4.7463165139060946e-4	7.881239665041604	9.896531616645479	6.882522182488783	48.11301621291064	86.54783947752155	73.82943246699737
ENSMUSG00000057137.10	Tmem140	3.216145994252928	4.708223661472686	123.66246959616734	2.3444002412821122e-6	5.358039467103974e-4	4.5220227586304285	4.6183814211012235	5.776402546017371	59.543893890340414	30.675183612286116	49.91928252094878
ENSMUSG00000048621.4	Gm6377	5.158095817200788	1.7770771280533944	123.44542560887389	2.360947110929161e-6	5.358039467103974e-4	0.12920065024658367	0.2639075097772128	0.12290218183015683	4.77901100638307	7.547068983975156	6.023167543661096
ENSMUSG00000027398.14	Il1b	5.989969843811085	3.199913577025869	123.00319264186176	2.39511059155512e-6	5.358039467103974e-4	0.5168026009863347	0.2639075097772128	0.12290218183015683	22.92633658467554	9.981607365902626	19.529664459749615
ENSMUSG00000019122.9	Ccl9	2.9841944023265494	5.610124043298844	122.6892045874058	2.4197380770964447e-6	5.358039467103974e-4	13.178466325151534	12.271699204640393	7.497033091639567	70.84560910813822	103.52874469146565	83.95930515406376
ENSMUSG00000030790.16	Adm	3.877527508720438	4.086207430959395	122.06513918230165	2.4696219340177595e-6	5.393586643019882e-4	1.4212071527124204	1.9793063233290957	2.765299091178529	32.74268351670563	20.754439705931677	40.519490748265554
ENSMUSG00000028370.8	Pappa	2.2257491602085824	3.7319010061220377	121.44151375606044	2.5207457789433195e-6	5.430844588336938e-4	4.5220227586304285	4.8822889308784365	4.363027454970568	22.86175535485955	19.41544359587157	22.084947660090684
ENSMUSG00000031880.8	Rrad	4.785490077826002	7.034127710973029	118.9142761833824	2.741802540170438e-6	5.828341053058305e-4	4.263621458137261	12.931467979083425	10.13943000098794	311.2169464832434	170.2959598158265	275.6055451796441
ENSMUSG00000028834.14	Trim63	4.44118117538608	8.729262742614718	118.51758790249183	2.7786423902616656e-6	5.828933635255491e-4	23.385317694631645	40.50980275080216	47.80894873193101	1097.1059321139946	496.46323953455925	839.1367509691481
ENSMUSG00000030352.16	Tspan9	-2.28058461140227	5.764162828200828	118.06689956895195	2.8212421421284085e-6	5.841436814539378e-4	83.72202135978623	109.25770904776608	77.48982564391389	19.63269386406018	20.389258948642556	15.514219430642216
ENSMUSG00000085925.4	Rtl1	-2.4709318774895794	5.431998496756198	117.1097569938129	2.914421314456248e-6	5.957002437996918e-4	69.25154853216884	75.47754779628285	74.6016243709052	11.3017152177978	17.467812890329594	10.677433372853761
ENSMUSG00000021477.10	Ctsl	2.6399754001742735	8.877905525219031	116.5225888962933	2.9734672283244845e-6	5.99938400531235e-4	120.67340733030915	140.2668414465886	129.04729092166468	912.0161274613746	607.4173262909037	911.5972817216771
ENSMUSG00000028381.9	Ugcg	1.9927411908063954	6.260062072193936	116.11414089835588	3.015413991367719e-6	5.99938400531235e-4	28.294942404001823	32.72453121237439	30.97134982119952	111.98385250092221	112.59740016414547	141.72695750463154
ENSMUSG00000003283.16	Hck	2.9865947289156054	3.5425385789562025	115.80120924726741	3.048046819483788e-6	5.99938400531235e-4	2.9716149556714244	2.5071213428835213	2.212239272942823	18.211906808108456	16.25054369936586	26.191652803495977
ENSMUSG00000003617.17	Cp	3.5246303238310515	7.512408869503874	114.70632244142227	3.1657110118319696e-6	6.154991544102085e-4	36.56378401978318	23.355814615283332	27.530088729955132	284.2219924201607	241.32361710856043	480.84954223561084
ENSMUSG00000086841.4	2410006H16Rik	3.111385904198604	5.473634600891645	114.11868274194161	3.231177568704297e-6	6.206586021428025e-4	8.78564421676769	7.257456518873352	11.184098546544272	95.25731397858146	52.09912137324785	90.25625304061855
ENSMUSG00000034714.10	Ttyh2	-1.9812939256165991	5.467611081704343	113.37770185456128	3.316129172332448e-6	6.293934213630501e-4	78.55399534992287	74.421917757174	58.80869400573005	18.276488037924445	16.25054369936586	19.073363888260136
ENSMUSG00000071637.6	Cebpd	5.215705621934295	7.098895127783777	112.49983252487161	3.420376094707311e-6	6.363478374266403e-4	6.0724305615894325	8.972855332425235	6.513815636998312	410.8012028594961	114.66675778878383	273.50656255079247
ENSMUSG00000029381.17	Shroom3	4.40421129385083	4.765552742591883	111.91892323194247	3.491589668877439e-6	6.363478374266403e-4	2.8424143054248407	1.8473525684404895	2.519494727518215	80.92028095943226	30.00568555725606	43.07477394860663
ENSMUSG00000021815.5	Mss51	3.1348530264838326	2.9516004470941963	111.7833314834053	3.5084747232758755e-6	6.363478374266403e-4	1.550407802959004	1.8473525684404895	1.2290218183015682	10.978809068717863	16.493997537558606	12.593895773109564
ENSMUSG00000029321.2	Slc10a6	9.742027946634389	7.384023377478137	111.75171698925719	3.5124261239129618e-6	6.363478374266403e-4	1.2920065024658367	0.1319537548886064	0	456.0080637306873	169.93077905853738	372.8888270212006
ENSMUSG00000022094.16	Slc39a14	4.251264157165769	6.514070774777596	110.55159213225987	3.6665770301123768e-6	6.453507329751756e-4	7.2352364138086855	10.028485371534085	9.893625637327625	231.45912766049895	84.0524376360459	203.8750953414983
ENSMUSG00000021025.9	Nfkbia	3.1456179851815542	6.856496886851351	110.514048729116	3.6715327354249193e-6	6.453507329751756e-4	24.160521596111145	20.188924497956776	25.932360366163092	187.54389138562752	142.05531458546784	293.7663079249253
ENSMUSG00000087684.3	1200007C13Rik	8.586066325746152	3.0419793044472927	110.42323038612763	3.6835549583353815e-6	6.453507329751756e-4	0	0	0.061451090915078416	24.6700297897072	6.938434388493288	15.879259887833799
ENSMUSG00000006014.18	Prg4	6.7046872276204015	5.038370921041933	109.94212022319446	3.7480600964298957e-6	6.495143708411069e-4	1.4212071527124204	0.39586126466581917	0.24580436366031366	63.80625505819558	33.23144891330996	96.37068069857753
ENSMUSG00000112023.2	Lilrb4b	3.382544897657498	3.254763779569855	109.01177758794543	3.876802889542963e-6	6.545792491366006e-4	1.2920065024658367	1.7153988135518832	1.782081636537274	12.07668997558965	15.885362942076739	22.906288688771742
ENSMUSG00000050043.17	Tmx2	-1.7970189234005032	5.2092589907762985	108.9922401439414	3.8795646020283834e-6	6.545792491366006e-4	53.48906920208564	53.7051782396628	64.76944982449265	15.62865761546896	17.711266728522343	16.153040230727484
ENSMUSG00000026582.8	Sele	6.779330124596508	1.3345779080317142	108.84497468203732	3.900459679356273e-6	6.545792491366006e-4	0	0	0.061451090915078416	5.2956608449109694	3.8343979515357645	4.289225372001083
ENSMUSG00000042129.9	Rassf4	2.1983140809878874	5.714479488848797	107.49532667454088	4.098583424891832e-6	6.7164596509294e-4	17.054485832549044	20.05697074306817	18.92693600184415	101.84459941981218	65.73253631204167	89.79995246912907
ENSMUSG00000047878.14	A4galt	2.097051696221879	3.847024199984366	106.9527674516179	4.1817225635591645e-6	6.7164596509294e-4	5.168026009863347	5.937918969987288	4.977538364121352	24.282542410811274	20.51098586773893	23.91014994604859
ENSMUSG00000028211.12	Trp53inp1	2.1973133549044905	5.964857973696051	106.45406357153462	4.259986351926479e-6	6.7164596509294e-4	18.9924955862478	25.59902844838964	22.18384382034331	84.14934245023163	122.03123639411442	100.11234538479124
ENSMUSG00000001131.12	Timp1	2.575640797716166	3.5645673096914505	106.38778320414949	4.270523762598167e-6	6.7164596509294e-4	3.2300162561645918	3.8266588917695854	2.949652363923764	17.243188360868643	17.650403268974156	24.54897074613386
ENSMUSG00000071226.12	Cecr2	2.1972075019972968	5.306213038223048	106.38429432211439	4.271079324909398e-6	6.7164596509294e-4	12.532463073918617	17.15398813551883	12.597473637591076	76.5933385617611	56.9073346775546	59.95789509371727
ENSMUSG00000022831.15	Hcls1	2.327027623195482	4.11106988281593	106.38358344790896	4.271192533986536e-6	6.7164596509294e-4	6.8476344630689345	5.674011460210075	4.547380727715803	26.15539807547491	27.145102958491286	31.758519775667597
ENSMUSG00000098708.10	Gm27252	5.9846315346003855	1.392208460117981	105.97746616920301	4.336478545344327e-6	6.7164596509294e-4	0	0.1319537548886064	0.061451090915078416	4.843592236199058	4.260442168373072	4.836786057788456
ENSMUSG00000036390.9	Gadd45a	3.9598334000428648	6.774636379719071	105.87132794349414	4.353743753612367e-6	6.7164596509294e-4	9.17324616750744	11.74388418508597	18.25097400177829	291.9717399980792	130.4303938117642	193.38018219724034
ENSMUSG00000023067.15	Cdkn1a	3.1785984850709967	8.208694748140397	105.58524168479859	4.400705308081242e-6	6.7164596509294e-4	53.10146725134589	66.24078495408041	57.02661236919277	741.2633558279038	349.17366742794735	506.4023742390215
ENSMUSG00000058818.14	Pirb	2.53093525976158	3.9588531454603695	105.44812436452565	4.423435133585818e-6	6.7164596509294e-4	5.168026009863347	4.6183814211012235	3.8099676367348616	22.21594305669968	23.37156846650371	32.579860804348655
ENSMUSG00000038175.11	Mylip	2.0108273711723776	4.3619932075722945	104.76925516275551	4.538131397491791e-6	6.779930823133895e-4	9.302446817754024	8.181132803093597	6.821071091573704	34.09888934284137	32.01417972234623	31.393479318476015
ENSMUSG00000040128.10	Pnrc1	2.1292633463516704	6.337316255690436	104.6985393426855	4.550289143042882e-6	6.779930823133895e-4	32.81696516263225	24.14753714461497	32.87633363956695	149.24722210474695	113.69294243601283	130.6844836745862
ENSMUSG00000044162.13	Tnip3	9.676611674959942	2.1382223373083624	189.81990209429438	4.702832973811616e-6	6.942339453840611e-4	0	0	0	8.072653726998428	6.451526712107794	10.221132801364284
ENSMUSG00000038393.15	Txnip	2.1886467425296754	9.238993276650623	103.19773173677939	4.8180663708284205e-6	7.047195610102524e-4	215.2482833108084	211.38991533154743	225.21824820376239	1131.9797962146276	860.3658641731678	979.5860668736092
ENSMUSG00000029322.13	Plac8	3.451096400098399	4.0591729760409265	102.929099725011	4.868030515318717e-6	7.055546409611483e-4	2.9716149556714244	3.8266588917695854	1.6591794547071173	22.732592895227576	32.98799507511721	34.131282747412875
ENSMUSG00000051439.8	Cd14	4.112255748968421	4.5689770101039064	102.48429720036415	4.952176943527956e-6	7.112842973933893e-4	2.325611704438506	2.9029826075493403	2.4580436366031364	32.16145244836174	28.910143285388703	72.09549029533736
ENSMUSG00000053279.9	Aldh1a1	2.05270184690258	5.0121045659315016	102.09949718526072	5.026426083920444e-6	7.15502777285211e-4	13.436867625644702	13.855144263303671	10.13943000098794	45.077698411559226	51.55135023731417	58.041432693461466
ENSMUSG00000030786.19	Itgam	3.2677624750615744	5.118915808334467	101.75393045682489	5.094280249786552e-6	7.187443364809468e-4	8.268841615781355	8.049179048204989	3.5027121821594696	59.73763757978838	59.58532689767482	67.62374469474048
ENSMUSG00000005413.9	Hmox1	2.2108444790044213	5.961143761138386	101.4333796219717	5.158236763877714e-6	7.213839361973895e-4	27.002935901535988	21.112600782177022	18.128071819948133	92.09283371759808	93.1819565682739	120.7371312161156
ENSMUSG00000016024.10	Lbp	4.003147738426924	6.715426299943504	100.77432279883999	5.292878015003862e-6	7.337769929844049e-4	19.896900137973887	10.292392881311299	7.066875455234018	227.06760403301183	152.88901038504508	211.4496848282236
ENSMUSG00000015312.10	Gadd45b	2.109867694258854	3.544566184789256	100.31902057415162	5.388434642845155e-6	7.356203583411428e-4	4.5220227586304285	4.090566401546798	4.240125273140411	18.793137876452345	20.389258948642556	16.335560459323275
ENSMUSG00000020034.8	Tcp11l2	2.1169555925557253	6.473789687680164	100.12455323249816	5.429897489230616e-6	7.356203583411428e-4	28.036541103508657	33.120392477040205	38.284029640093856	171.26942147199867	136.15155900929375	124.6613161309251
ENSMUSG00000019970.16	Sgk1	2.406911807975518	6.730910472673327	100.05605242217855	5.444596517860807e-6	7.356203583411428e-4	25.581728748823565	34.176022516149054	40.86497545852715	207.5640726285836	147.04611826841918	180.3299858526413
ENSMUSG00000052837.8	Junb	5.016137144639831	6.345185901717011	99.12007395696045	5.6504520330736964e-6	7.487795717066299e-4	6.201631211836016	4.4864276662126175	3.994320909480097	250.7043341456632	66.94980550300542	153.49951224906005
