Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_0-1	CPM_0-2	CPM_0-3	CPM_0-4	CPM_0-5	CPM_0-6	CPM_0-7	CPM_0-8	CPM_7-1	CPM_7-2	CPM_7-3	CPM_7-4	CPM_7-5	CPM_7-6	CPM_7-7	CPM_7-8	CPM_14-1	CPM_14-2	CPM_14-3	CPM_14-4	CPM_14-5	CPM_14-6	CPM_14-7	CPM_21-1	CPM_21-2	CPM_21-3	CPM_21-4	CPM_21-5	CPM_21-6	CPM_21-7	CPM_21-8	CPM_28-1	CPM_28-2	CPM_28-3	CPM_28-4	CPM_28-5	CPM_28-6	CPM_28-7	CPM_28-8
ENSMUSG00000032060.11	Cryab	-0.83946897536384	8.880666898584131	15.471606909117803	3.4551272400667283e-4	0.3382809652942156	972.2271958516864	534.4505021243715	566.0117989186102	550.223806266069	630.6567101638318	463.2570912118156	420.4718965362837	386.84607160972473	396.03298837479497	311.3554394301571	386.71626225903304	289.39055747311085	228.46421675227057	311.98539628483644	342.1162653737376	262.25291296599704	550.9536594962906	299.52201878288946	184.79109524106875	427.2493896292261	386.7339677583249	513.9821077378843	515.5562748531203	686.522612514383	406.14072959751803	681.9077972972698	369.4677187919107	626.8376595204065	443.8081336300619	546.1179252969937	633.4938302260418	233.06877765232443	770.6179239870215	607.922672082567	460.25987085340205	461.98778083309026	751.4276480362774	348.0270118541929	420.05313415168456
ENSMUSG00000079419.5	Ms4a6c	-1.5420819907750074	1.5720296579169295	15.437078772902844	3.500137334846163e-4	0.3382809652942156	16.88766240362182	3.6767484493367135	1.895279881573916	1.1270878713085213	1.3801046502207375	1.522924244765631	2.3144180351522428	1.9676202779162941	0.7690894300275178	1.9444523930064457	1.4329672639290012	1.5683659440703073	1.3235168418752226	1.2263009796166982	1.1533045623440452	1.2413003625757175	2.5733227828918346	1.7285847850156804	2.0034140423657427	2.955006870722822	3.3054185278489308	1.2325710017695066	1.250546717914396	3.1351643453105744	3.6508471198641423	1.7142783811385522	3.135085838871264	2.7888963665102833	3.423141970300988	2.9543309576799284	2.065740750737093	4.9769694284306984	2.4298404509050093	3.684614893954566	5.301859736814699	3.491091542819322	6.691641043397302	3.181712193532383	2.3555140462919564
ENSMUSG00000046245.14	Pilra	-1.3728773817621631	-0.2252633928582136	15.28069485781786	3.71190755670223e-4	0.3382809652942156	1.6853267979174527	0.537053144285138	0.4963828261265018	0.35861886814362043	0.7667248056781875	0.8232022944679086	0.3471627052728364	0.8943728535983155	0.09613617875343973	0.1458339294754834	0.13867425134796788	0.16224475283485937	0.5041968921429419	0.4688797863240316	0.3690574599500945	0.3949592062740919	0.5251679148758847	0.8344892065592939	0.38160267473633197	0.5017936195567055	0.5920152587192115	0.30814275044237666	0.3678078582101165	0.2743268802146753	0.7365744189199586	1.1249951876221749	0.7300884830248149	0.5312183555257682	1.378148065965333	1.7332074951722245	0.5902116430677408	1.2731782258776205	1.274670400474759	1.3574896977727349	1.3359016659690581	1.551596241253032	1.491072189017877	1.1332125620800269	1.2183693342889428
ENSMUSG00000040528.16	Milr1	-2.9448222389902283	-1.419366258949071	14.946096992235319	4.21191212727092e-4	0.3382809652942156	1.6165379490228626	0.33049424263700794	0.22562855733022807	0.1536938006329802	0.0511149870452125	0.288120803063768	0.4050231561516424	0.5962485690655437	0.1442042681301596	0.04861130982516114	0.13867425134796788	0	0.12604922303573549	0	0	0	0.26258395743794233	0	0.1431010030261245	0.2787742330870586	0	0.6162855008847533	0	0	0.09607492420695112	0.2678559970528988	0.25767828812640525	0.17707278517525607	0.48902028147156973	0.5120840326645208	0.2951058215338704	0.5401362170389905	0.5576683002077071	0.1939270996818193	0.33397541649226453	0.5541415147332257	0.5091466011280557	0.34868078833231597	0.28428617800075334
ENSMUSG00000025044.17	Msr1	-1.7494407243080374	0.5417737922645615	14.926102988410255	4.2439643781613757e-4	0.3382809652942156	9.836805391926356	1.3219769705480318	0.7220113834567299	0.7684690031649009	1.02229974090425	0.864362409191304	1.5622321737277638	1.3713717088507504	0.6729532512740781	0.7291696473774171	0.369798003594581	1.1357132698440155	0.37814766910720643	0.2524737310975555	0.5997183724189036	1.1284548750688341	0.68271828933865	0.2384254875883697	0.7632053494726639	0.7248130060263525	0.8880228880788172	0.8627997012386547	0.5149310014941632	2.586510584881224	1.024799191540812	0.8035679911586964	0.687142101670414	1.9920688332216308	1.378148065965333	1.2211234625077036	1.3771605004913952	2.623518768475097	1.434004200534104	1.7841293170727375	1.252407811845992	3.5465056942926445	1.636542646483036	0.6973615766646319	1.0965324008600486
ENSMUSG00000025422.11	Agap2	0.7931217440475297	2.0786249556963745	14.867967835731044	4.338636210422652e-4	0.3382809652942156	3.645808991413265	3.2223188657108275	3.880811186079923	2.407869543250023	2.4024043911249877	1.9345253919995853	2.5458598386674667	2.146494848635957	2.787949183849752	5.493078010243209	5.63941955481736	5.840811102054937	8.823445612501484	2.2722635798779995	3.413781504538374	4.457396756521894	3.8337257785939576	5.066541611252856	7.155050151306225	4.739161962479997	4.14410681103448	4.560512706547175	5.664241016435795	5.055452506813301	2.6900978777946314	4.178553554025221	3.779281559187277	2.257678010984515	4.312269754794751	3.663370387523111	3.8855599835292938	4.822644794990987	3.186676001186898	3.6458294740182025	4.425174268522505	5.984728359118837	4.691422253251369	4.881531036652424	3.8987818697246173
ENSMUSG00000024127.16	Prepl	0.43186564509572894	4.287214431578696	14.785336130618868	4.4770667049895304e-4	0.3382809652942156	16.3717460369124	18.13587156470581	17.779530317621973	16.95754933650548	11.398642111082388	16.093604856847612	14.580833621459128	15.442837938797583	18.60235058879059	16.625067960205108	20.93981195354315	23.36324440821975	26.722435283575923	19.656883349738248	20.528821209724004	24.769584507760907	18.74849456106908	21.577506626747457	22.085254800365213	18.510609076980693	21.016541684532008	16.393194323534438	13.756013897058358	16.77312924741157	18.95878504350502	19.39277418662987	19.5835498976068	14.918382151015324	18.493857917470272	18.828935970280074	21.49354066838356	26.158025368031115	25.692575259569363	25.288093798509234	22.292859050858656	25.102610617415124	17.238249209621312	22.141230059102064	15.554515167755504
ENSMUSG00000079108.7	Srp54c	0.4084859996041342	6.210605989160375	14.705082537833906	4.615997069320186e-4	0.3382809652942156	67.17231094556703	77.00515853442285	46.61485994442512	42.31702644094721	47.4347079779572	61.945972658710126	66.7130998632634	60.28073033252647	71.09270418816868	77.6808731006075	86.81008134382789	73.65911778702616	69.64219572724386	87.31984328388312	73.25790580009375	83.73135173010749	85.28726937584366	78.62080453226491	86.76690816817349	69.13600980559055	70.59781960226597	90.77885428032417	74.11328342933848	78.22235041549882	74.04174158882365	70.28541362668064	99.46381921679243	65.3841259259633	55.65939930930957	70.51003218996095	76.43240777727243	70.98933138226734	80.98140388016203	89.51674921312778	95.34998140854152	85.61486402628337	83.60914542809999	71.3923914110417	69.28460280989789
ENSMUSG00000046805.12	Mpeg1	-1.8550295180526022	3.0329367192772434	14.661400819729858	4.693528504413922e-4	0.3382809652942156	84.33512874476722	5.618402124829135	4.602822569536653	5.174357954643666	5.367073639747312	4.157171587062939	2.8930225439403032	3.875615698926034	5.623966457076224	5.006964911991598	4.252677041337681	4.705097832210922	2.773082906786181	2.5968726627177134	3.3215171395508505	4.006014806494361	6.039431021072673	4.649297007973209	6.582646139201726	3.512555336896939	3.94676839146141	3.2046846046007174	2.721778150754862	4.154092757536511	4.899821134554507	5.035692744594497	4.724101948984096	5.931938303371078	8.135519228117932	8.902383952475518	5.705379216321495	17.130034311807986	11.352533254228323	14.040322016963716	10.4784786924448	12.523598232970901	8.800962676642104	5.840403204566292	7.635114494877375
ENSMUSG00000024300.18	Myo1f	-1.383507458350525	0.9668619760641984	14.472878228530753	5.044308969707238e-4	0.348414624128487	7.876323198430544	1.5285358721961617	1.4440227669134598	1.0246253375532013	1.4823346243111626	1.152483212255072	0.7521858614244789	1.9079954210097398	0.7690894300275178	1.1180601259787062	0.8782702585371298	0.3785710899480052	1.197467618839487	0.8295565450348251	0.4613218249376181	1.0156093875619507	1.1028526212393577	1.132521066044756	2.194215379733909	0.9478323924959994	2.220057220197043	0.8011711511501793	1.066642788809338	1.489203064022523	1.2489740146903645	1.9285631787808712	1.2883914406320263	1.8592642443401888	2.044993904335655	2.0483361306580834	1.623082018436287	5.169875220230338	3.6248439513500963	3.8785419936363854	3.0057787484303806	3.5465056942926445	3.127614835500913	1.0024572664554083	1.8275540014334144
ENSMUSG00000021322.9	Aoah	-1.4708226053749636	-0.6710170243828528	14.251290578747218	5.492440773614481e-4	0.36419276281682905	1.5821435245755677	0.9914827279110239	0.7220113834567299	0.5635439356542606	0.2555749352260625	0.9466826386380949	0.28930225439403034	1.132872281224533	0.4326128043904788	0.19444523930064456	0.09244950089864525	0.32448950566971874	0.18907383455360322	0.504947462195111	0.23066091246880904	0.3385364625206502	0.5776847063634731	0.2384254875883697	0.38160267473633197	0.11150969323482346	0.6906844685057467	0.24651420035390134	0.2574655007470816	0.07837910863276436	0.256199797885203	0.42856959528463806	0.3865174321896079	0.39841376664432615	0.17782555689875262	0.7878215887146476	0.2951058215338704	0.771623167198558	0.5975017502225434	1.0472063382818242	1.2106608847844589	0.5541415147332257	1.16376365972127	0.5666062810400134	0.5685723560015067
ENSMUSG00000068270.16	Shroom4	0.5007493582134376	3.9536545573974373	14.133032852488443	5.748689919733008e-4	0.3665232030746695	10.35272175863578	14.00469353174321	14.21459911180437	9.785171973633071	7.667248056781875	12.389194531742024	12.20855513542808	10.553599672460123	15.525992868680516	16.041732242303176	16.17866265726292	19.523451924461412	17.52084200196723	9.666137133449267	16.884378792716824	17.88600976984102	14.284567284624062	16.5109650154946	21.465150453918675	13.827201961118108	13.616350950541865	11.524538866544887	13.572109967953299	11.756866294914653	16.172612241503437	13.17851505500262	15.245965380812311	12.527899551149368	16.182125677786487	15.953387171471613	18.788403970989748	24.614779033633997	20.195559157521963	23.348822801691043	16.114313845751763	20.447821893656027	16.18358839299891	17.12894372682502	17.625743036046707
ENSMUSG00000048960.14	Prex2	0.4707811220052828	4.325334963144896	13.820947640741235	6.487689464227381e-4	0.3947817989899869	15.133546756809778	15.326670502291243	14.891484783795054	13.781210790090556	8.945122732912187	13.747478317614075	14.40725226882271	17.47008307362043	15.189516243043478	19.493135239889618	22.141655465225536	29.47446343166612	19.78972801661047	13.128634017072885	18.129947720048392	20.368610494992456	22.057052424787155	16.868603246877157	23.754766502336665	16.057395825814577	18.549811439868627	15.83853737273816	16.55135361945524	15.244736629072667	22.001157643391807	22.66061735067524	21.301405151782834	16.467769021298814	18.360488749796207	22.610479596110384	20.460670293015013	28.511476027986717	21.988064408189594	29.36056289182744	25.799600924027434	31.86313709716048	27.71212214711274	25.23577205555137	27.53514695493011
ENSMUSG00000025473.17	Adam8	-1.90670507554986	0.7433785314727012	13.706373223006137	6.783710373847178e-4	0.3947817989899869	13.104275714419376	0.7849238262628938	0.6768856719906843	0.8709315369202211	0.9711847538590375	0.9466826386380949	0.9836276649397031	0.29812428453277184	0.6729532512740781	0.5347244080767726	0.5084722549425489	0.5408158427828645	0.5672215036608097	0.43281211045295226	0.8765114673814743	0.9027639000550672	0.7352350808262385	0.6556700908680166	0.6678046807885809	0.39028392632188214	1.2333651223316906	0.369771300530852	0.625273358957198	1.6067717269716693	0.8326493431269096	1.982134378191451	0.687142101670414	1.0624367110515365	2.667383353481289	1.4968610185578304	0.8361331610126328	2.623518768475097	2.0713394007714836	3.4519023743363833	4.675655830891704	2.549050967772838	3.127614835500913	1.3511380547877243	1.2589816454319076
ENSMUSG00000002668.9	Dennd1c	-0.9404340749318046	0.5023301917785106	13.660446099263396	6.906359516625216e-4	0.3947817989899869	2.3044264379687616	2.1895243574701775	1.4891484783795055	1.690631806962782	1.0734147279494626	1.234803441701863	0.8679067631820909	1.5502462795704137	0.8171575194042378	1.1180601259787062	0.9244950089864524	0.6489790113394375	0.5672215036608097	0.6492181656794284	0.8303792848877126	0.9027639000550672	0.3676175404131192	0.7748828346622015	1.3356093615771618	0.836322699261176	1.03602670275862	0.6162855008847533	1.1769851462723728	0.666222423378497	1.5371987873112178	0.8571391905692761	0.9877667711512201	0.6640229444072102	2.0005375151109672	2.0483361306580834	1.5738977148473088	2.5077752933953135	1.6730049006231213	2.753764815481834	2.0873463530766534	2.050323604512935	2.0002187901459325	1.6998188431200403	1.1371447120030134
ENSMUSG00000029373.8	Pf4	-1.4897109410409324	2.7312163592099576	13.48947653774044	7.384001705961105e-4	0.40601902642720356	38.65933307875952	10.575815764384254	4.106439743410151	7.121146095994749	7.053868212239325	7.161859961870805	5.1495801282137394	7.51273197022585	4.951013205802146	5.590300629893531	3.7442047863951324	3.0826503038623283	0.6932707266965452	4.652730187369237	6.781430826582986	1.523414081342926	7.037250059336854	5.543392586429595	1.4787103646032864	5.519729815123761	6.364164031231524	4.560512706547175	7.025130091813225	5.486537604293505	5.284120831382311	4.714265548131019	5.36829766930011	9.429125810582386	16.35995123468524	9.178121508525644	3.0986111261056393	3.279398460593871	3.58501050133526	4.460323292681843	4.633908903830171	3.324849088399354	9.091903591572422	6.581349879772464	4.832865026012807
ENSMUSG00000042807.16	Hecw2	0.7698104259747272	2.6276553647495953	13.337950941067174	7.836625834868432e-4	0.40601902642720356	5.950235429382026	6.527261292080907	3.4295540714194668	2.8689509451489634	2.8113242874866877	4.527612619573498	3.9345106597588124	3.577491414393262	4.566468490788387	9.625039345381905	8.690253084472653	8.004074473186396	11.596528519287665	2.741143366202031	5.35133316927637	7.165688456687096	6.722149310411323	5.304967098841226	8.681460850251552	5.965768588063055	7.153517709523806	5.608198058051255	6.399856732856027	4.310850974802039	5.604370578738815	4.44640955107812	4.509370042212092	2.700359973922655	5.823786988434148	4.884493850030815	5.21353618043171	8.912247581143344	4.182512251557803	8.377650706254594	8.516373120552746	8.64460762983832	7.819037088752283	6.93003066810478	9.46266849631079
ENSMUSG00000003484.5	Cyp4f18	-2.1853962059939223	-0.4805103480888804	13.257937915287908	8.087417004787296e-4	0.40601902642720356	3.1642870491511355	0.2891824623073819	0.36100569172836494	0.35861886814362043	0.7667248056781875	0.20580057361697715	0.3471627052728364	0.23849942762621748	0	0.1458339294754834	0.13867425134796788	0.3785710899480052	0	0.2524737310975555	0.04613218249376181	0.28211371876720853	0.4726511233882962	0.4768509751767394	0.19080133736816599	1.059342085730823	0.14800381467980286	0.12325710017695067	0.11034235746303495	0.5878433147457327	0.44834964629910523	0.8035679911586964	0.343571050835207	0.5312183555257682	1.155866119841892	1.5362520979935628	0.2951058215338704	1.504665176037188	1.3941707505192678	0.8920646585363687	1.294154738907525	1.1082830294664514	1.3092341171864286	0.43585098541539496	0.6091846671444714
ENSMUSG00000004730.16	Adgre1	-1.3405690022615173	2.115782522573373	13.205218940481377	8.257298397736473e-4	0.40601902642720356	27.79069495341432	6.403325951092029	3.0234226682250562	3.125107279537264	2.8113242874866877	2.5930872275739123	1.6200926246065697	5.545111692309557	3.7012428820074295	3.3055690681109575	2.4036870233647765	2.325508123966318	1.7646891225002967	3.1378878007839037	1.8452872997504723	2.482600725151435	2.940940323304954	3.635988685722638	2.480417385786158	3.1780262571924687	4.8347912795402275	1.9721136028312107	1.9861624343346291	2.0770463787682556	2.177698282024225	3.4821279616876843	3.9081207032504794	4.382551433087587	2.845208910380042	4.333018737930561	2.951058215338704	7.52332588018594	4.859680901810019	7.020161008481858	5.761075934491563	4.433132117865806	6.364332514100695	3.704733376030857	3.8987818697246173
