# --- Comparative Meta-Gene Profiler (CMGP) Results ---
# Total Datasets (N)   : 52 across 4 groups ['Cachexia', 'Sepsis', 'Disuse', 'Denervation']
# Input Significance   : PValue < 0.1
# Permutations         : 100000
# Mode                 : eFPR Boundary (min datasets where eFPR < 0.05)
# k-adj/boundary Applied: Ignored
# Expected Common FPR (ecFPR)          : 1.0638e-07
# Base Universe Size (for ecFP)        : 7608
# Expected Common False Positives (ecFP) : 0.00081 genes
# Sorting Criteria     : Count_Ratio (Average of hit ratios across all groups)
# ----------------------------------------------------
# Group 'Cachexia' (N=27, Univ=6286):
#    UP Req  : 5 (mFDR=0.2691) | E_UP=198.68, eFPR_UP=3.1607e-02
#    DOWN Req: 6 (mFDR=0.1206) | E_DOWN=92.08, eFPR_DOWN=1.4649e-02
#    Total Expected Noise (E) : 290.76 genes, Total eFPR : 4.6255e-02
# Group 'Sepsis' (N=7, Univ=4169):
#    UP Req  : 3 (mFDR=0.2348) | E_UP=58.89, eFPR_UP=1.4125e-02
#    DOWN Req: 3 (mFDR=0.2080) | E_DOWN=57.44, eFPR_DOWN=1.3777e-02
#    Total Expected Noise (E) : 116.32 genes, Total eFPR : 2.7902e-02
# Group 'Disuse' (N=11, Univ=6658):
#    UP Req  : 4 (mFDR=0.1409) | E_UP=63.26, eFPR_UP=9.5012e-03
#    DOWN Req: 3 (mFDR=0.2369) | E_DOWN=105.61, eFPR_DOWN=1.5862e-02
#    Total Expected Noise (E) : 168.87 genes, Total eFPR : 2.5363e-02
# Group 'Denervation' (N=7, Univ=7608):
#    UP Req  : 3 (mFDR=0.1449) | E_UP=75.93, eFPR_UP=9.9798e-03
#    DOWN Req: 3 (mFDR=0.2726) | E_DOWN=152.21, eFPR_DOWN=2.0006e-02
#    Total Expected Noise (E) : 228.13 genes, Total eFPR : 2.9986e-02
# ----------------------------------------------------
Geneid	Geneid_clean	GeneSymbol	Dominant_Direction	Count_Ratio	Cachexia_sig_up	Cachexia_sig_down	Sepsis_sig_up	Sepsis_sig_down	Disuse_sig_up	Disuse_sig_down	Denervation_sig_up	Denervation_sig_down	Final_Avg_logFC	Final_Median_logFC	Cachexia_Avg_logFC	Sepsis_Avg_logFC	Disuse_Avg_logFC	Denervation_Avg_logFC	Cachexia_Median_logFC	Sepsis_Median_logFC	Disuse_Median_logFC	Denervation_Median_logFC	ERP145838_Sham_vs_334P_cells_injection_edgeR_results.tsv	SRP055049_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP125804_Fasted_vs_CACS_edgeR_results.tsv	SRP148786_PBS_vs_LLC_edgeR_results.tsv	SRP172440_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP224400_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP238415_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP246188_PBSinjection_vs_LLC_cells_injection_edgeR_results.tsv	SRP279572_Control_vs_KPC_edgeR_results.tsv	SRP288335_Control_vs_LLC_edgeR_results.tsv	SRP304002_CACS_neg_vs_CACS_pos_edgeR_results.tsv	SRP321471_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP337393_Control_vs_Melanoma_edgeR_results.tsv	SRP342685_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP400565_Control_vs_TOV21G_cells_injection_edgeR_results.tsv	SRP426212_Control_vs_KIC_edgeR_results.tsv	SRP436115_Control_vs_LLC_cells_injection_edgeR_results.tsv	SRP441976_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP468164_Control_vs_C26_injection_edgeR_results.tsv	SRP518009_Control_vs_C26_injection_edgeR_results.tsv	SRP519530_Control_vs_KIC_edgeR_results.tsv	SRP526827_PBS_vs_LLC_edgeR_results.tsv	SRP535687_Control_vs_Kras-IKKaL_cells_injection_edgeR_results.tsv	SRP544896_Control_vs_CT26_cells_injection_edgeR_results.tsv	SRP560874_Control_vs_B0092_cells_injection_edgeR_results.tsv	SRP567610_Control_vs_C26_injection_edgeR_results.tsv	SRP597284_Control_vs_CT26_cells_injection_edgeR_results.tsv	ERP131935_Sham_vs_CLP_edgeR_results.tsv	SRP388005_Saline_vs_LPS_edgeR_results.tsv	SRP475349_Saline_vs_LPS_edgeR_results.tsv	SRP511238_Saline_vs_LPS_edgeR_results.tsv	SRP553590_Sham_vs_CLP_edgeR_results.tsv	SRP591840_Sham_vs_CS_edgeR_results.tsv	SRP646634_Sham_vs_CS_edgeR_results.tsv	SRP114869_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP220337_Control_vs_Casting_edgeR_results.tsv	SRP293052_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP307991_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP395698_Control_vs_Casting_edgeR_results.tsv	SRP396700_Control_vs_Casting_edgeR_results.tsv	SRP449926_Control_vs_Casting_edgeR_results.tsv	SRP454976_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP455216_male_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP522174_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP588888_Control_vs_Hindlimb_unloading_edgeR_results.tsv	ERP143166_Control_vs_Denervation_edgeR_results.tsv	SRP196460_Control_vs_Denervation_edgeR_results.tsv	SRP371311_Control_vs_Denervation_edgeR_results.tsv	SRP406911_Control_vs_Denervation_edgeR_results.tsv	SRP411450_Sham_vs_Denervation_edgeR_results.tsv	SRP420335_Sham_vs_SCI_edgeR_results.tsv	SRP484329_Control_vs_Denervation_edgeR_results.tsv
ENSMUSG00000085088.3	ENSMUSG00000085088	4931413K12Rik	UP	0.7199374699374699	22	0	3	1	7	1	7	0	1.7914446548006588	1.209396796909069	1.3344849108979242	1.7138498063289191	1.101855169966706	3.015588732009086	1.3418281494698134	0.7783895489627952	1.0769654443483248	3.5552207820915944	1.0343886574573875	1.216449706133165	0.434968275662092	-0.0029666961276884	0.9849541181934413	1.9233469243319787	2.2287915075728466	1.0760911927925905	1.9555175695575024	1.88332306760204	0.7764840457555379		1.4825255270735302	2.290853231108445	1.4672065928064617	2.113503313075485	0.4225520249580136	0.9991152059838304	1.9686614960088675	1.1384933218520403	1.8615904869127728	1.1870042550934077	-0.2635575066354435	2.141713243466866	0.935299526060785	1.643081572574428	1.7972170240756462	4.219219929000953	-0.3881728107728667	0.7783895489627952		3.210491539475354		0.7493208249783605	1.870983252102812	1.0769654443483248	0.4113105606953415	-0.4148026780471025	1.1926288961476017	-0.0363529414294987	0.9713642881686698	0.6107897489207189	1.6001752651987238	1.4399357629420086	3.397409270586166	3.61392437250701	2.3417887878482797	3.903865360729614	4.108273207965665	3.5552207820915944	0.808445316225729	2.777603296695711
ENSMUSG00000085148.2	ENSMUSG00000085148	Mir22hg	UP	0.7190957190957191	17	0	5	0	9	0	5	0	0.6377363776752556	0.5286078025135135	0.6908124333149432	0.7485317129423864	0.47288758677401826	0.6387137776696744	0.5681726398661257	0.4890429651609013	0.4067664201004093	0.5900963024103465	0.351302816778169	0.1420260256843694	0.5212667801669058	0.3145133286084557	2.7363403450707686	0.3661724048799626	0.7014074253699355	0.4783875731447071	0.7447281593145452	0.5681726398661257	1.2429398975334938	0.0301270138473739	0.1771191457985332	1.0790351769221738	0.787659460789906	0.5585741729940192	0.6158634817480767	1.0979158026362703	0.0270346412148569	1.0259874016348425	-0.2620589333345203	0.0642888385705958	2.384029999447581	0.9086927450120036	0.9374135089628962	0.2688401947295355	0.7841556521118842	1.9587960531267476	0.0928232883346398	0.4347498559984362	0.0615899647834164	0.4890429651609013	0.8752802342199076	1.327439628972656	0.1996262374825254	0.4542447505545635	1.577515688724734	0.3009253735243481	0.6431454373243701	0.1698271345869924	0.7831079657196169	0.4679976416499813	0.4067664201004093	0.3373532425487793	-0.1387464377021205	1.1178006464821717	1.0713407499481378	0.5900963024103465	0.1167683943243124	0.3227364005294247	0.0454867353057215	1.2067672146876067
ENSMUSG00000021268.20	ENSMUSG00000021268	Meg3	DOWN	0.7148869648869649	0	19	0	4	0	8	0	6	-0.6487900266359953	-0.6304241534552322	-0.7114531254331097	-0.5666350485546339	-0.6603441362421292	-0.6567277963141084	-0.7073434580267497	-0.4433323183772206	-0.6760106985933239	-0.5848376083171406	-0.4862521575590426	-0.6665664475182497	-0.5852061541818913	-0.4116985891864118	-1.639396567937197	-0.7862957012840348	-1.319609747346579	-1.5544037741144148	-0.1027754275452794	-0.0088720773716922	-0.4279119257926495		-0.0377261241003868	-0.8878074457747591	-0.3140643861912455	-0.766635923716033	-0.7743023064932552	-1.5548984235309258	-0.3753466833066644	-0.9171865433784452	-1.0848815220487984	-0.4366109682522588	-0.8235688173249277	-1.0310909132906476	-0.089985717961566	-0.7165956060200719	-0.6980913100334275	-1.7929243974368718	-0.4433323183772206	-0.3912393529586668	0.3770233864266521	-1.0926692301028929	-0.1184535416267675	-0.5048498858066697	-0.895950014456414	-1.6382235433329335		-0.7815736396448445	-1.4630827667836237	-0.2821424167188799	-0.5704477575418032	-0.0663858459354664	-0.8210489763947074	0.1231869532768375	-0.2077733548894568	-0.8456189123610794	0.0266200435278899	-0.430974119703627	-1.289373310646574	-0.9313111386501012	-0.5415995280481264	-0.5848376083171406
ENSMUSG00000121122.2	ENSMUSG00000121122	Gm56904	UP	0.7144059644059644	20	1	4	1	6	0	7	0	0.7991638161573118	0.8754248602695421	0.8550657851359039	0.6253600887260656	0.6026848077542206	1.1135445830130573	0.9485317185938225	0.8023180019452618	0.7229821625429218	1.123452248875679	0.9586371696252224	1.0925058283287452	0.6697591975015925	-0.1936128135357189	2.2143008431161477		0.9117969533887648	1.2445529207526116	0.9384262675624224	0.0432480266495845	0.693513570869456	-1.2003488456877944	1.3310286716431297	1.5325641687937834	0.3065369421212048	0.696814958199765	0.1664675144217545	1.0800390759852174	1.9086646166691967	0.6005667815463458	0.9855361652856098	0.2977467795544107	1.4760484627182675	1.2741158305017322	0.3021915389397669	1.5337558990076734	1.3668538895746098	0.8023180019452618	-0.7025305210666012	-0.0777804911138759	1.0327754430209446	1.6780065834476086	1.478655995960472	0.1660756088886495	0.7274004809933808	0.6941789711354068		0.0373432793474123	0.2629134515392463	-0.2100840231017352	1.0884365649809724	0.881804566808275	0.8354994609706935	0.7185638440924629	0.9907914807760908	1.4622291976520867	0.6808673664806703	1.2930100160924562	1.3828421922223055	1.123452248875679	0.8274962518376971	1.0249148079305055
ENSMUSG00000087523.4	ENSMUSG00000087523	Gm12319	DOWN	0.7106782106782107	0	21	0	3	2	7	0	7	-1.6343543349998515	-1.1749109369128905	-1.3267376744742865	-1.2395577792142056	-0.42476151175228405	-3.546360374558629	-1.223862567945696	-1.1259593058800852	-0.2083452619633949	-3.678596015923461	-0.9947860445317928	-2.9303836460402475	-0.8197991191133676	-0.9952195278038916	-3.14940695661944	-1.434742242955644	-1.8245171589075548	-0.5837954516290645	-1.7688102858420864	-0.3122182522456352	-0.6206654825112287	-0.1555896498415829	-0.738265276101752	-2.395893054477857	-0.1705157461217908	-0.6545080853539017	-0.4136510678372279	-1.302765520831897	-1.317584607614591	-2.13452772367623	-1.7689508641066678	-0.0884082868437462	-2.838499836724186	-2.176938440926821	-1.223862567945696	-1.202667187508379	-1.8049451266934529	-1.1259593058800852	0.000842746271876684	-0.8699102156506655	-0.7083800516583095	-2.8846075531408384	-1.6164276507031543	-1.4724624237382642	-0.2083452619633949	-1.9795950202901476	-0.562894904719103	-0.3598873784627392	-2.258040186852983	-0.0476118050668431	-0.7145026160131701	-0.1972223641111608	0.6204910263845361	-0.1878758992492875	1.2231077810691688	-3.2504319744753207	-4.466772509211285	-4.150440379017052	-3.316046554508463	-3.678596015923461	-1.1080523622607787	-4.854182826514044
ENSMUSG00000124684.1	ENSMUSG00000124684	Gm71882	DOWN	0.7101972101972102	0	22	0	4	3	5	0	7	-2.2513058892609434	-1.630860056300304	-2.0424736302241517	-1.6816802066231538	-0.4351962820327492	-4.845873438163719	-1.753537062734856	-1.5081830498657518	-0.3225375453303817	-4.719573351621126	-2.079389265369377	-4.721706333722396	-0.9876241045714912	-1.2086147547687265	-5.467159388727383	-1.646602498945711	-2.3543477058114664	-0.6747403498583062	-1.963768925817616	-0.514406644871617	-0.8319006883901346		-1.0558403235667864	-3.067116116040977	-0.4148529926855971	-1.073433962453876	-0.8395757010365543	-1.642923623929926	-1.8604716265240009	-3.690622284342527	-3.1315278269160056	0.0235904688713018	-4.92076767931629	-2.450158282100769	-2.827889415712673	-1.394040826057879	-2.308423533161144	-1.3477246919938306	-0.0105448961182961	-1.0324262404091633	-1.863169491631883	-3.975431812247719	-2.0342812640954344	-1.5081830498657518	0.5590647426073254	-2.669010072646025	-1.3018274891226171	-0.2457418664626477	-2.0962136088750416	-0.2487920780596561	-1.0992814801422577	-0.353128110173678	1.7483262467302496	-0.3225375453303817	1.241982159114487	-3.996169810254836	-8.627941093295581	-5.088707210891327	-4.719573351621126	-4.293488776817924	-1.3420652744763866	-5.853168549788848
ENSMUSG00000121096.2	ENSMUSG00000121096	Gm57390	DOWN	0.7088744588744589	2	18	0	5	0	5	0	7	-0.5313163074586644	-0.4257105048355462	-0.3510284112832987	-0.4899451295971692	-0.2674202712467535	-1.0168714177074365	-0.4007169206955496	-0.4507040889755427	-0.0571463201438236	-0.9877927830291172	0.0633201096504845	-0.4007169206955496	-0.5094395636819751	-0.5555218062913332	-1.2285444944478483	-0.3952160787035544	-0.5120442646208276	-0.3760862944945099	-0.4902660578309131	0.0657931868722772	-0.3617980529876237	0.263692723228447	-0.5252467680254191	-0.1812782128795169	-0.6132712942943591	-0.1680098999440013	-0.785259630473165	-0.4055310927601832	-0.4110326320499213	-0.5069316200138712	-0.3634486024957332	-0.5035168414855182	0.1562732032168023	-0.3361547037365683	-0.6725215946325582	-0.0909112612422284	0.3659013601701023	-0.411573319601071	-0.3210554894329528	-0.7402823070369012	-0.4507040889755427	-0.4716885560429308	-0.3086519338770436	-0.725660212213742	0.0646665532002423	-0.4467431028763224	-0.4327451479945952	-0.0141528303348327	-1.3266518322758514	-0.0571463201438236	-0.5941938599288435	-0.3615626455780844	0.0255851699517465	0.1059563080634782	0.0953647242025979	-0.9159852931356528	-0.9877927830291172	-1.0931339410652032	-1.2005046032899396	-0.946383394888992	-0.4266434667451351	-1.5476564417980163
ENSMUSG00000087120.4	ENSMUSG00000087120	Gm12279	UP	0.7064694564694565	23	0	3	0	6	0	7	0	1.0720990351472808	0.8163231286860797	1.4135003807026105	1.173574047854014	0.532971021402347	1.1683506906301522	1.479340509924678	0.6042351773621785	0.3998253470380843	1.0284110800099808	1.7478121435611575	1.674830921527303	0.849318294446213	0.481288740681202	3.321255115205299	1.6189086031172029	2.0503661711660017	0.742632708251711	1.3423447377930695	0.3214250062153319	1.100990579583575	0.4345436982539888	0.9866795455052456	2.8353794915236694	-0.0444733350273942	1.1155433875056031	0.8853006951234479	2.027262605344219	2.3489457149616824	2.133308195116032	1.500430459197441	0.3324491383134214	2.5146818571201326	1.479340509924678	1.7338377551247293	1.649055249186829	0.9810522902486852	2.7183073096314057	-0.073807071133229	0.3867619003137388	0.6042351773621785	2.3835965727328534	1.6269739574101558	0.5689504886609937	0.7527601225463615	0.3998253470380843	0.8227735953389731	0.0629267602832756	1.849459171114112	-0.1888530766707772	0.8666122618562412	0.6089642135632791	0.0170881123017115	0.3898121073687651	0.2813126206857905	1.5907941840955708	0.8569750337903174	1.0993557949328938	0.9783025182644868	1.9487830677087257	0.6758331556090905	1.0284110800099808
ENSMUSG00000121489.2	ENSMUSG00000121489	Gm66230	DOWN	0.7043049543049543	0	14	0	5	0	8	0	6	-0.546560630669546	-0.429416783287245	-0.2710924315807566	-0.5197307367706253	-0.30741278552109247	-1.0880065688057095	-0.213235344282421	-0.608731178984167	-0.250102387590323	-1.07790821604304	-0.7813981182509587	-0.3062901425987177	-0.0637534064033059	-0.70170007477586	-0.5033782751271556	0.2325755440423678	-0.1810051914696025	-0.2189139954735674	-0.1956079859314411	0.0851004211031879	-0.1070815699695974	-0.6740299587211073	-0.4228789949881766	-0.3757919376642013	-0.2017067541205947	0.1126198055584951	0.051766307646018	-0.1378990277834919	0.0639597384756429	-0.3808934015532705	-0.1474361170863798	-0.213235344282421	-0.910820582154536	0.0606161995826369	-0.4112428457263081	-0.3765522377957244	-0.6145177072123582	-0.2156818894305537	-0.0783454956311792	-0.7295483196078283	-0.9166476641504678	-0.3991864484538715	-0.6899741611363104	-0.608731178984167	-0.4999690488482098	-0.4983003074746222	-0.3233736039670136	-0.2258969775803413	-0.6409293571483808	-0.245325151872799	-0.2719466311663149	-0.187522165961357	-0.1364214709282909	-0.250102387590323	-0.1017535381943642	-0.952718366488526	-1.0215151571032417	-1.5923865851251786	-1.535448542053601	-1.07790821604304	-0.1122013160768123	-1.3238677987495655
ENSMUSG00000121001.2	ENSMUSG00000121001	Gm57461	DOWN	0.7022607022607023	0	25	0	3	0	5	0	7	-2.8814342922742044	-2.88793183165557	-3.5829969948549905	-2.831043524929352	-1.395357039030232	-3.7163396102822426	-3.63092995869185	-2.3007063480239287	-0.9090941094558032	-3.4751573152872117	-4.014067876213006	-7.11426278277971	-2.2518299711349656	-2.023827178610827	-6.499336338477703	-2.8083766169719326	-5.42889287417343	-1.4356949744111116	-6.327495988882188	-0.6285715283735359	-1.5459062135844597		-3.31640590460874	-4.89486101366911	-2.297850422326575	-1.9451373785036803	-2.0475502855334717	-2.272032974785676	-3.124442250170812	-4.577900489885722	-4.048407932518465	-1.384893242801898	-5.3841330220784185	-5.487438628216428	-4.00176302513266	-3.94545401277496	-4.351388939610269	-1.4153837747507685	0.0358230954285885	-2.3007063480239287		-6.72288377693475	-3.7520668203659024			-4.959407894138419	-0.0451120252878994	-1.214395910096246	-3.410459539414118	0.2106086276674503	-1.1115432256087543	-0.7066449933028521		0.0740986479389839		-4.030991491947628	-3.188113030792402	-3.4751573152872117	-3.1330327637698483	-4.33769613639801	-2.329369102755113	-5.520017431025482
ENSMUSG00000097666.5	ENSMUSG00000097666	A330094K24Rik	DOWN	0.6972101972101972	0	22	1	4	0	6	0	6	-1.3557167383009785	-1.4062554277781625	-1.689563489080336	-1.876246907325262	-0.44538657997875924	-1.4116699768195566	-1.4474630506674735	-1.4554738556667557	-0.4168651023118217	-1.3650478048888517	-1.191669956588889	-3.07259065501708	-0.4225236194892764	-1.0059852468093589	-2.635749824997045	-0.9784755166172496	-3.073729472208806	-0.9539217321708572	-2.095788287432208	-0.5330189237754178	-1.0824990990360357		-1.026427451684408	-2.8491296401791604	0.2541578762660272	-1.61509682075328	-0.571941014718302	-1.75947980554738	-2.1582367248811667	-3.738491361412057	-0.9252964385356396	-0.5495102400629879	-2.335689135147433	-2.103743600673948	-1.279829280581667	-2.918032634503242	-3.305952109531867	-0.8888673517510393	0.3470913397025298	-1.4554738556667557	-3.6522672241883263	-3.125895949275059	-3.760233442002119	-0.5980818680960636	-0.5894496790962325	-0.5917351353151866	-0.4168651023118217	-0.319003066929057	-1.7382807164708836	-0.0183157368234584	-0.6262327360507413	-0.5558252340097258	0.1112334914330506	-0.0227437781611537	-0.1320346860311418	-0.586646624392848	-2.467476707532103	-1.3650478048888517	-1.6190733590599855	-1.780432949402784	-1.123069914894389	-0.9399424775659332
ENSMUSG00000137264.1	ENSMUSG00000137264	Gm54159	DOWN	0.6967291967291968	0	23	0	4	2	4	0	7	-1.5666399829476112	-1.522798199661964	-1.5872970237990154	-1.5735969099089069	-0.4201750667959562	-2.6854909312865667	-1.4816073882948424	-1.5639890110290855	-0.4241566534545313	-3.169841659628112	-1.098347439393234	-3.3974660783438786	-0.1830351738506235	-0.6335616817145162	-2.795643317640817	-0.8419355388113423	-2.208040452240749	-0.686596540496174	-2.265254287194272	-0.4510394387619844	-1.1905333885491436		-1.6541707168164084	-2.790976545528045	-0.7644853254120166	-1.1085403225556807	-0.8566513255138613	-1.6244268058607465	-2.190908654653178	-3.402246378666532	-1.3682352559719844	-1.0474412940840423	-2.4417191293405462	-1.7296708055155792	-1.2164958535286678	-1.5949795206177002	-1.7273213477126834	-1.4909359525432642	-0.2645464727801606	-0.7640446015486078		-3.6461930383393257	-1.6388193247271774	-1.6370420695149068	-0.581234480968042	-1.1891649703906415	1.3217703862533037	0.3529006735788678	-1.57168597666744	-0.0877765397914451	-0.5425272365436373	-0.2789411419929488	0.007725460896966	-0.4241566534545313	-1.628835255675969	-0.9091837468024982	-3.534573072275869	-3.435438480785721	-2.590710520952836	-4.183541143937134	-0.9751478946237948	-3.169841659628112
ENSMUSG00000085653.10	ENSMUSG00000085653	Gm15179	DOWN	0.6926406926406926	1	18	0	3	0	9	0	6	-0.9974469147364068	-0.7432530383285254	-0.6417825338932699	-0.7502970432625226	-0.7469141086387132	-1.8507939731511214	-0.5492735403901143	-0.8213326498551362	-0.6651734268019145	-2.109522525357888	-1.2960780234334932	-0.6546853105446677	-0.5743439249133977	-0.2255536302500003	-1.6052174879092145	-0.2655135296457606	-0.4678864665967415	-0.089151956032309	-0.7707160958424685	0.1556214110043094	-0.5426541695684582		-0.2649056013164146	-1.0313214394018106	-0.3888827279216287	-0.5040996740039019	0.027505717664295	-0.8608291458194091	-0.023052944291887	-0.8294707858924995	-0.5206332356833796	-0.143047198690921	-2.0445770850193967	-0.8663974879711138	-1.0483800736520932	-0.5558929112117703	-1.2961821042808843	-0.7971509105020822	0.0919816034121017	-1.2422946085581594	-0.8213326498551362	-1.111643298094562	-0.8305655124034794	-0.5410739268363399	-0.5015185136938061	-1.2901553459428752	-1.9201342622673887	-0.7642712239591077	-1.4361688316588517	0.1438084283358413	-0.6872684114432364	-0.6651734268019145	-0.3682094641506541	-0.3393755005086069	-0.3875886429352448	-2.8917574938636146	-1.511484968702392	-2.1365973119278805	-2.109522525357888	-2.154744487166667	-0.0736762836775518	-2.077774741361857
ENSMUSG00000115186.3	ENSMUSG00000115186	Gm49417	UP	0.6897546897546898	24	0	4	1	8	0	4	0	1.1321191188917437	1.301721218899234	1.7621310702435662	1.4214865386621756	0.7578537009842187	0.5870051656770141	1.7121999023270607	1.9114541988129372	0.8912425354714073	0.7061510798985056	1.2710242798889222	2.7384441582561587	1.1010389102882352	0.4617039195358111	3.31874148622702	2.2547389627161145	2.932095639058644	0.6470383449136284	1.6648942830730495	0.477972460691424	1.7779276753230604		1.650344100337917	2.8350698714253078	0.8411545495358198	0.8787801744397273	0.909004182335327	2.5074760718121434	2.8992760517222145	2.986776919037972	0.6401133640005523	0.5204770977861519	2.4891723410177176	2.235382605902561	1.6392646504722563	1.759505521581072	2.377990204953917	1.944774565875115	-0.612743710070082	1.484698952131912		1.9114541988129372	2.3792486865609943		0.9496728104014688	0.5020657155660724	1.2793735726759456	0.9537113219927622	0.9018496672653874	-0.1017450115633381	0.373141742171694	1.071260926306018	0.8912425354714073	0.7143824237395423	0.801435006799445	1.1574931250583018	0.7622363957283285	0.7061510798985056	-0.0808793425969315	0.8369450112435433	0.4436829704070242	0.2834069200003276
ENSMUSG00000097368.4	ENSMUSG00000097368	Gm10390	DOWN	0.6892736892736893	0	25	1	3	2	6	0	6	-1.1733665632355528	-1.2867672951394051	-1.7889640483608542	-1.241618704449661	-0.27392508049579195	-1.3889584196359042	-1.5005453143823204	-1.0982147504677215	-0.603406593725241	-1.4753198398110885	-1.0121305487837833	-3.263147853082966	-0.9821427647575192	-1.301130629844326	-2.5838203699976434	-1.5203922994208434	-2.0379429923620576	-1.2478760466052254	-2.396356021205627	-0.6197661770576595	-1.2650944858801567		-1.0210898474585015	-2.7788527328682338	-0.4886621541809323	-1.642099510533534	-1.251827425221974	-1.0209606299950291	-2.744786773656313	-2.7826548863207865	-1.4806983293437972	-0.8313419309164215	-3.282258545057525	-3.168031908201528	-1.7998379003278902	-1.264163869518088	-2.725998624783853	-1.2320596756998206	0.6846018097300371	-0.8114952789223848	-1.9869132934420028	-3.139475963128173	-0.9643698252356224		-0.603406593725241	-0.9135548427494936	-0.6322235597946351	0.0417719344288996	-0.7902283346522132	0.1498980141424022	-1.0331749856673935	-0.7456955671771551	0.8475126308015486	0.009737871621246	0.6561875473183225	-2.3336206812874	-1.2001693848561168	-1.824764158735978	-1.689342352475137	-1.4753198398110885	0.1455036909518427	-1.3449962112374534
ENSMUSG00000090778.4	ENSMUSG00000090778	Gm3235	DOWN	0.6861471861471862	0	18	0	5	3	4	0	7	-1.3013944584807653	-0.8652289266682699	-0.7310080936707111	-1.1569393775970631	-0.2354184834216162	-3.082211879233671	-0.7551178552656101	-0.9753399980709296	-0.4171905890090015	-3.126733445828018	-0.7678726196926782	-1.717688257148909	-0.5663767510058036	-0.7931537431824166	-1.8511996616755708	-0.728867871819407	-0.9033421830436263	-0.1107586908568088	-0.7079612082526793	0.0711418265299847	-0.8818188523424618		-0.7686753987624231	-0.9648075136669764	-0.2463600379173344	-0.1320055543394168	-0.5324407873539482	-0.267958820054386	0.024255958933362	-1.4483229306976109	-0.6157334030688268	0.5522874917483773	-1.422968097310099	-1.3483838293498556	-1.2797747228445149	-0.7423630908385421	-0.8550616874259152	-0.9753399980709296	-0.5334256630197469	-1.7035786292129451	0.3448540279151812	-2.902921620695308	-0.8538280243238782	-1.4743357357718148	0.42201209383526	-1.606071430101546	0.213425172024847	-0.5176258654863051	-0.975276489142555	-0.0540195155210145	-0.4626375545267787	-0.8491042020540421	0.9205695594134145	-0.4171905890090015	0.7363155029299429	-3.126733445828018	-1.6047080175611776	-4.28372284771832	-4.209496943573501	-2.4114202845765917	-0.9511576937136772	-4.988243921664409
ENSMUSG00000120402.2	ENSMUSG00000120402	Gm56886	DOWN	0.6832611832611832	0	24	0	4	3	3	0	7	-2.0347569876349754	-1.8334178060859454	-2.256910748071434	-2.1925573261559	-0.2723280358917883	-3.417231840420779	-1.8914061590029303	-1.7754294531689607	0.0321100033092732	-3.745683114797873	-1.803398302354688	-5.974941912188676	-1.007307893684206	-0.8354014085372776	-3.4680154257979705	-1.9794140156511728	-3.560915638651172	-0.675286474013339	-3.045111577509445	-0.4575978692410909	-1.062955004274825		-1.2717702637996005	-3.606397255671951	-1.0367669034824536	-1.0030845521420673	-0.8949975876707967	-1.6330150611376304	-3.203007628860908	-3.735030734962583	-2.4244314073760216	-0.2743659320406764	-3.845444337548922	-3.746072478744509	-1.6257165141702772	-2.4061108286468555	-4.103122441698176	-1.140096164146455	-0.1120553484846546	-2.1234030438065723	-1.7754294531689607	-4.416055610571519	-4.58348861454806	-1.1973730483650775	0.6334589459007696	-1.9768186135431185	-0.4292142096784881	-0.521400498496565	-2.7097036583269225	0.0321100033092732	-0.5588531309536288	0.108265778287797	1.1909688346207654	0.2017859168228426	1.0337922372476038	-2.5116461286423	-4.644718525089223	-3.745683114797873	-3.1733360059474656	-4.067864386342324	-1.5005582529186792	-4.27681646920759
