Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Denervation_1	CPM_Denervation_2	CPM_Denervation_3
ENSMUSG00000021556.13	Golm1	-3.8695770054964216	4.49475426728379	1145.3514933494728	3.52584364417704e-10	1.6050360815818692e-7	45.56590510581448	45.69721082186422	37.37995883822453	2.9336593156771045	2.997073194128608	2.8534211891344428
ENSMUSG00000027784.11	Ppm1l	-2.800536324064488	6.835310628348645	1143.5412353476745	3.548881540272856e-10	1.6050360815818692e-7	202.12113548882687	202.30473489994816	196.423350583027	30.374106817193432	26.50423764446263	29.349475088239984
ENSMUSG00000055489.9	Ano5	-4.1056129633508425	6.371976457251066	1142.3105792260387	3.5646499950214617e-10	1.6050360815818692e-7	157.20532760242088	165.3146141821185	149.40079089799934	7.620358954136869	10.074499050143153	9.709043526665248
ENSMUSG00000084939.5	Gm830	4.2558593397145055	3.337699527428818	1122.7551344893272	3.827291409785308e-10	1.6313013549058652e-7	0.9455959555032836	0.8406845617688554	1.0714000940892383	18.88990388631111	18.199095058323113	17.82461807758009
ENSMUSG00000050335.18	Lgals3	6.474318024278473	6.536138761426098	1122.1283831371068	3.8360996000137923e-10	1.6313013549058652e-7	1.9502916582255223	2.3419069934989545	1.845189050931466	218.48606635170825	147.97597529565104	180.50668327628404
ENSMUSG00000060716.8	Plekhh1	6.173586067443648	5.0329509131649095	1112.0303842503613	3.9815452194888006e-10	1.6473912368960555e-7	1.2410946915980596	0.5404400754228357	0.8333111842916298	60.92709529997693	62.21635076486255	67.14804148976117
ENSMUSG00000038028.10	Tigar	-3.486333436442889	6.38117032345899	1093.0517635829476	4.2739081344698e-10	1.696965089260619e-7	163.5290005548491	139.3734905618224	158.26960278796025	12.629045590658754	13.46877471578278	15.045311724527062
ENSMUSG00000030089.16	Slc41a3	-3.521921509163385	5.932667769762549	1090.0197296508695	4.323054313225171e-10	1.696965089260619e-7	114.59440985755418	115.2338338596024	109.3423318245517	8.97985961262138	11.302215780268124	9.227297092136055
ENSMUSG00000087410.9	2310065F04Rik	-3.889030249671069	6.971907172760719	1065.7475852131026	4.742882912925411e-10	1.767777750414644e-7	216.89607229356568	237.8536820833169	253.02898888740842	17.10108723041044	13.649321293742336	17.009354880684537
ENSMUSG00000038204.14	Asb10	-2.554845511866295	6.429059975508203	1064.5663038704984	4.764579108392665e-10	1.767777750414644e-7	147.0401710807606	150.54258545389433	145.7699350235858	26.689144506038048	24.95153707401046	23.790862382133927
ENSMUSG00000042363.15	Lgalsl	-3.134346388751925	5.560240908381693	1059.986397304807	4.84987037150794e-10	1.767777750414644e-7	90.71811198109627	84.96918963592361	80.29548482924346	8.836754280149327	9.893952472183598	10.413134469438681
ENSMUSG00000042834.16	Nrep	-3.413787313829115	6.380561588642078	1034.434569536944	5.362121769589062e-10	1.8761611110434073e-7	145.4444779058488	158.9494310715829	154.63874691354673	13.022585254956903	16.321410647543743	13.711244675061609
ENSMUSG00000027470.10	Mylk2	-3.335301349215843	9.439536417203637	1033.0234249724977	5.392324050291326e-10	1.8761611110434073e-7	1324.5435346712245	1224.0967708327228	1243.955031465055	113.23209431851262	126.77980704319931	135.74132228310992
ENSMUSG00000023067.15	Cdkn1a	6.437916305664793	8.69482764199316	1023.2117345958471	5.608265201824351e-10	1.9079318216606441e-7	10.165156521660299	10.508557022110693	7.618845113523472	976.7654467880037	670.1527880702752	807.2958520168031
ENSMUSG00000031700.12	Gpt2	-3.2139361245940914	7.208467411088283	999.9809910890033	6.163951671146072e-10	2.039514672888066e-7	270.49954302115805	293.39891205733056	239.10078766424834	30.409883150311448	27.912500952547155	28.200695128978065
ENSMUSG00000023019.13	Gpd1	-3.8353619169559057	9.102929203576107	996.1714710084779	6.261492561613371e-10	2.039514672888066e-7	1012.0831711246082	1023.0530627754279	1050.2697033447005	75.77427354395252	61.02474335032949	79.3399320251538
ENSMUSG00000042717.6	Ppp1r3a	-2.591587065668701	7.070051365080497	985.247237893044	6.552025663128853e-10	2.0534163842170866e-7	235.57159241475551	224.88312027316883	232.6128648722635	41.321664751305555	36.325971485462404	37.316819966992
ENSMUSG00000033684.15	Qsox1	3.2592268864008047	5.991473326211621	972.3164375224532	6.917887154530955e-10	2.0534163842170866e-7	12.883744893732239	12.069828351109996	10.833045395791187	103.46515537729495	120.24402092106342	119.10254158283246
ENSMUSG00000028518.9	Prkaa2	-2.609214517702072	6.835174834216497	971.4479083848249	6.943359108330786e-10	2.0534163842170866e-7	212.28629201048716	189.99471095976133	187.9116720577625	31.05385714643569	32.64282129508749	33.01815947426998
ENSMUSG00000047591.6	Mafa	-2.51226253008094	6.076489096016738	970.4307770852646	6.973337400514438e-10	2.0534163842170866e-7	116.72200075743656	116.6750073940633	112.61605433426882	19.533877882435352	19.354593157264265	21.75270438989504
ENSMUSG00000029161.9	Cgref1	4.75928939807441	4.587148748469824	969.0870939585197	7.013187020320812e-10	2.0534163842170866e-7	1.7138926693497014	1.321075739922487	1.96423350583027	50.65928769510707	40.803526618859365	44.431844230807755
ENSMUSG00000022441.18	Efcab6	-3.248824117862553	3.3543791285129596	964.3480182266647	7.156009767481837e-10	2.0534163842170866e-7	19.621116076693134	19.035500434337656	18.45189050931466	1.8603693221367004	2.0221216731470126	2.112272828320302
ENSMUSG00000001248.16	Gramd1a	3.2041325539922108	7.358489758681503	958.3438334522706	7.342183804633777e-10	2.0534163842170866e-7	32.32756172876851	31.645768860870486	32.08248059522774	328.3551853571276	261.64810077898665	295.3846792024759
ENSMUSG00000050592.9	Fam78a	-3.356765290642684	4.284127291646397	956.464723687145	7.401682233481301e-10	2.0534163842170866e-7	36.52364378131433	34.04772475163865	37.73709220292095	3.6849623111553873	3.8275874527425597	3.0387082793379783
ENSMUSG00000042254.15	Cilp	4.7024812999350605	6.20832407269226	953.0496614448347	7.51135394318093e-10	2.0534163842170866e-7	4.9643787663922385	6.004889726920396	5.297478242996789	127.18486423453788	168.52217586744837	128.14455158476497
ENSMUSG00000114439.3	Gm48395	8.925252010399197	3.5326602468776893	946.3828872807425	7.731325801179364e-10	2.076471345443068e-7	0	0.06004889726920396	0.059522227449402124	25.07920951572744	20.979512358900255	20.048063160022515
ENSMUSG00000023809.12	Rps6ka2	-2.420685054770199	6.541450537825514	939.8761707172196	7.953779282909427e-10	2.0993863283113864e-7	161.10591091887193	160.5707512978514	150.71027990188617	30.910751813963635	29.392982891815507	27.90423578465241
ENSMUSG00000032380.10	Dapk2	3.2165524148037976	5.634731601813197	930.9180276943603	8.273203130303662e-10	2.146685876640996e-7	10.51975500497403	9.487725768534226	8.630722980163307	86.3282918137665	83.66528422645764	96.38634432387904
ENSMUSG00000032118.17	Fez1	4.713480454130205	5.354563353965589	922.4199577492843	8.591068216529454e-10	2.1594418951745922e-7	3.486885085918358	2.7622492743833824	2.6189780077736935	89.58393812750572	68.06605989075211	75.52301796696096
ENSMUSG00000041189.10	Chrnb1	3.0675345800589966	6.970123096172953	918.7040477718946	8.73481666077202e-10	2.1594418951745922e-7	25.531090798588657	28.403128408333473	25.892168940489924	240.4169585530505	199.3234220673484	229.57070476218018
ENSMUSG00000040852.7	Plekhh2	6.771043469028194	5.16598026643278	918.4300186998825	8.745535142780373e-10	2.1594418951745922e-7	0.8273964610653731	0.4203422808844277	0.6547445019434234	56.59815899269731	79.36827567102024	73.96660640925127
ENSMUSG00000021260.9	Hhipl1	6.8985734160585475	6.133713944833624	913.3217722633661	8.948363141738269e-10	2.1744522434423992e-7	0.8273964610653731	0.9607823563072634	1.6666223685832595	125.50337657799125	123.96328042703026	164.68316577290213
ENSMUSG00000021579.5	Lrrc14b	-2.4411739339305294	6.641683580556695	909.5135563176224	9.103381504890012e-10	2.1775573040368935e-7	177.47654089852253	162.37221821592752	167.55507027006698	30.982304480199662	32.859477188638955	29.571819596484225
ENSMUSG00000028584.4	Lrrc38	-4.736717968567921	4.305735453105788	890.6769023067592	9.921095498288649e-10	2.2886816975606893e-7	34.75065136474567	34.948458210676705	46.903515230128875	1.4310533247205388	1.4443726236764376	1.482296721628282
ENSMUSG00000090799.3	Klhl33	-3.6309672722796775	6.832142486909023	888.9006041776994	1.0002826259189253e-9	2.2886816975606893e-7	195.97476177805552	209.33045588044502	229.39866458999578	19.784312214261448	15.563115020113615	15.860574921422618
ENSMUSG00000024048.16	Myl12a	3.5936729085057264	9.930843183445427	888.6064886714477	1.001643959347875e-9	2.2886816975606893e-7	140.65739838111344	154.7460082627386	152.31738004302002	2004.9414842665926	1576.3521721648722	1824.0402307996824
ENSMUSG00000060036.15	Rpl3	3.4175627589131703	7.1867029473461574	881.8928333886107	1.0333534706062306e-9	2.3264129825751154e-7	23.226200657049404	24.499950085835216	26.785002352230954	299.3763555315367	236.87711028293577	260.0689598096821
ENSMUSG00000023336.7	Wfdc1	-3.4491445744050795	5.982871621983972	877.6458563108866	1.0540571939609697e-9	2.3386321133838387e-7	118.1403946906915	109.76938420810484	121.72295513402734	9.158741278211448	12.168839354473986	10.67253639572363
ENSMUSG00000039323.19	Igfbp2	8.179212388119083	4.775728407790243	873.7718194849402	1.0733937094977123e-9	2.3475120426714967e-7	0.05909974721895522	0.3002444863460198	0.17856668234820638	61.8930562941633	44.2339116000909	54.140887757473
ENSMUSG00000051373.6	Plpp7	-2.597943060960372	6.469686250933919	870.4151903126861	1.0905048666274638e-9	2.3513435215774427e-7	149.58146021117568	147.54014059043413	160.82905856828455	27.404671168398316	23.72382034388549	24.49495332490736
ENSMUSG00000024593.16	Megf10	4.569592913743594	2.887263179634036	863.5742889839438	1.1264387946901845e-9	2.3950904872100047e-7	0.5909974721895522	0.4803911781536317	0.5952222744940212	13.809664583553198	12.493823194801186	13.674187257020902
ENSMUSG00000034127.16	Tspan8	-2.6078914721668984	5.486581412692133	859.2100126346263	1.1501330347585507e-9	2.411970771112144e-7	70.62419792665149	81.00596241615614	81.0097515586363	13.20146692054697	12.566041825985007	12.377177625596154
ENSMUSG00000130235.1	Gm65936	5.5793922842825046	4.667838885303647	844.6787724715748	1.2336180388954271e-9	2.5520889942500127e-7	0.8864962082843284	1.2610268426532831	0.8928334117410318	58.13654131677188	45.28108175225632	42.61603074681311
ENSMUSG00000032648.15	Pygm	-3.248769238695049	12.869173688743025	840.1769836270183	1.2609972131479957e-9	2.573947511477689e-7	14033.294076888136	12886.313207279363	13700.231092028887	1434.595181699222	1393.133504851516	1445.5357629319005
ENSMUSG00000047747.11	Rnf150	-3.9824792834924496	5.453411290560559	833.0904724776193	1.3056424487051166e-9	2.6300105588456093e-7	93.61399959482507	85.74982530042325	70.0576617079463	4.686699638459764	5.633053232338106	5.447440451983937
ENSMUSG00000010492.12	Uckl1os	-3.3955374665753935	5.499179644759484	823.9186466276377	1.366378557443163e-9	2.682256017761658e-7	72.10169160712537	88.33192788299903	89.34286340155259	7.155266623602693	8.341251901731427	8.226746805036965
ENSMUSG00000085795.9	Zfp703	3.638716168002235	6.645861659552002	823.883092761503	1.366620741951854e-9	2.682256017761658e-7	13.888440596454478	17.654375797145963	12.856801129070858	187.5395382046266	174.6246502024813	190.95687516376344
ENSMUSG00000046480.7	Scn4b	-3.536428965125588	7.1519859599919595	820.0796118973209	1.3928397951861054e-9	2.699111952468872e-7	255.72460621641926	266.0766637998428	265.8857900164793	18.603693221367003	24.30156939335606	24.976699759436553
ENSMUSG00000047875.7	Gpr157	-2.2821868243732304	4.604279499627202	814.0584734881711	1.4356358188281647e-9	2.726864756469651e-7	42.01992027267716	39.51217440313621	40.772725802840455	8.37166194961515	8.01626806140423	8.745550657606865
ENSMUSG00000021182.17	Ccdc88c	-2.5856826632780585	5.504476122532344	813.0742676891467	1.4427855854336778e-9	2.726864756469651e-7	81.61675090937716	79.62483777896445	73.74803980980923	12.056624260770539	12.999353613087939	14.08181885546868
ENSMUSG00000046157.14	Tmem229b	4.36515707406847	5.1535233311873885	807.6604760210753	1.4829141378864074e-9	2.7685283581589036e-7	2.7185883720719404	4.143373911575074	2.857066917571302	70.80136324054865	61.34972719065669	68.3338788670638
ENSMUSG00000028063.16	Lmna	2.57869215803201	7.748569243370929	796.6460352587611	1.568923837238489e-9	2.893813858347473e-7	64.83242269919388	61.129777420049635	58.62939403766109	392.6094796370798	337.73042873114304	372.50116614518726
ENSMUSG00000028654.14	Mycl	7.711331040512538	3.77338074573222	793.26366634482	1.5965717736350463e-9	2.9082968172564553e-7	0.17729924165686567	0.1801466918076119	0	25.723183511851683	25.38484886111339	27.311317096001098
ENSMUSG00000042359.19	Osbpl6	-2.696852778337448	4.820561103327369	791.0767070582515	1.6147705889790235e-9	2.9082968172564553e-7	50.35298463054985	51.76214944605381	46.308292955634855	8.013898618435016	6.89687927805499	7.967344878752016
ENSMUSG00000024052.18	Lpin2	4.180867126706346	4.232899608062446	784.3510414380598	1.6723755176321385e-9	2.9770228836546985e-7	2.2457903943202986	1.741418020806915	1.7261445960326616	35.203911788125254	30.115169203653725	38.65088701645745
ENSMUSG00000037742.15	Eef1a1	3.893474050236413	10.717795123713218	780.2593040814295	1.708671163457397e-9	3.0066720507321025e-7	190.77398402278746	226.08409821855292	219.99415265299024	3496.063272292276	2704.8405030432727	3263.6097494270293
ENSMUSG00000028653.17	Trit1	2.5542497441950998	4.396156130894811	771.2519226331202	1.792079653955927e-9	3.093710331046428e-7	5.969074469114478	5.644596343305173	6.368878337086027	34.416832459528955	33.79831939402864	37.50210705719554
ENSMUSG00000059895.14	Ptp4a3	-2.6069200720786303	8.569988204724588	770.5748681733305	1.7985513061802344e-9	3.093710331046428e-7	588.3379835646992	669.1248622707398	702.8384617225403	106.7923543572702	107.06412073001594	107.91120133453893
ENSMUSG00000043795.11	Prr33	-2.668137266803983	7.435192629160164	766.5956780569978	1.8371784900902197e-9	3.1250406116434635e-7	304.54099741927627	319.5201823694343	274.8141241338896	43.71867907021246	50.625260459859135	47.06292091169795
ENSMUSG00000031129.10	Slc9a9	5.05408482479856	3.181560043416313	762.709084033218	1.8759058438032433e-9	3.1449560432676425e-7	0.35459848331373134	0.6605378699612435	0.476177819595217	17.85239022588872	15.490896388929793	16.675838118318172
ENSMUSG00000038451.14	Spsb2	4.452629455188971	3.1604159962630627	761.3219277907407	1.889972930829075e-9	3.1449560432676425e-7	0.7682967138464178	0.5404400754228357	0.8928334117410318	16.70754756611229	16.357519963135655	15.527058159056255
ENSMUSG00000002274.15	Metrn	-2.09437966353161	4.6440974692317365	754.7933868806819	1.957964566099793e-9	3.223062316389434e-7	39.83322962557582	41.07344573213551	41.78460366948029	9.373399276919528	9.893952472183598	9.449641600380298
ENSMUSG00000120414.2	Gm32261	-3.1307171801550537	3.8896682825886995	752.0434850820844	1.9875108388439554e-9	3.236893982112991e-7	28.013280181784776	27.2621993602186	26.189780077736934	3.362975313093266	3.3220570344558062	2.5940192628494936
ENSMUSG00000000794.10	Kcnn3	6.528023144064311	5.472218846447446	744.315493807353	2.0735587334179566e-9	3.284165321828105e-7	0.8864962082843284	1.4411735344608951	0.476177819595217	79.20880152328182	83.15975380817089	97.57218170118166
ENSMUSG00000024726.11	Carnmt1	-2.061894497016364	7.2068566660287425	743.2044130037154	2.0863074256305457e-9	3.284165321828105e-7	246.44594590304328	233.71030817174181	236.18419851922764	60.10423963826263	55.96943916746196	55.474954806938456
ENSMUSG00000022533.15	Atp13a3	4.0200058517075785	7.309990798506207	741.7210718507013	2.1034795169905906e-9	3.284165321828105e-7	19.621116076693134	15.91295777633905	19.523290603403897	344.5618642595877	252.40411598745746	296.60757399781926
ENSMUSG00000020386.6	Sar1b	-2.658203955549977	8.065062569782636	739.7100494884231	2.1270415097747836e-9	3.284165321828105e-7	452.5858642027591	419.9219386035433	516.2362786686646	73.23415389257357	73.19358270480348	73.55897481080349
ENSMUSG00000040723.15	Rcsd1	-2.066307674996374	6.641167358163436	738.9097225688373	2.13650955716182e-9	3.284165321828105e-7	166.9567858935485	165.91510315481054	151.78167999597542	38.03024210444831	39.323044679591014	38.3544276721318
ENSMUSG00000021703.10	Serinc5	5.381384331066868	5.8341343538332975	736.3931766475496	2.1666237153945807e-9	3.284165321828105e-7	2.7776881192908953	2.3419069934989545	2.7975446901219	136.70136884392946	88.39560456899798	105.6877562520965
ENSMUSG00000034055.17	Phka1	-3.2876072289077456	8.681984707944686	736.3865353080263	2.166703883366899e-9	3.284165321828105e-7	846.8993776476284	705.394396221339	685.041315715169	78.31439319533148	68.82435551818224	81.97100870604399
ENSMUSG00000034648.10	Lrrn1	5.271851141594723	5.7294949823568855	731.2160185239488	2.2302508925918487e-9	3.347344207322413e-7	2.0093914054444775	3.7230316306906457	2.2023224156278784	111.90836999314612	96.7368564707294	98.20215780787369
ENSMUSG00000042045.7	Sln	11.988287375263777	10.254791059382029	729.2187337440853	2.25541637294686e-9	3.347624895257986e-7	1.063795449941194	0.4203422808844277	0.2976111372470106	3393.9576175734655	1766.2149535471399	2164.9314193561468
ENSMUSG00000019927.7	Ube2d1	-2.434178859390619	7.631592947259363	727.7480803448719	2.2741719844982073e-9	3.347624895257986e-7	319.49323346567195	325.8253165827007	360.22852052378164	66.47242693326902	58.569309890079545	60.996510095003806
ENSMUSG00000034164.18	Emid1	-4.396419110969506	2.7977150577352092	721.0020267754335	2.362729120988506e-9	3.419345838982375e-7	15.129535288052537	12.670317323802037	13.809156768261293	0.6439739961242424	0.7582956274301298	0.5558612706106058
ENSMUSG00000029490.5	Slc49a3	5.521799786704886	5.661014103487125	719.9803566726789	2.376511522340553e-9	3.419345838982375e-7	1.5365934276928357	2.4620047880373623	2.380889097976085	114.87780564194125	79.5488222489798	99.20270809497278
ENSMUSG00000112496.3	Gm48764	-3.4886530113770844	5.229159126097123	718.9822835587386	2.390072093043432e-9	3.419345838982375e-7	79.1936612734	61.129777420049635	68.27199488446423	5.867318631354209	5.74138117911384	6.966794591652926
ENSMUSG00000078486.4	Perm1	-3.3379393844543	5.949470461026988	716.0403257369952	2.430606422665949e-9	3.419345838982375e-7	103.42455763317164	121.11862579198439	114.8183767498967	9.337622943801515	11.988292776514433	12.228947953433327
ENSMUSG00000017817.12	Jph2	-2.585549359832272	9.260722997198425	715.755747607017	2.4345724505132856e-9	3.419345838982375e-7	1094.8819169783644	1003.2369266765905	1058.3647262778193	166.35994899876263	167.6916616088344	191.8091957786997
ENSMUSG00000100599.5	1700120C14Rik	-3.733648954692932	4.70053432144088	713.2960322896599	2.4691892984598786e-9	3.420095894070415e-7	45.68410460025239	47.55872663720954	53.86761584170892	2.969435648795118	4.260899239845491	3.8169140581928263
ENSMUSG00000042734.7	Ttc9	5.865761254941384	6.639177007396908	712.5515299683027	2.4797873423595016e-9	3.420095894070415e-7	4.196082052545821	3.8431294252290535	1.96423350583027	207.35962675200605	178.52445628640768	198.47953102602696
ENSMUSG00000025425.19	St8sia5	-3.2490639373172416	4.720799978715296	698.8996701098201	2.684524194912455e-9	3.648148185175222e-7	51.59407932214791	46.357748691825456	47.02255968502768	6.010423963826263	4.694211026948422	4.521005000966261
ENSMUSG00000036390.9	Gadd45a	5.453441127252516	8.418084047443259	698.3752276132822	2.6927999537840494e-9	3.648148185175222e-7	11.288051718820448	14.291637550070543	20.118512877897917	655.1362120570626	643.431894532261	704.3503446997189
ENSMUSG00000031642.10	Sh3rf1	3.9659183460610947	3.5337878884793734	689.3480871057731	2.840342230070846e-9	3.7888689085541595e-7	1.3592941860359702	1.4411735344608951	1.1904445489880424	18.138600890832826	21.015621674492166	23.457345619767562
ENSMUSG00000005686.18	Ampd3	3.3474953734684263	5.55322026466977	689.0036288188996	2.8461684269627563e-9	3.7888689085541595e-7	6.796470930179851	9.487725768534226	8.630722980163307	79.709670186934	83.4847376484981	90.49421485540661
ENSMUSG00000036611.6	Eepd1	-2.734900668727348	6.15940801218691	681.052050161063	2.9848821554089977e-9	3.862086115306e-7	117.90399570181567	142.01564204166738	114.58028784009909	18.0670482245968	19.60735836640764	18.56576643839423
ENSMUSG00000023243.10	Kcnk5	6.796244460043151	4.787129649048921	680.8180151371478	2.9890905345814876e-9	3.862086115306e-7	0.41369823053268656	0.4203422808844277	0.5952222744940212	55.91840866345505	40.44243346294025	64.36873513670815
