Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_D0-1	CPM_D0-2	CPM_D0-3	CPM_D0-4	CPM_D1-1	CPM_D1-2	CPM_D1-3	CPM_D1-4	CPM_D3-1	CPM_D3-2	CPM_D3-3	CPM_D3-4	CPM_D5-1	CPM_D5-2	CPM_D5-3	CPM_D5-4	CPM_D7-1	CPM_D7-2	CPM_D7-3	CPM_D7-4	CPM_D14-1	CPM_D14-2	CPM_D14-3	CPM_D14-4	CPM_D21-1	CPM_D21-2	CPM_D21-3	CPM_D21-4	CPM_D28-1	CPM_D28-2	CPM_D28-3	CPM_D28-4
ENSMUSG00000028584.4	Lrrc38	-6.8271921818245085	2.62165517638518	816.5070649742419	2.559835292404491e-23	4.2020319593576156e-20	31.846721045905937	39.45332074360089	35.2212874045721	32.46951667408464	5.6433780347135505	6.306211911528186	8.180394201773042	9.140110545397736	0.3749640834646881	0.3973930603475429	0.22081872050457596	0.18361327640018657	1.8028053155790036	2.341105498099064	2.420446390064974	1.4152705194403479	1.3369994838997392	1.9940011862132092	1.8667782281728165	1.4713967728836672	1.629030841825148	2.0422827418566483	1.2911378846694228	1.4961651589998182	1.8899531084226506	2.1737531784286848	1.6412227503857375	1.831715325905456	1.9485936154948134	1.3099891868728586	1.2078652068240332	1.2291255645922574
ENSMUSG00000046345.6	Smco1	-6.014065364348835	3.518092880008794	812.5567654803816	2.746126974855211e-23	4.2020319593576156e-20	62.6299152294254	60.53348919930589	72.1257159771503	67.52456893517972	10.65971406557004	9.959810876143722	11.077617148234328	12.147501757109248	0.7967986773624622	0.7064765517289652	1.5457310435320317	0.9792708074676617	3.485423610119407	2.8254721528781808	3.1824387721224663	2.187236257316901	1.5095155463384153	1.8040963113357609	1.5490287425263796	1.4713967728836672	3.258061683650296	3.125942972229564	3.671673359528671	3.449491894360692	4.6557381451387245	4.3475063568573695	4.331004480184585	5.887656404696108	4.871484038737034	4.020311642471876	2.0408756942888835	2.6277856898179297
ENSMUSG00000051373.6	Plpp7	-2.588028082320083	5.0956082900057025	787.9325680209982	4.2873249499843725e-23	6.055681594739465e-20	114.74273148636239	117.26563654594366	107.65869619061243	104.98477057954032	25.439989870772195	30.780320044363762	28.23372165473057	24.943656520666078	21.04485918445562	16.734663319079864	16.428912805540453	19.83023385122015	22.114411871102444	21.877227240856772	23.66658692507975	23.50206801979729	21.219475679957153	22.883537422732545	26.254051251536843	23.21537130549786	22.30519152652895	25.340977694874333	24.047443101968	23.10743967788608	26.228861431524102	27.670066500415132	23.11388706793247	22.940053843482612	24.641590095944828	20.14673025328603	20.49205799163532	24.11629125010326
ENSMUSG00000038871.6	Bpgm	-2.7548961722083702	5.229702657935664	762.9461284987522	6.832081164257195e-23	8.960762452720759e-20	95.06748453221272	96.30066026759225	99.92871453013997	106.8487613515711	47.38646000576934	52.051272920550105	59.989557479668974	56.07900083014997	17.482700391541083	15.984031982867837	12.145029627751677	13.281360326280161	20.91254166071644	19.374666191164668	18.8705172262473	22.987424194546254	21.003830601908806	24.0704428907166	21.448090281134487	20.926531881012156	30.116185562972607	30.509203408960545	26.30693440013949	24.478924406969245	28.76416438184717	32.10814590637369	29.861136152851614	33.97395806857976	29.919031137909947	32.70455763089481	31.57109747491783	30.473837273856315
ENSMUSG00000004951.11	Hspb1	2.7668514191079243	8.855344781402772	730.3378277833845	1.2837280971145569e-22	1.5388371985823752e-19	143.87155055061402	153.6663645896747	167.192022688606	171.78779469974037	400.858995322907	473.46638637346535	475.2581798057866	456.4158427185708	1130.4229706251685	964.3846478945205	1191.2728333780863	1046.1672445027964	695.2819167083023	590.1604049604555	660.3784567560605	605.7357823204688	431.80770428400615	519.7696425395766	443.339969848191	496.7598993785581	303.5427468600859	318.9712208863047	342.3129316729807	284.52074106979876	294.6482992448191	292.86795426871464	360.52193083473367	327.4409206404324	291.59891541873424	226.98950565641772	258.7747079309558	297.15170115021783
ENSMUSG00000079278.4	Tmem233	-7.0380552446925675	5.610949377676651	728.1357931150499	1.3408885294258797e-22	1.5388371985823752e-19	272.67647055075304	255.03548066082445	234.76702365596202	241.59725554902235	42.59406754771894	44.19353268158245	52.83171255311756	60.38369805475665	1.0780217399609784	2.296048793119137	2.6056609019539962	1.5301106366682213	15.10350231051743	16.10519127140563	10.488601023614889	13.123417543901407	13.542510901436069	14.005484522211827	10.366576969215002	14.918328391737182	18.08641934641767	24.090600505982508	17.511057560829048	14.213569010498272	24.569390409494456	24.09243106091792	21.153537671638393	32.01140593368106	26.874353613699302	23.444289240931504	12.953313080078424	14.198519453048492
ENSMUSG00000079055.11	Slc8a3	-2.6787400835436803	4.374657516488371	710.5770886927214	1.9065744587695923e-22	2.0593247183486617e-19	48.74498119271317	49.76302061674623	52.86310038774716	39.38432115097303	15.183374236253124	17.967699017766815	14.940581076849375	13.857586955925598	8.342950857089312	7.197229870738833	7.552000241256498	6.610077950406716	10.41620849001202	10.898249732530125	13.402101307952359	12.308564820587266	16.17338085362588	19.512725893657834	16.48325456790891	17.166295683642783	18.25349943275871	20.047714261898935	17.430361443037206	17.663060904858963	25.906186510573892	24.590582830974494	23.660961318061048	24.16119739408625	21.35333836979733	23.624977404638106	24.490508331466604	23.650071208361368
ENSMUSG00000039601.17	Rcan2	-2.384357688005112	5.068461616004821	703.884271821757	2.1851279674147034e-22	2.2065671656541916e-19	64.16612069731697	70.03684383097618	80.22972900829079	69.8695895838636	33.501958491791555	36.38584174349993	36.30049927036787	33.61201942501103	11.905109650003848	12.18672051732465	17.17969645525601	13.097747049879976	36.45672971504207	33.42129917975905	31.824387721224664	37.14012938894973	28.033860146284855	27.91601660698493	24.625585137598854	26.648630442226416	29.322555152852665	28.38356218784444	27.275287813641558	29.59082203355196	31.253370914891637	34.14603951115059	32.27738075758617	32.6655899786473	26.711970812408065	23.715321486491405	26.78128717199494	26.9136115005546
ENSMUSG00000035923.5	Myf6	3.333460291543847	9.159221952746698	701.741647832231	2.283235821121318e-22	2.2065671656541916e-19	113.44286532122337	113.63708295930593	106.28724783149634	101.01627409715219	272.0466522448421	322.61779350564035	255.012427581661	307.5204935112851	1149.1243042879698	981.6933234118802	948.8138782640619	1299.6147703605207	587.7946575594475	640.3327176179922	703.4534378829576	631.7681824810837	579.9558729032192	856.6134143534508	856.1759890743241	702.1423655935699	654.1603080467601	768.0650278966187	586.7011244055649	640.2340076220055	581.921171725062	581.6148348033249	479.82970688360797	477.6415773646798	509.43544335092525	518.3943416742388	470.52597384452076	493.13365324244535
ENSMUSG00000022952.18	Runx1	4.724131348549493	7.108924893495624	693.1023880886804	2.729166946551704e-22	2.5056481736291194e-19	4.785870880739111	5.7596088676789625	5.423454874686324	4.9305562356943335	19.662245692374988	19.569276646091435	20.053327452957525	33.25820869422144	173.18653605025284	143.94459741477667	113.6774773157557	122.16403323159079	128.31967612887885	129.04334961073633	145.40607572908846	110.77708338528541	162.07884066113613	184.1602524124057	209.67494184094252	166.6765566616554	177.64790180211165	210.2300846923456	172.32655954447202	218.3985530706679	217.43680030316202	207.63871506449	191.06568185740628	171.65789339913985	200.50216389435172	205.9393345845987	268.1044253905621	266.3387947550947
ENSMUSG00000090799.3	Klhl33	-4.758129574839015	5.227188929202763	683.9584234655732	3.304092095095306e-22	2.8890351928638104e-19	142.3944299084106	135.8691731885467	129.53953137469173	113.22240721722476	76.99180033073486	74.47335971709477	116.00253444458716	92.93428528739891	4.968274105907118	4.812871508653576	3.047298342963148	6.671282375873445	9.61496168308802	11.503708051004022	7.2613391701949235	7.805431349640706	9.358996387298175	9.780101056188599	13.901539997031612	10.136288879865264	15.120747813864195	18.29718619745038	17.30931726634945	20.073549216580894	18.761241832390702	18.612761590295612	18.3269873793074	21.28278759623482	19.36414905397971	17.526751879540313	18.409531772973196	21.40373827996862
ENSMUSG00000042363.15	Lgalsl	-2.2566993121547823	5.645993759759383	680.9838643772599	3.5179458133490685e-22	2.9362055011234363e-19	167.32822634880446	144.62377866741875	160.39711945480357	155.19226395520823	84.42672694789717	86.53524123041454	98.61919676581945	100.2463737237171	30.93453688583677	29.981098663997958	31.31209456754887	39.293241149639925	22.795471656987843	21.513952249772434	20.663440478147283	20.84307492266694	21.26260469556682	23.785585578400426	22.32190136666219	20.76304335069175	22.889971828722594	19.839318063750298	23.119437747361854	20.613831079553048	29.409514223747586	28.122931745921107	30.089083757071855	28.95854705717197	27.564480519187047	24.57359026409776	21.574971625339625	27.634133383246617
ENSMUSG00000041329.14	Atp1b2	-3.1895429642655784	6.6514604066069065	669.1404422188008	4.527712926644018e-22	3.6146897721320635e-19	170.75514623871643	171.5787481681563	149.67488682898696	154.59097660939184	92.93658271452871	97.14569301806515	120.71762276922023	118.93937400043376	18.420110600202804	18.368390344953095	15.810620388127639	18.300123214551927	53.803723084946704	56.226895842275795	46.884943037184506	36.23950269476042	89.3633203432342	100.17482149785408	94.96737752257881	94.90509185099654	128.6934365041867	145.83565946441658	104.78390895270284	106.60176757873704	149.4906812345038	148.49451400140953	129.24629159287682	136.5936285889497	120.24446435615911	117.67316661392402	105.75068138366277	102.10218914147407
ENSMUSG00000046480.7	Scn4b	-3.0803388198071553	7.127100115119334	649.8400146518891	6.894724434157756e-22	5.224643671083136e-19	456.43027844085964	490.7186755262476	541.0987162330723	464.7349895814817	259.0579250220887	253.95015269122234	287.3363463372781	277.91832903522277	70.3526361600621	59.56480426764838	42.088048128172176	58.93986172445989	86.41446812675356	102.1206363825971	89.46687026980905	86.54593661304915	48.994561732583996	53.17336496568558	54.25572467412909	59.50982503662832	53.71624775864463	57.72574688717261	62.660535465362926	60.012846933214924	57.39003951185853	53.30223939605337	54.47947740863768	64.50254683367069	50.41985980092829	35.41488008649383	38.776638191488786	48.02066429941475
ENSMUSG00000037621.9	Atoh8	3.6130557527976768	4.529971741266776	648.4285347457679	7.11339133956423e-22	5.224643671083136e-19	2.658817155966173	3.455765320607377	2.929912403566175	3.36720913657174	15.496895238181654	17.066811601834218	18.51950354012508	21.995233764086162	42.5584234732421	31.79144482780343	43.98708912451153	33.78484285763433	25.47964846018325	22.280866119839366	21.69437134798977	19.728013301289696	25.402990194095047	28.248350138020466	33.403414678581676	28.651364938651408	24.72785277847404	22.256713962274496	23.32117804184145	25.102326556552505	28.303200209061156	24.68115588007569	25.16541550591464	19.799970427644688	26.752566512730876	22.58602046332515	23.32429364901581	25.684485935962346
ENSMUSG00000050821.15	Fam131a	-3.032070898471399	4.389928023341855	645.54266860939	7.5838330486863535e-22	5.355936247691494e-19	68.36114332117471	64.91079193874191	69.13346501180614	68.84740109597575	34.397732783015925	37.53697566385825	49.877681313588404	46.467142643699454	10.124030253546579	7.992015991433918	7.066199056146431	7.956575310674752	9.054088918241218	9.001147001311919	8.42673928392991	7.676770393327947	7.331932653643731	8.26086205716901	9.691359312216324	9.931928216964755	10.275425309974011	10.461489147061608	9.804578311708429	10.348475683082075	13.045286089844149	12.906659496920316	9.300262252185846	11.993374157714294	11.650965992646071	11.744730640929077	10.787485812669813	11.146897361647024
ENSMUSG00000020190.14	Mknk2	3.3467085830992014	10.013742973220564	640.1615092642177	8.552007577527197e-22	5.766812624418596e-19	244.31575422044722	262.4077800114535	218.74601327901507	225.42262594656165	493.5268457500684	527.2193355241104	511.6722956622902	519.3351843439862	2429.861001872045	2082.472100574574	2150.8185014586707	3011.25773296306	1621.6434125334868	1758.5738679513797	2147.6531172883924	1808.544175903014	1045.1454352691092	1359.2441419353377	1678.7499700415374	1358.507942697426	700.2744118768874	848.797715059401	967.2640159118773	897.7406555431965	570.12048890174	610.4623509420557	537.6828088347053	543.7577781759339	524.2528739687505	461.79377439314595	496.8907557727833	462.9988850898559
ENSMUSG00000031508.15	Ankrd10	3.3181629772278223	7.576327868920035	637.580926961054	9.06233634671688e-22	5.766812624418596e-19	35.98265884407554	41.75716429067248	35.03427171923809	34.27337871153378	63.68955210605293	74.87375412417592	69.0788843705279	82.31996336371121	412.50736232159005	309.7016583641851	300.3134598862233	444.89496871765203	184.12651623113555	203.59545055882205	225.72903741420762	181.32617443011486	175.66448057818187	211.88636414451318	240.7349540628817	208.48874829109963	212.06639958836607	263.9963038146941	238.69911642825954	301.2694788219356	195.26442359215483	204.96681011600472	200.4571231512802	170.4367498485362	188.24226239686354	185.6570882085327	195.96571717610607	209.12088054131718
ENSMUSG00000027333.19	Smox	-3.3190728184375677	6.329513783865726	637.3585540946751	9.107807761035796e-22	5.766812624418596e-19	403.31302014722434	403.80617771297204	311.75514745179663	326.4990287782955	100.86418519186441	121.31950534558986	149.06496101008653	151.489961233076	37.91824294036659	32.144683103667916	32.195369449567174	42.78189340124347	25.15914973741365	25.02561049692103	21.335786697609773	22.901650223671083	20.529411430202448	16.99648630153164	25.856864394478798	22.76577784711674	25.98095342603185	28.341882948214714	30.2610441719396	27.471254724968883	23.094305056579216	20.786514768724295	23.296245151308664	22.460318877174043	24.763377196913254	19.152945352899724	21.991476869072052	20.513681836643194
ENSMUSG00000005686.18	Ampd3	3.775785940074299	6.901065382245333	612.2754200150821	1.619478968876947e-21	9.912290942172835e-19	19.084398697268306	22.46247458394795	20.197694016073207	18.51965025114457	46.66984057278984	52.80201243382727	36.30049927036787	40.39339176514483	272.45827714752903	225.14524607912458	232.74293141182306	369.98075194637596	166.17858775603793	189.95245644921027	176.60294031214812	150.2331099878648	130.16336910998106	140.24475009699572	184.25498298922756	132.83443088533107	103.08841327242219	123.24551158510428	118.5829450951073	134.44706359345588	85.64714330364109	91.93164483771312	86.02742583271908	87.83511110413305	84.11429106885944	75.88902875677249	96.79581864341561	104.89950939192542
ENSMUSG00000020423.7	Btg2	3.083503713509803	6.032857568079426	586.3533151744963	3.0073772186054416e-21	1.7813374350978427e-18	18.55263526607507	18.949113174663786	17.828828668509065	17.617719232419997	172.97401563542644	141.18907779699217	153.2687746971088	199.3723467999338	137.0493725063435	120.98410948358529	155.8538529321297	205.15723416447514	43.58782629666568	38.62824071863456	44.957550541392024	39.02715674820353	43.60343478137537	45.00745534595529	46.47086227579139	41.199109640742684	34.54380785101019	37.5529949063845	31.189049526545745	30.920746619329574	33.6042881961003	33.05916292193625	30.590568486356386	28.391587551534567	38.89068090925065	31.98180497606841	29.73847440249516	33.228773884149305
ENSMUSG00000087410.9	2310065F04Rik	-4.282995362039381	4.715901862316566	581.3071151054737	3.402765294079668e-21	1.9070813996191938e-18	112.3793384588369	110.64208634811285	113.95489093019081	126.15008515227697	25.036891439721227	36.535989646155365	46.01471738497336	41.74966623317159	7.358670137994505	4.459633232789093	5.343813036210738	6.732486801340174	5.889164030891411	7.34622759748327	6.813108357219928	7.1192395826393255	5.779288091695647	8.403290713327097	5.163429141754599	5.762970693794363	9.147634727171985	8.544244124094142	8.392396250351249	12.177121988526297	15.718878292003021	14.853980052596011	17.64314456664668	12.298660045365203	16.11649302815502	16.80399922471391	14.785936152501096	12.969393888456233
ENSMUSG00000068699.13	Flnc	2.7771849519876612	10.805183457516405	581.0138511826384	3.427387331850202e-21	1.9070813996191938e-18	666.4177489364992	683.2623999727552	780.9151633930527	636.9436854232936	1599.8528841267303	1661.686838687677	1501.159144318421	1701.8885835530582	4688.878993215492	3936.708120156209	4645.937551928077	5700.518983545659	1680.735364544132	1661.337262004472	2165.1789420757145	1513.5674900632955	1707.5208570024058	1849.5310526501903	1719.0247173472233	1502.2552329816442	1248.2135550323308	1341.0712143261128	1418.71844689832	1398.3325816585523	1241.6991922336815	1291.3452475602905	1187.1967122998608	1325.5513241802482	1202.4040478612683	1031.2776943554263	1286.4597463163418	1279.4773291003817
ENSMUSG00000002233.14	Rhoc	1.9287552118440001	6.772890137816264	578.7484311655658	3.624115531135397e-21	1.9572355700796517e-18	34.564623027560245	32.13861748164861	34.410886101458054	37.099429236870776	34.62167635582202	32.48199627445867	27.608830430984018	30.07391211711513	141.68955303921902	132.90590129401158	137.2167529215435	114.26866234638277	159.96892500237692	147.7318297076306	168.3106702721107	159.79690774044653	151.9866510084736	195.079782717859	168.48666476402315	179.3060456289069	119.12810156116211	124.37085105510693	127.41916999331366	131.78721442190064	116.0246822902393	117.56381773335136	121.49607304938863	117.75312809392216	102.26056911315489	102.40501678071622	91.67280414550679	101.55120181941548
ENSMUSG00000031840.15	Rab3a	-3.5526283919570765	3.2846853301099515	576.8809653816086	3.795342820074363e-21	1.9911452817772983e-18	23.693015100943008	25.572663372494592	26.99259724987561	26.757286888829004	8.912954197682513	10.210057380569443	7.271461512687148	8.196615263292163	2.1091729694888706	2.1194296551868956	2.7381521342567416	1.7137239130684079	7.732031686816615	7.225135933788491	5.871823649972438	5.532421121448632	6.641868403889028	5.7920986837621795	4.051305941992069	6.212564152175484	7.560373906932098	8.127451727796867	8.795876839310443	7.563946081610191	10.83265806047129	11.774496383155375	11.032664044259679	10.466944719459747	11.163817588772368	9.07958022625671	9.41301850835281	10.97736280101361
ENSMUSG00000033044.13	Dhrs7c	-4.870095308905521	4.958486721967613	573.0768033994824	4.171421601765369e-21	2.1276567625448807e-18	167.44639600018075	162.1329896251628	161.45687500502964	167.27813960611752	54.95575276661529	64.4634995400659	82.48564153454484	77.30764467752536	4.6870510433086015	4.10639495692461	5.69712298901806	8.323801863475124	1.9229923366176038	2.381469385997324	2.3756233087674747	2.0585753010041423	0.7331932653643731	1.7566200926163986	1.1518418854683337	0.9809311819224449	1.420180733898847	1.6254903455593732	2.25949129817149	1.9948868786664242	2.166531612094258	2.6719049484852584	3.5103931049917163	3.401757033824418	4.059570032280861	4.743064297298281	2.3740798892748236	2.161565648076039
ENSMUSG00000071042.13	Rasgrp3	-2.1540229543368397	4.477894451593744	558.0957373564536	6.087461293062195e-21	3.0210260611677846e-18	62.984424183554225	56.674551257960985	68.94644932647212	62.17311155741391	15.049008092569467	16.366121389442196	19.65566940148245	16.806009712505514	13.592448025594944	13.73213797423176	13.999906879990116	15.056288664815298	16.265310180557233	15.378641289236954	15.553609210232336	17.11190718959693	17.553509353135286	17.043962520251004	15.530006110969602	15.3270497175382	13.074016756186444	15.713073340407275	16.098875499471866	17.787741334775614	20.512905688977547	19.110913360352185	16.54899606638952	20.541379011939753	18.877000650106005	18.06881637066012	16.910112895536464	16.614386942074653
ENSMUSG00000036611.6	Eepd1	-2.576625118079592	5.504604191472588	550.5867464498078	7.384097054049284e-21	3.568073423854026e-18	133.59079088087816	126.25062637952286	130.16291699247176	134.9890091357778	73.40870316583738	62.111182398464116	62.54593066772305	64.57045836910012	22.732197560046718	25.87470370707335	17.17969645525601	22.217206444422576	27.763201859916652	30.67655480267739	31.28651074565467	27.747879578118333	32.60553580090977	37.55368900701544	39.04346804880593	31.267181423777927	28.779544872244283	34.42705193415493	31.390789821025344	28.676498880829847	26.274957848802703	28.304077844123498	25.621310714355126	27.693791236903916	27.8080547211239	24.121869854831257	20.11720327227614	18.818336230309047
ENSMUSG00000031636.8	Pdlim3	2.3866715280462576	10.291132661270241	548.15790262406	7.864220647708146e-21	3.702636398287615e-18	417.2570390096247	449.19189559028223	492.5993151697854	477.662667516534	551.1251326757955	611.6525061173488	635.7984160155826	551.2371185701808	2477.762663534659	2164.2909162216847	2093.405634127481	2869.8143057094494	1075.6337759551259	1157.7573965857837	1305.0240119766986	1289.482991151907	1348.4718020519113	1575.0710322335578	1560.2691305811222	1432.5273747999904	1341.9454834696546	1546.8416203780776	1246.2708431771603	1255.5734894039863	1367.2197364833125	1341.6585763360044	1444.4583784228253	1315.0407671911241	1295.165223098886	1146.1953664728246	1100.4068539410673	1153.6826851103879
ENSMUSG00000042359.19	Osbpl6	-2.498685648806774	4.710640260312628	546.8031432848043	8.14639849778263e-21	3.739604230407116e-18	67.06127715603569	69.23049858950112	57.16446115042942	58.024228871280876	26.201398018312915	25.32494624788303	27.0975557933732	26.83064708487722	11.0614404622083	10.376374353519177	9.716023702201342	13.526178028147077	26.08058356537625	28.456540968273107	26.893848778499716	21.958136544044184	19.408057024351056	23.263347172487443	25.658270965949775	19.659495771028997	19.798990231413338	23.71548734931496	20.33542168354341	20.5722709362475	24.477197574937254	20.288362998667722	22.749170901180083	22.024196180529884	19.201766252688472	18.791569025486524	15.660597164339189	17.801128866508556
