Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Con_6	CPM_Con_7	CPM_Con_8	CPM_Con_9	CPM_Con_10	CPM_Con_11	CPM_Con_12	CPM_Cast_1	CPM_Cast_2	CPM_Cast_3	CPM_Cast_4	CPM_Cast_5	CPM_Cast_6	CPM_Cast_7	CPM_Cast_8	CPM_Cast_9	CPM_Cast_10	CPM_Cast_11	CPM_Cast_12
ENSMUSG00000026610.14	Esrrg	0.948477855145555	4.1225563230903255	19.363907935776197	1.2599904860462874e-4	0.10808852691669434	17.881422200658253	6.820467273287014	6.606189112866381	16.445971632970178	15.919356423429718	11.904361784152991	11.659610173375992	12.205799379053111	10.897390611896194	10.499579934375358	5.077602647553813	15.557558707231255	30.358496460458777	11.797539329508693	24.513257051550582	13.42959206039086	11.474555838551192	25.173062707284238	40.51096704130668	18.793281244524913	38.76781620075657	19.7836028823144	26.643751519651648	12.461211529535234
ENSMUSG00000119584.1	Rn18s-rs5	0.8194513581361318	9.159585590052615	19.32032562328627	1.2775477806508897e-4	0.10808852691669434	392.12357564652444	295.8007002219042	336.5302837246016	399.30111771232964	319.0316368258182	370.07303146428427	494.87291258033275	649.7712976703749	618.3870487228703	462.57685411910404	300.00168975963777	324.6455440627253	722.9361270852169	1124.3546545160514	1013.4699712250443	383.67509183059246	636.0609259880226	278.6736707517325	422.22794099786137	782.862977070559	875.28192513152	561.484268854175	1193.2290740409949	764.7349660202469
ENSMUSG00000026857.10	Ntmt1	-0.5222472295525321	3.6072651670711475	18.109182949120864	1.8870410559843312e-4	0.14261906252006415	10.675475940691495	19.423504626099977	12.221449858802805	16.504917767855375	13.79247884459093	10.866545628611448	12.463721219815715	14.251464079453074	14.831082832775795	17.75186710554184	16.85481989951891	11.319657410637795	7.491903632945835	9.143092980369238	8.043412470040035	12.015950790876033	12.251478890119762	6.686594781622376	11.662248087648893	13.195282575943024	7.256008379820748	12.145329347416036	9.991406819869368	9.20212543719525
ENSMUSG00000004098.8	Col5a3	-0.6409107969640611	5.212868571704112	18.09405134972491	1.8963899869699007e-4	0.14261906252006415	36.3633399229804	30.469696188271335	41.34373353135543	53.93571341995596	50.65835687779659	43.7103745510438	48.87846432287177	32.18512461962608	63.52381356690708	37.722717599276415	62.341676950521816	39.312110711820914	24.16953258976439	15.238488300615394	20.395795906172946	38.23257069824192	18.227810056031842	28.958855340996905	49.78620528645433	31.760074078893165	23.892999022124034	32.68801531394394	29.33647108812708	34.460042652830126
ENSMUSG00000037606.19	Osbpl5	-0.33063278129818985	3.989705447105322	17.71111210300243	2.150287916777956e-4	0.1532023554180168	15.94649218640792	19.497640139940053	16.84578223780927	18.037517274870517	19.78640656677297	16.72715450696369	20.619704690847197	13.842331139373082	21.794781223792388	15.803491447616517	16.290641827568486	15.66908242556266	16.28674702814312	11.846695743381646	13.022667808636246	14.136412695148273	14.642011356484595	12.684863629842448	12.821652868292349	13.93787423606103	12.905329189824045	15.75097399743017	13.321875759825824	16.34335819835198
ENSMUSG00000027386.10	Fbln7	-0.7556051169335856	1.911965593722935	17.079014813891575	2.652469033385285e-4	0.17061790100999943	4.9374076225698165	3.632640178163736	4.294022923363148	5.8356673536345784	3.8025993076208637	4.822792722810699	4.939539285272588	7.568959391479862	4.731062265652493	4.600331414545904	3.526112949690148	2.4535218032909505	3.908819286754349	3.490105384979655	3.159912041801442	1.991949061589075	1.5538461031371407	1.3766518668046068	3.8874160292162974	2.627632028109866	3.3688610334882045	2.751676180273946	2.4801364446484246	2.0608926760385193
ENSMUSG00000055799.14	Tcf7l1	-0.5386498111726488	2.622418602305631	17.0675300880956	2.66268126553814e-4	0.17061790100999943	7.539554883113368	7.042873814807243	5.174848138411998	6.719859376912545	7.2184936009074026	6.165848924099754	9.821642067228051	5.864238807813226	8.558438480562376	7.468773355380409	8.392148820262552	6.022280789895969	4.820877120330364	3.1460104878689847	5.410152435205499	4.2409238085444825	3.227218829592523	4.3266201528144785	5.524222778360001	6.683324941062051	4.716405446883486	4.981482740151108	5.385439136950865	6.709883131288203
ENSMUSG00000025150.11	Cbr2	-0.4513206673415448	4.781243206975683	16.925693977135023	2.7923340262171834e-4	0.17061790100999943	34.962183705764645	24.316448539545007	32.04001719740195	24.108969168045885	29.840736939465422	27.959988190472153	36.58705261300742	33.207956969826064	34.81849195508296	39.61697171114826	42.101788619300365	20.07426929965323	17.785127754732287	23.201827348033763	26.52411016906059	19.919490615890748	24.502957780239523	20.895608692569922	30.212724577944208	30.903237547987775	20.990595670195734	22.772492526405067	22.46295008438716	17.541551614653446
ENSMUSG00000027605.19	Acss2	0.5570181136316278	5.34458587150747	16.578655078722726	3.138962483697859e-4	0.17061790100999943	37.83121786482548	27.874953203868667	26.259601723643865	45.91903907556906	37.1881322118176	23.686627550006975	28.94799767183005	30.68497050599944	33.436383877476615	27.006651480687133	22.214511583047933	52.137338319932695	75.70080018680922	43.35595703594445	39.40314561216041	39.96749407446467	36.09704024210896	58.261873648694966	65.40406968453385	39.185990680073225	59.602925977099	38.52346652383524	42.4457637241259	41.169925784118334
ENSMUSG00000039007.11	Cpq	-0.4399280683522913	3.3347610917921577	16.547204430000775	3.1725808088657847e-4	0.17061790100999943	13.744675273640299	9.118668202329378	10.955263612170082	13.97023396779187	11.021092908528267	10.866545628611448	15.85247491552598	12.001232909013115	10.20633657309302	9.471270559359214	10.507816590076642	10.148658368158022	8.013079537846416	7.029367183832263	8.378554656291703	6.168616448791974	6.932544152458012	10.275722862934387	11.866848931291855	9.082467227597146	7.722466061380653	8.160143155295149	7.86557558159929	10.112752433584363
ENSMUSG00000028111.5	Ctsk	-1.0000879069282542	1.8796870337112475	16.527705066921982	3.1936177360860507e-4	0.17061790100999943	6.338563839785575	3.1878270951232786	6.110724929401402	3.831498767537855	4.833812679179064	2.808208420877116	8.787785007519837	5.045972927653242	5.581590313410246	4.9791822369202725	3.1029793957273304	2.509283662456654	2.410438560165182	2.0154129687910682	2.010853117510009	2.2489747469554073	0.6573964282503287	1.5733164192052649	5.45602249714568	3.3702236882278718	3.0578892457816007	2.9414469513273214	1.5589429080647241	1.3419766262576407
ENSMUSG00000038525.17	Armc10	0.5807548947596561	1.9658455810158957	16.39792553678328	3.3374956525409146e-4	0.17061790100999943	2.068373463508977	2.8912850397629737	3.3030945564331904	1.9452224512115264	2.9002876075074386	3.052400457475126	3.216444185758894	3.954951754106595	2.7110581522278334	3.572022039529761	4.231335539628177	2.5650455216223573	5.537493989568661	3.6375746265985134	4.883500428238593	3.8553852804949837	6.454437659185046	3.4907958051116816	3.9556163104306186	3.54159099440895	4.76823407816792	4.696826583571045	4.818550806745511	4.840701401857918
ENSMUSG00000034205.17	Loxl2	-0.6973268263145157	3.6033113346608316	16.3407858795826	3.403031193964678e-4	0.17061790100999943	15.279274940114702	8.896261660809149	9.744128941477912	12.496580595661927	21.26877578838788	14.651522195880604	23.032037830166367	16.43350642654637	15.734768883518406	16.34470690815133	15.514896978636651	9.367992339838175	10.944694002912177	7.766713391926556	8.522187021828133	7.325232032940469	3.5857986995472477	7.964914372226653	17.322871428437537	11.424487078738549	9.795611312758009	8.682012775691932	8.645047035631652	8.483209387414371
ENSMUSG00000022314.11	Rad21	0.21749846455188604	5.883687666399909	16.187460943823044	3.5857966885092266e-4	0.17336046347267642	56.11297041325967	60.71698583502244	54.39095702926654	46.15482361510985	55.749972899865206	55.00425624370177	54.56467815126695	55.09656926410567	54.48695305948097	56.06992171140655	56.34728493604857	49.29348350248182	67.75286763707538	76.29075433082288	64.82607431210837	54.874983825711936	66.0982226949876	64.4568070493157	59.81164662495952	58.664741149322445	64.6303032116891	56.029820153509135	61.36566174472959	65.37343279340791
ENSMUSG00000028927.7	Padi2	0.5526066973170938	7.448356522671919	15.844664724981108	4.0335933427399385e-4	0.1882853554505881	167.67169399348577	110.01710253867314	110.21325503298746	186.26978623722493	148.7525288472704	165.44010479515183	119.18074438303046	98.46466091258488	171.11561160826267	99.09655082392412	103.17406490793373	218.4192023520603	287.36336456455723	152.335726592281	198.3562968058087	184.4159292503434	123.65029182272092	265.5954780170888	252.8866427427023	170.68183695635392	268.1613382656611	176.15471823029586	209.32351592832705	201.96748225177492
ENSMUSG00000060586.12	H2-Eb1	-0.5643335236660133	3.635391098093203	15.527355316482451	4.501814673307487e-4	0.20313688410854486	13.878118722898943	14.82710276801525	16.62557593404706	14.559695316643849	19.012996538104318	17.398682607608215	9.59189605395956	16.228939956506373	18.126879017837084	15.04578980286778	11.777217251965094	9.256468621506768	11.596163884037901	8.84815449713152	9.336103759867898	8.032052667697883	5.557987984298234	11.94737155833998	15.140462429579264	12.50981335121871	8.707210055784898	10.579720486225687	11.479488686658422	5.703400661594973
ENSMUSG00000053192.10	Mllt11	-0.2431644858446129	6.579517842544328	15.10383793274	5.219660682006077e-4	0.21837704047320997	107.48869837783748	100.52775676714339	102.39593124942891	91.30756293717134	98.86758199814246	100.54607106923063	113.78171307122089	110.32951617490467	92.54808319664036	119.39213059397959	109.38002369938839	96.2449689200041	72.8994796979686	105.09641286037328	90.5362677431292	88.48109218735988	91.25857690347745	81.46829083197262	82.18133886325681	97.6222420878209	75.77345893784238	97.73194709248841	73.41203876159338	93.26737552490603
ENSMUSG00000025757.14	Hspa4l	0.43935194511903636	3.432543694610357	15.098530520623711	5.22940012485213e-4	0.21837704047320997	10.408589042174206	8.377313063928616	7.4319627519746785	7.309320725764523	10.827740401361105	11.538073729255975	4.709793272004095	8.591791741679843	9.24949251936555	11.257281579124095	9.238415928188187	9.814087213163802	14.202043408540801	16.123303750328546	10.58091759451695	12.080207212217616	10.757396098641742	10.619885829635537	11.662248087648893	11.938588997281784	14.56384539092593	10.769491257279062	11.550349727934092	12.60499473949141
ENSMUSG00000090150.11	Acad11	0.21990627371226024	5.95125906078521	14.979633310014083	5.452772422135273e-4	0.21837704047320997	54.57837074678527	65.01684563774687	57.91425788946194	54.64306703857833	54.39650534969507	59.521808920764954	54.73698766121833	55.91483514426565	62.14170548930073	56.17816480351351	49.15401451868066	60.44585533562251	80.52167730713958	71.62089501289236	71.48104058196293	64.70621629097414	60.241418152393756	73.99503784074761	66.42707390274866	61.977842402156625	62.298014803889565	58.21218402062295	65.90076838637243	60.10138176168147
ENSMUSG00000034780.7	B3galt1	0.5818072106914781	2.1854868635582516	14.962997359027868	5.484833697339986e-4	0.21837704047320997	4.33691210090592	5.486028024165642	3.082888252670978	3.595714227997064	3.2869926218417636	2.380872356830598	4.709793272004095	3.954951754106595	3.0300061701369905	2.65195575662058	2.7503681007583154	3.345711549942205	6.058669894469241	6.832741528340451	4.787745517880973	5.3332829713513945	4.243195127797576	5.064112224316946	4.569418841359507	4.626917266889112	8.499895530647162	3.6530873427774795	4.818550806745511	5.176195558422328
ENSMUSG00000033576.13	Apol6	0.7629070044077673	4.41838495232661	14.731553520371953	5.952483475102252e-4	0.22430633885779355	17.147483229735712	12.899579408173267	9.083510030191274	31.6540744333512	16.048258094874495	10.805497619461946	13.210395762938315	17.047205836666357	10.791074605926475	16.615314638418738	7.61640397133072	26.040788230383498	35.63540249757715	15.140175472869489	23.07693339618629	20.305029143940246	20.319525964101068	41.49622055653886	39.69256366673483	20.278464564760924	36.28004189910374	20.068259038894464	30.115942542159445	18.931455977563143
ENSMUSG00000030861.16	Acadsb	0.2661952749480156	6.843799656987458	14.657070536638733	6.11193901566231e-4	0.22430633885779355	109.3569066674585	124.39939222364794	107.90108884348422	88.06552551848546	99.25428701247678	111.7178567435896	81.96189023353467	109.85219441147801	104.98705589509747	100.72019720552856	102.6098868359833	109.57205326060722	144.49601963368576	143.5858849228954	147.5104394059128	129.6694582673146	122.7538421478341	114.99959701628482	100.04981254140891	111.10313684073239	118.68756564135366	105.65487678396684	124.85715472772927	140.14070197061932
ENSMUSG00000000392.18	Fap	-0.5442533039217072	2.249305861635574	14.648374616263013	6.130852136912434e-4	0.22430633885779355	5.7380683181216785	3.261962608963355	6.000621777520296	4.833583060586217	6.058378557904427	4.822792722810699	5.054412291906834	7.500770568133197	5.209484292516229	6.602828618524709	6.135436532460858	4.907043606581901	3.257349405628624	5.554674767643676	3.016279676265013	3.277077488420736	3.227218829592523	4.621616981415466	4.842219966216791	3.3702236882278718	2.228631145230658	4.222399655937606	3.755635187610472	3.9300744054688046
ENSMUSG00000026042.17	Col5a2	-0.6512239989215975	4.5121406155646895	14.567430197239133	6.309944163893318e-4	0.2247834582805891	29.557724010789574	16.60635510017708	20.203928370183014	29.708851982139674	41.63523987666234	26.555883980033595	33.94497346041976	27.88922874878616	34.87164995806782	27.493745395168464	26.65741389965752	17.62074749636228	19.283508481321455	11.650070087889834	13.501442360424344	21.84718325613824	9.562129865459326	14.01234935854689	38.80596001094865	18.1078120198006	19.021107681387246	17.743567093490615	16.014595328301258	12.988416632707878
ENSMUSG00000039474.14	Wfs1	0.38918645189155143	6.003929631343511	14.452529267372068	6.573869617043079e-4	0.2281807000151594	64.51990771655421	53.15516342333467	47.39940688481629	73.8595070111528	50.916160220686145	60.742769103755	52.61183703848477	45.413756348879176	58.10169726245142	46.923380428368226	51.12863777050715	60.66890277228532	95.70092553736897	44.3390853134035	71.19377585089006	69.97524284098395	52.47218763670806	79.89497441276735	89.75157007804644	73.28808461010779	88.93793128408859	69.88308644040555	79.36436622874959	57.177789825905904
ENSMUSG00000054434.15	Tmem120b	0.6422261387714536	2.8028842992559118	14.348802153423843	6.822316317611175e-4	0.23085833374954312	7.005781086078794	4.967079427285109	5.284951290293105	7.839835939731303	6.187280229349202	3.4186885123721407	4.537483762052726	3.204874697293275	5.581590313410246	5.412154605348123	3.1029793957273304	7.583612846535665	13.224838586852213	6.193708147992064	7.804025194145986	5.718821499400892	6.0360944775712	9.43989851523159	10.571043588219757	6.797569811849437	12.749843295970743	6.214992751998049	7.369548292669605	8.243570704154077
ENSMUSG00000116656.3	Gm49708	0.6629824595954009	3.340760265471292	14.280226123692799	6.992089594246338e-4	0.23085833374954312	8.807267651070482	7.561822411687777	5.450106018114765	11.730280842154356	7.6051986152417275	7.447857116239307	6.08826935161505	6.546127041279881	7.016856394001452	8.605325822503515	5.430213942522828	10.59475324148365	22.149975958274645	9.438031463606954	14.506868919179349	9.25292467318796	7.828993827344823	15.389001225351498	12.753452587078028	9.882181323108846	20.36865209478253	7.163846607264928	11.266905562831415	7.332943707764965
ENSMUSG00000024924.15	Vldlr	-0.2072065941923639	8.612384847072816	13.963438275900417	7.83738746757445e-4	0.24714320869241252	380.0469434886172	507.30932120764174	470.47076798796746	371.5374881814015	415.9012429165667	411.8909177316935	459.089971013765	398.70005010795273	392.1465880193084	418.9007664539447	425.17869947363806	380.57468880592586	334.92066588673515	374.8668121951387	353.8143937714039	332.3342111786676	374.5964374793691	332.46142583331255	353.6184580962544	376.836706292191	345.2305129856143	431.6810614536661	370.74496795430167	377.28714292500524
ENSMUSG00000032285.16	Dnaja4	0.32812720671487455	6.5054186767527105	13.930986602948838	7.9299807245541e-4	0.24714320869241252	88.73989375699804	69.39084095431137	66.39220058430713	94.07803127677563	76.69649450964116	85.16197276355601	79.89417611411825	82.576665072811835	89.78386704142767	71.33219769848826	67.70136863405084	93.56839968005033	117.00399065018017	81.20639571811817	103.89407773801712	89.50919492882521	71.11834087435375	94.34981901421573	142.60678801914523	91.22452932372731	114.54127513859895	112.9610514695218	104.16573067523385	89.67279527600162
ENSMUSG00000020532.19	Acaca	1.0213780521059235	5.332808173422644	13.895348048602777	8.033021483686304e-4	0.24714320869241252	15.612883563261311	22.463060693543103	18.2220716363231	39.31707196842691	57.425694628647285	20.87841912912986	16.369403445380087	15.887995839773044	29.502691656597012	21.323889145071604	16.643253122537498	44.219154318402815	111.2710556962738	62.28117637703131	25.997458162093682	26.66641485675697	22.052662002215573	69.37342085933214	117.91828621956103	24.56264721928788	60.32852681508108	29.5093548987999	41.808014352644875	54.82933072995503
ENSMUSG00000068220.7	Lgals1	-0.3324155836477832	6.683864198775833	13.738593331128097	8.503611815576962e-4	0.2494958685883019	112.95987979744187	120.98915858700443	112.08500861496627	123.43320644960413	109.11526487800208	92.1824938157488	112.11605447502431	156.83429369733048	86.43491285338152	119.66273832424699	135.40273726810167	92.78773365173049	68.33919053008853	72.65317970422437	92.9780179572485	90.21601556358262	102.55384280705128	80.73079876047015	89.47876895318916	113.95925861041702	90.95924790418152	114.9062018728189	92.82796407112676	81.33336909854343
ENSMUSG00000027230.10	Creb3l1	-0.8121431073394403	1.8881111789906397	13.698161560229048	8.629734231268455e-4	0.2494958685883019	4.00330347775931	3.7067756920038124	4.404126075244254	3.3009835535710748	4.833812679179064	3.1134484666246283	9.132404027422576	4.5686511642265835	6.1663283462436995	4.9791822369202725	4.8660358705724045	1.8401413524682129	1.0423518098011597	1.8679437271722097	2.537505124476916	3.405590331103902	1.434319479818899	3.1957989765106944	4.637619122573828	2.1706525449603244	3.1097178770660348	2.609348101983914	1.9841091557187398	3.2590860923399845
ENSMUSG00000037139.16	Myom3	1.1789567580302236	5.546541037932693	13.68778959942748	8.662411039115158e-4	0.2494958685883019	48.17308518237037	22.240654152022874	14.203306592662718	52.34416777805561	31.25865532535795	24.663395696399014	8.270856477665728	39.34495107102595	14.990556841730374	24.841789638547883	6.840659122398887	55.3715261515435	117.52516655508076	16.958962786168748	73.68340352018818	63.99939565621673	19.72189284750986	84.51659139418283	115.2584752522025	52.324150820622556	84.27335446848954	58.44939748443967	65.61732422126975	24.15557927263753
ENSMUSG00000061100.6	Retnla	-0.9871514703186886	2.522689654477459	13.465974040573235	9.394006349129132e-4	0.2616326715095584	5.604624868863034	6.598060731766786	12.66186246632723	6.778805511797743	12.954617980199892	6.104800914950252	11.142681643521884	7.228015274746536	7.601594426834906	7.685259539594334	4.1608132806343745	1.3940464791425855	2.2149975958274646	3.8342002820903254	4.596235697165734	2.891538960371238	1.4940827914780197	3.2449651146108587	7.024628965075063	2.5705095927161734	6.841379329545276	2.56190540922057	6.164910590983228	2.0608926760385193
ENSMUSG00000140457.1	Gm75556	0.6597225495116534	3.548735521339127	13.443905581170862	9.470341215903346e-4	0.2616326715095584	4.00330347775931	5.411892510325566	6.496085960985274	8.252458883927687	8.958666165411866	9.95082549136891	12.406284716498591	9.68281291522649	13.39581675218459	11.527889309391501	6.840659122398887	10.483229523152243	14.658072325328808	11.650070087889834	18.576452609378176	9.124411830504794	15.17988116141668	7.473252991225008	10.16184190093383	13.880751800667337	20.575966619920266	10.627163178989031	23.313282579695194	15.145164782050516
ENSMUSG00000053886.5	Sh2d4a	0.5362453595753478	1.9708141010771187	13.37952069801306	9.696879861286593e-4	0.2625333253644732	3.336086231466092	3.039556067443126	3.413197708314297	1.9452224512115264	3.1580909503969887	3.7239285581196535	1.9528411127821859	2.932119403906613	3.0831641731218498	2.5437126645136177	2.9619348777397243	5.074329184079011	3.9739662748669216	5.898769664754346	4.644113152344544	3.9196417018365666	5.079881491025267	4.375786290914643	3.069012654644445	4.112815348345878	4.6127481843146185	4.174956963174262	5.598022260777873	4.457279508641449
ENSMUSG00000057604.10	Lmcd1	0.5934216148707959	6.5259378573617015	13.30021343393903	9.98395204055844e-4	0.2645711694787703	79.26540885963435	71.83731291103388	51.03281089689279	114.47339394705406	71.92713266618448	86.87131701974208	59.61909044317379	68.4615786400521	67.45750578778669	59.263092928561946	37.51784178470317	112.3601462188924	160.06614979259058	70.44114107994149	102.3141217171164	77.68601340197392	78.40946489676648	128.56945113193024	189.32398065095512	106.41909713844959	135.2208990210881	99.34499864644211	105.86639566584991	75.10276333377581
