Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Cast_1	CPM_Cast_2	CPM_Cast_3
ENSMUSG00000087579.10	Hectd2os	-2.821177820166761	3.7012998912876682	84.52692496103077	2.532358728515295e-5	0.011416163452594781	29.646802560661456	23.071926734681647	15.443278578602067	2.2777642693147953	4.2461092951417605	3.10635792474989
ENSMUSG00000026628.14	Atf3	-2.1314414133412014	2.1582007148480717	83.91482808145183	2.5966492505593998e-5	0.011416163452594781	8.764047715952255	7.363380872770738	5.441917213412157	1.51850951287653	1.4844121926105343	1.901851790663198
ENSMUSG00000026610.14	Esrrg	-1.3712595559534118	4.550360810849323	83.66368801561737	2.6236260482762903e-5	0.011416163452594781	35.22392383444925	27.213828475615188	38.7552752901109	11.802960304631211	13.428752161058089	13.851820541996958
ENSMUSG00000003477.6	Inmt	1.5275618593070577	3.356175819049818	82.97023008304636	2.6999849936180406e-5	0.011416163452594781	6.289986399008796	5.154366610939516	4.265286464566286	14.632909851355652	16.328534118715876	14.295585959818371
ENSMUSG00000027861.14	Casq2	-2.460039072221365	5.7060642981038665	82.61135468047897	2.74061005797154e-5	0.011416163452594781	113.05202221151808	93.8831061278269	57.912294669757756	15.599234086822536	12.876412740551844	19.620770973675324
ENSMUSG00000051985.13	Igfn1	2.0591884294144087	5.968570521593857	81.35493259639429	2.889095317281516e-5	0.01170942523728476	22.43428482313137	31.17164569472946	18.93640111423825	123.96559477846581	81.12485238685478	97.56499686102205
ENSMUSG00000022018.8	Rgcc	-1.5667778401936923	5.038285791195696	80.6410484369629	2.9780230665624947e-05	0.011752219448992414	62.06119913688678	45.2541116139035	39.895136328055344	18.015044675489744	16.121406836026033	15.53178962374945
ENSMUSG00000025813.15	Homer2	-1.6693613043047475	5.599212636371361	78.15819339735651	3.315690990476325e-5	0.01197005595376612	85.16641584257908	78.02115649773327	57.87552495885632	23.812990088291038	18.77954029721234	26.879505308039864
ENSMUSG00000038168.6	P3h2	-2.495292276119338	2.8201594760144064	77.90346030285197	3.353025862173089e-5	0.01197005595376612	14.802434659000697	10.646221511881025	10.332288763302811	1.622044252390839	3.0033455990027087	1.7116666115968782
ENSMUSG00000118107.3	Gm34455	-3.1553981906262347	1.9983176180727245	77.6529251476113	3.390267359973838e-5	0.01197005595376612	5.619054516447857	6.749765800039843	8.898270038146906	1.1043705548192946	0.41425456537968397	0.8558333057984391
ENSMUSG00000121782.1	Gm63661	-8.637117606771442	-0.13608570375115725	153.4660727710073	3.4165593722438295e-5	0.01197005595376612	2.054728890342873	1.3192724063714238	1.8017158341702413	0	0	0
ENSMUSG00000004043.15	Stat5a	0.8799857449982126	4.613099848807439	77.22864831094702	3.4545406655122826e-5	0.01197005595376612	18.282893799785565	15.984672644639812	17.281764123673742	30.094097618825778	33.8998319335708	30.84169653858819
ENSMUSG00000039824.5	Myl6b	-3.3481541808494355	5.01490876043298	76.85676864382633	3.512152987234658e-5	0.01197005595376612	73.5928408684029	75.47465394590006	27.319895199765085	5.349294874905958	5.903127556660497	6.054228200277847
ENSMUSG00000061130.14	Ppm1b	-0.920506289082686	7.463823827988141	75.5200870765108	3.729576429756946e-5	0.012428606253474483	253.10905269611393	214.85731771672283	224.88355187316725	119.75518203821726	124.17280597256027	122.09888496057731
ENSMUSG00000068196.6	Col8a1	-2.6601067640572538	3.089934150883592	74.61619963599989	3.886344871773152e-5	0.012669484281980475	10.818776606295128	20.46406267557534	12.464931995585955	1.622044252390839	2.7271758887495863	2.5674999173953172
ENSMUSG00000039316.15	Rftn1	-1.2085207214192215	3.923462834212815	73.91683086137004	4.01341739622687e-5	0.012805363249748541	24.153547772193775	17.426668065557415	21.76766885364863	9.111057077259181	9.079079224571407	9.192283654872123
ENSMUSG00000031312.6	Itgb1bp2	-1.1479770855441649	6.321226915047629	71.48171025109401	4.499172265658357e-5	0.013776618083490797	105.92337095930812	111.30977419338433	113.10363073280944	59.394428901375186	43.84194150268322	45.83462815498307
ENSMUSG00000022332.9	Khdrbs3	-1.3123523469870424	3.725599113141547	71.47056471714494	4.5015623238933655e-5	0.013776618083490797	17.15069624796398	19.942489863754084	19.230558801449718	8.420825480497122	6.075733625568699	8.17796269985175
ENSMUSG00000025735.14	Rhbdl1	-0.989076630034251	3.696787286987802	70.52847389657593	4.709545172298616e-5	0.013972059534836816	17.402295703924334	16.966456761009244	17.13468528006801	9.111057077259181	7.663709459524154	9.160586125027736
ENSMUSG00000073535.8	Gm5532	-2.8052695420509624	1.6019393247587304	70.34366070099165	4.751767379812467e-5	0.013972059534836816	5.660987759107916	4.663474552754801	5.36837779160929	0.3796273782191325	0.8630303445410082	0.9826234251759856
ENSMUSG00000037465.11	Klf10	1.1370019562544924	5.217148490638785	69.6706698398269	4.909637465576957e-5	0.014158639121883084	23.35681616165266	25.280940996512868	20.958735213817093	52.354066614402186	43.15151722705041	57.59441172725051
ENSMUSG00000039601.17	Rcan2	-1.2044202308146765	5.681918257751568	68.80298333617426	5.1231399582391404e-5	0.014495586191274367	70.1543149702781	66.54655463766555	77.87824768923615	33.92488298085521	25.06240120547088	34.106542112560014
ENSMUSG00000049641.16	Vgll2	-1.310456837665392	6.043078078579837	68.23911822049213	5.268225461426632e-5	0.01463005722584329	98.71085322177802	90.84571151780898	92.18166522989377	31.30200291315938	35.28068048483642	46.97573922938099
ENSMUSG00000110353.3	Gm33543	-3.665447643774626	-0.5356026235726005	66.31925903884692	5.803038944414042e-5	0.015734579603085982	1.5934632210822282	1.0431456236425212	0.9192427725358374	0.06902315967620591	0.06904242756328066	0.12679011937754653
ENSMUSG00000031204.4	Asb12	-0.7960517721290348	4.1409952791565185	66.07542151877097	5.8758099344679586e-5	0.015734579603085982	22.76975076441184	21.599250560127498	22.576602493480166	12.010029783659828	13.187103664586607	13.344660064486773
ENSMUSG00000022383.14	Ppara	-1.1916203986497005	2.2978411335771316	65.11708309815684	6.173291110681457e-5	0.01622484638153847	7.08671800954991	6.504319770947485	6.692087384060896	2.829949546724442	2.8997819576577877	3.1380554545942765
ENSMUSG00000039474.14	Wfs1	-1.1475277506985178	6.558859198338385	64.5992982849902	6.341985617098633e-5	0.01622484638153847	143.66328935336088	109.6530134970109	136.2317788898111	62.50047108680445	50.98783275548277	62.31734367406412
ENSMUSG00000004748.6	Mtfp1	-1.2353360222665841	4.723934031766824	64.33490649889275	6.430382044967471e-5	0.01622484638153847	32.83372900282591	35.22150517475336	42.98379204377576	18.498206793223183	13.704921871311212	14.96123408655049
ENSMUSG00000052684.6	Jun	1.2094523936456554	6.935041600042013	63.56428488068042	6.69710913779404e-5	0.01622484638153847	72.67030952988162	72.74406687224759	76.0765318550659	153.9216460779392	210.3722767853162	147.93237178375242
ENSMUSG00000001576.16	Ergic1	-0.7327537575887489	4.840875235384279	63.51847356216394	6.713403633386511e-5	0.01622484638153847	35.55938977572972	34.02495578292812	37.5418748303636	22.363503735090717	20.471079772512716	21.617715353871684
ENSMUSG00000033576.13	Apol6	-1.8427836324190507	5.1775418153444415	63.30418094570008	6.790296413240305e-5	0.01622484638153847	59.88067051856373	56.20714066214997	53.499929361585735	14.736444590869962	10.908703554998345	21.586017824027298
ENSMUSG00000045193.14	Cirbp	1.2583827524171491	5.597333969160529	63.014009014147575	6.896206960136143e-5	0.01622484638153847	29.017803920760574	30.680753636544743	25.77556734190488	57.42726885060332	63.55355457199985	83.52299113995878
ENSMUSG00000015944.10	Castor2	0.9878723849193987	7.039241917676544	62.52708216432671	7.078687892373145e-5	0.01622484638153847	96.32065839015469	86.18223696505419	81.88614617749239	163.20526105438887	198.35889438930533	162.76681575092536
ENSMUSG00000021622.4	Ckmt2	-2.4246452502707068	9.21554694916415	62.45849672569157	7.104881161488436e-5	0.01622484638153847	892.2974705633877	915.0841579635835	1199.3544301829577	221.66787730013527	106.7395930128319	231.58215304308874
ENSMUSG00000078919.11	Dpm1	0.8469316826233484	5.291155990911647	62.07511928036503	7.253583388952981e-5	0.01622484638153847	28.26300555287952	30.496669114725474	25.003403412974777	49.28253600881102	52.99006315481791	48.433825602222775
ENSMUSG00000022016.18	Akap11	0.9559578454170222	5.078586688691758	61.82564991715925	7.352471473461808e-5	0.01622484638153847	25.49541153731565	23.133288241954734	20.186571284886988	48.28170019350603	44.49784456453439	40.69962832019244
ENSMUSG00000053411.17	Cbx7	0.8350917076229641	5.114172651013413	61.81376382526787	7.357225619796052e-5	0.01622484638153847	24.447080470814186	25.863875315607217	24.157700062241805	39.239666275923064	46.50007496386952	47.134226878602924
ENSMUSG00000047485.7	Klhl34	-2.12862151591508	3.858937020449673	60.857198995186295	7.752966263973583e-5	0.016396275804416174	28.8920041927804	21.93673885012949	19.818874175872654	3.5546927233246044	7.35301853548939	5.230092424323795
ENSMUSG00000085272.9	Sbk3	-4.461219620213861	1.8328416875900606	60.834502344424806	7.762680209537705e-5	0.016396275804416174	10.818776606295128	6.903169568222567	2.537110052198911	0.27609263870482365	0.3452121378164033	0.2852777685994797
ENSMUSG00000133756.1	Gm71636	-3.4161632083274904	-0.018318217029341187	60.833816447419196	7.762974007158898e-5	0.016396275804416174	2.0127956476828146	1.441995420917603	1.6914067014659406	0.06902315967620591	0.24164849647148232	0.15848764922193315
ENSMUSG00000020333.18	Acsl6	1.3776207136583376	5.784196973010685	60.44884623349329	7.930123623346112e-5	0.016516685257735874	31.785397936324447	33.44202146383377	26.51096155993355	64.91628167547167	74.4622581269982	99.02308323386384
ENSMUSG00000032324.12	Tspan3	-0.8445946111617614	6.177440822182563	59.81849029107623	8.213807322868022e-5	0.016699872052991865	101.89777966394249	85.59930264595982	91.2256527464565	54.97694668209801	48.22613565295154	51.98394894479408
ENSMUSG00000052276.9	Ostn	-1.8502316404674704	2.742007275217036	59.41844802199603	8.400541407712944e-5	0.016699872052991865	10.818776606295128	10.615540758244482	9.743973388879876	2.1052063701242805	2.5545698198413844	3.962191230548329
ENSMUSG00000028980.15	H6pd	1.0595503715643833	6.561302386029311	59.23780882414187	8.486626477145324e-5	0.016699872052991865	68.0157195946151	58.75364321398318	56.809203342714746	117.64997566809298	149.0280798953413	115.91786664092191
ENSMUSG00000027077.8	Smtnl1	-2.061594199934404	6.81585573631777	59.06818491993226	8.568483865577581e-5	0.016699872052991865	197.29590671557588	190.2206725465774	157.59498092354394	26.74647437452979	46.32746889496132	57.467621607872964
ENSMUSG00000112569.4	Gm33111	-3.62838215110448	1.3252511940874563	59.05500191832322	8.574887623902198e-5	0.016699872052991865	6.206119913688678	4.111220987296996	3.3828134029318813	0.27609263870482365	0.17260606890820165	0.6339505968877326
ENSMUSG00000028329.14	Xpa	1.1689937716859564	2.875981865790409	58.12567816164098	9.04204159179667e-5	0.017383904578279853	4.277190751325981	4.602113045481711	4.52267444087632	8.558871799849532	10.252800493147179	11.347715684290414
ENSMUSG00000029416.18	Slc15a4	0.8512049155704625	3.7301417669312125	57.838940407536256	9.192670288474744e-5	0.017449782739995857	9.686579054473544	8.590611018232527	9.964591654288476	17.29030149888958	16.363055332497517	17.275153765190716
ENSMUSG00000038623.10	Tm6sf1	-1.0417916544749222	2.6056051031847414	56.676895532594706	9.836741603217716e-5	0.01843897213523161	8.135049076051375	7.823592177318909	8.383494085526836	3.830785362029428	4.2461092951417605	3.7403085216376226
ENSMUSG00000024168.9	Tmem204	-1.1085699475579656	3.2735026520842676	56.14990118489781	1.0147695597862574e-4	0.018752568914270826	11.615508216836242	14.696080991904932	13.05324737000889	6.833292807944385	5.661479060189015	5.768950431678367
ENSMUSG00000020658.11	Efr3b	-1.2411287471054664	3.5043634323327484	55.97419414704152	1.0254138776808533e-4	0.018752568914270826	18.869959197026386	13.407489339170052	15.3697391567992	6.557200169239562	7.525624604397592	6.054228200277847
ENSMUSG00000022995.18	Enah	-1.3099517253513475	5.677236323435472	55.69282684808159	1.0427560303002354e-4	0.018839963169135335	86.29861339440068	72.95883214770339	59.309543684012226	33.33818612360746	24.268413288493154	30.524721240144327
ENSMUSG00000007279.15	Scube2	-2.1234068435026225	1.1594554715330747	55.27465808996109	1.0692237714150911e-4	0.01886289615956739	3.3965926554647496	2.9146715954717504	4.338825886369152	0.759254756438265	0.6213818480695259	1.046018484864759
ENSMUSG00000030352.16	Tspan9	-0.8064828811539916	4.72296313413995	54.954618928872	1.0900586447466909e-4	0.01886289615956739	36.56578759957113	33.104533173831776	30.92332686810557	20.741459482699877	17.70938266998149	19.050215436476368
ENSMUSG00000031239.6	Itm2a	-1.0845477925603824	5.658902887950452	54.894604358442344	1.0940228628827476e-4	0.01886289615956739	69.86078227165768	60.441084663993145	75.48821648064296	37.203483065474984	27.1336740323693	32.68015326956262
ENSMUSG00000039640.8	Mrpl12	-0.9519293510232418	5.813798137765058	54.88981812539162	1.0943398012018959e-4	0.01886289615956739	70.23818145559821	73.35768194497848	78.65041161816625	44.623472730667125	33.62366222331768	36.642344500110944
ENSMUSG00000002274.15	Metrn	-0.9888278292778117	3.941726859554057	54.62508542202331	1.112053035630284e-4	0.018893943173657723	22.14075212451096	18.070963891924855	20.885195792014226	11.56137924576449	9.251685293479609	9.953024371137403
ENSMUSG00000026249.11	Serpine2	-0.7587058367443718	6.296883444070663	54.46381039060482	1.123022493500431e-4	0.018893943173657723	90.3242046897663	98.82270746331062	107.11016785587577	56.21936355626971	58.65154221500692	60.2253067043346
ENSMUSG00000018428.16	Akap1	-1.042475320769529	6.117519909014763	54.275726253301876	1.135989509677725e-4	0.018893943173657723	92.42086682276923	80.10744774501832	107.6984832302987	46.521609621762785	40.11365041426606	49.384751497554376
ENSMUSG00000028996.10	Rbp7	-2.2491030643930876	0.052133092285823274	53.77091301520504	1.1717445562127867e-4	0.018893943173657723	1.383797007781935	1.6874414500099608	1.7649461232688077	0.41413895805723544	0.31069092403476295	0.2852777685994797
ENSMUSG00000005674.10	Tomm40l	-0.9376697807095059	4.546620726345379	53.733921144930264	1.1744204345675197e-4	0.018893943173657723	27.130808001057936	30.036457810177303	34.71060709095322	17.29030149888958	14.257261291817457	16.419320459392274
ENSMUSG00000086298.4	Gm11716	-1.5781473018579004	3.1975741320453053	53.30084520656232	1.2063324102339286e-4	0.018893943173657723	14.928234386980874	13.13136255644115	12.94293823730459	3.3131116644578835	5.937648770442137	4.4693517080585154
ENSMUSG00000006998.17	Psmd2	0.9332336287554883	8.461182369674278	53.144725528410426	1.2181058265853404e-4	0.018893943173657723	272.8596099890015	228.66365685316796	225.10417013857585	422.0766214199991	490.1321932717294	475.27276248673314
ENSMUSG00000024597.12	Slc12a2	0.8132513641245445	6.4247648315634995	53.13818203963945	1.2186024666556815e-4	0.018893943173657723	65.080392608411	62.43533365036855	59.272773973110795	122.51610842526549	105.28970203400301	100.41777454701685
ENSMUSG00000100801.2	Gm15459	-1.2909569709438735	2.086645822116447	53.130899727470585	1.2191554844147946e-4	0.018893943173657723	5.619054516447857	6.903169568222567	5.294838369806423	2.346787428991001	2.5890910336230246	2.3456172084846107
ENSMUSG00000028974.14	Dffa	-0.9044638355602972	6.047111852297996	53.007207411414726	1.228597502134295e-4	0.018893943173657723	93.34339816129052	81.24263562957047	83.79817114436693	50.524952882982724	39.56131099375982	47.926665124712585
ENSMUSG00000002379.8	Ndufa11	-0.8034448085731126	5.692671357125735	52.92746894192745	1.2347335496255382e-4	0.018893943173657723	62.01926589422672	64.06141359310543	70.96554203976665	41.65547686459027	35.1771168434915	36.07178896291199
ENSMUSG00000020900.16	Myh10	-1.6907724419261663	5.696178575173251	52.381016146856616	1.2778482473247958e-4	0.019356174057457213	88.47914201272373	78.48136780228145	70.34045695444227	17.324813078727683	22.81852230966426	33.31410386645035
ENSMUSG00000020321.17	Mdh1	-1.2329342477463126	8.000604630356719	52.21756039770264	1.2911148896578922e-4	0.019361558885309754	348.0039808358266	344.79030936748984	384.9788731380087	167.48469695431365	116.09484194765643	174.93866721116981
ENSMUSG00000025795.9	Rassf3	-0.8812572484933081	5.800869815849253	51.937554114828444	1.3142501056464175e-4	0.019513360974528392	80.092493480712	68.90897266767949	67.58272863683476	43.41556743633352	34.93546834702001	39.20984441750626
ENSMUSG00000043822.19	Adamtsl5	-1.3224982517656922	5.076861048670781	51.60934212945193	1.3420424150212965e-4	0.019730654956528787	43.484772638480806	54.45833770486692	46.4401448685105	14.770956170708065	23.88867993689511	19.081912966320754
ENSMUSG00000070733.14	Fryl	0.6533985794345846	4.9300893971199775	51.08629442133666	1.387893499656038e-4	0.0202066513794582	23.272949676332544	23.777584068322174	23.863542375030338	38.5149230993229	34.521213781640334	38.51249876092976
ENSMUSG00000020799.17	Tekt1	1.5400322575464878	1.6869110804579106	49.882546598466355	1.5012169774549275e-4	0.021223429373809697	1.84506267704258	1.4726761745541477	1.5075581469587733	3.727250622515119	5.316266922372611	4.976512185568701
ENSMUSG00000059422.6	Gm8116	10.189669647137109	1.3910396108446492	86.59462090580018	1.5234849529750387e-4	0.021223429373809697	0	0	0	4.659063278143899	2.278400109588262	8.209660229696137
ENSMUSG00000036880.11	Acaa2	-1.2150789065871406	6.345356847224795	49.64391867979245	1.5250611580442758e-4	0.021223429373809697	112.96815572619796	99.28291876785879	128.51013960051006	59.049313102994155	39.25062006972506	48.46552313206716
ENSMUSG00000117713.3	Gm46637	-3.4282034607836867	-1.5203206609177187	49.61048183236108	1.5284405279496785e-4	0.021223429373809697	0.5031989119207037	0.5522535654578054	0.5147759526200689	0.034511579838102956	0.06904242756328066	0.03169752984438663
ENSMUSG00000027510.18	Rbm38	-0.8637731215229966	7.118675460333588	49.60994843972297	1.5284945134512185e-4	0.021223429373809697	178.50981400386962	167.21010731916886	192.1952788817929	97.52972462247895	87.4767557226766	110.56098409722057
ENSMUSG00000037408.11	Cnnm4	-1.2359630779157496	3.276471839748576	49.351297502150054	1.5549606394586656e-4	0.02138972705157425	15.97656545348234	11.505282613704278	13.126786791811757	6.66073490875387	5.523394205062453	5.039907245257474
ENSMUSG00000004383.19	Large1	-0.8653476681416251	4.5134227419332165	49.125798034694114	1.5785108728334733e-4	0.02138972705157425	33.16919494410638	25.61842928651486	29.489308142949664	16.876162540832347	14.77507949854206	16.76799328768053
ENSMUSG00000018983.10	E2f2	1.1140785403622964	2.867615390549636	49.044087137631244	1.5871560677323482e-4	0.02138972705157425	4.570723449946391	4.663474552754801	4.449135019073453	11.6649139852788	8.561261017846801	9.41416636378283
ENSMUSG00000045664.6	Cdc42ep2	-1.2327863838093163	3.3081398654028806	48.8787270331351	1.6048362115611732e-4	0.02138972705157425	13.041238467278236	14.205188933720216	14.193108407953329	5.7289222531250905	4.660363860521445	7.227036804520152
ENSMUSG00000055044.13	Pdlim1	-1.690881357539998	5.891982192113895	48.814328442374425	1.6117892483514872e-4	0.02138972705157425	104.9169731354667	98.85338821694715	68.02396516765197	22.05289951654779	37.24838967038992	24.882560927843507
ENSMUSG00000018770.10	Atp5mc3	-0.8985299042431717	7.4423684011933	48.28237216046625	1.6707120185897466e-4	0.021656805238605952	218.59799398688565	215.07208299217865	245.32751113436427	125.79470850988527	104.18502319299051	134.23903889097738
ENSMUSG00000005373.14	Mlxipl	-0.6624273085470699	6.700339268082028	47.945718567572555	1.7094187555623827e-4	0.021656805238605952	122.40313532471116	131.06817953531913	128.65721844411578	85.00202114124758	79.98565233206065	76.45444198466056
ENSMUSG00000013936.13	Myl2	-2.629095885676807	8.650070130115834	47.91392062118616	1.713133292418302e-4	0.021656805238605952	837.6584553773313	855.5634959086867	381.4857506023725	69.88594917215849	130.04141231543912	135.4118474952197
ENSMUSG00000058019.15	Ces5a	-5.328069769223729	0.08108878368491691	47.88278035104256	1.7167809367795586e-4	0.021656805238605952	3.019193471524222	2.270375769104311	0.6250850853243695	0.06902315967620591	0.03452121378164033	0.03169752984438663
ENSMUSG00000022105.7	Rb1	0.9204922492535542	4.540158471708832	47.78611289834219	1.728167148996363e-4	0.021656805238605952	15.473366541561637	16.322160934641804	16.288981929335037	36.06460093081759	26.20160126026501	28.78135709870306
ENSMUSG00000030869.12	Ndufab1	-0.8372293577367459	6.3117586352659245	47.66545545676919	1.7425139220558902e-4	0.021656805238605952	97.03352351537568	100.35674514513785	107.95587120660873	65.5374901125575	52.05799038271362	53.31524519825832
ENSMUSG00000022186.15	Oxct1	-1.6091581722757193	7.924347591990877	47.62279116523146	1.747623080067325e-4	0.021656805238605952	348.8845789316878	312.1766682518427	436.41969868911417	161.0310315245884	92.55137414857772	106.15502744885083
