Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Con_6	CPM_Con_7	CPM_Con_8	CPM_Con_9	CPM_Con_10	CPM_Con_11	CPM_Con_12	CPM_Con_13	CPM_Con_14	CPM_TOV21G_1	CPM_TOV21G_2	CPM_TOV21G_3	CPM_TOV21G_4	CPM_TOV21G_5	CPM_TOV21G_6	CPM_TOV21G_7	CPM_TOV21G_8	CPM_TOV21G_9	CPM_TOV21G_10	CPM_TOV21G_11	CPM_TOV21G_12	CPM_TOV21G_13	CPM_TOV21G_14
ENSMUSG00000035963.9	Cimap1d	3.109753811125868	4.916411287163063	263.16122791332447	3.9645252764863747e-16	5.340575958815918e-13	9.457121504333154	6.144450382132475	8.161257227239311	11.00981971997989	4.96618748134836	3.0104244360942665	4.712586749987231	5.718683214117016	7.98276746865428	4.337873438448326	2.0924053797736506	6.630477621370532	7.794902689235582	5.783533540212689	55.40308106780942	59.2333577776627	58.207467134998645	29.681320871728083	36.845247370575336	62.322255079188814	51.5146071460393	83.64736054893281	39.892948765458094	49.11847991238071	70.76393900637325	41.04385879095321	69.09978066133607	48.94509268156618
ENSMUSG00000044167.7	Foxo1	2.142503016106673	5.569593693248998	258.6758111680305	4.970351961448759e-16	6.137556280395642e-13	18.338592134489506	18.284695088765186	21.516041780903638	17.512263581444522	17.588580663108775	15.42327039861994	19.396733869512662	17.89553454072825	18.626457426859986	16.4457839149964	15.034320136151416	15.119178270386309	16.84415753535965	17.16552754735126	66.00829130521188	103.14380060898021	47.411331498410966	42.320487176617526	75.6117417071714	102.59458012368466	114.91720055654922	83.30454349750275	82.10003395280857	46.7544889005549	89.29599394357817	47.13423783735272	99.58105456310305	81.84849530100648
ENSMUSG00000020034.8	Tcp11l2	1.2096109882661121	5.867770853239833	242.77732303995836	1.1409292823575253e-15	1.3004838543056778e-12	36.92389178648335	37.21356642727007	29.306332770541164	34.802852940339115	41.177971199513486	31.9187467607803	33.12470396730155	32.58663452182196	33.83172879572528	33.41592615771732	34.21470278407655	35.51739923294661	35.121860392877565	43.63097702736453	79.53907678051847	98.22674581276497	79.29048672720288	74.43640155789399	85.64492030750189	69.5612887132201	114.40256911652885	76.3502547399217	84.44870972428143	52.46746717913394	86.84406052111721	74.18787809418532	73.90208202003896	90.25372587668905
ENSMUSG00000031824.16	6430548M08Rik	2.0581866617684264	6.3171588508681245	235.02753222107847	1.7415002215218767e-15	1.757225291013994e-12	23.889511278337224	28.095994892492847	23.900824736915126	40.19692568905409	43.1782411572788	42.64080639618454	28.13892378253245	16.86025568300017	25.21540835336828	28.696701208196618	36.61709414603889	20.65161501178465	28.088528656038562	45.8981221751279	121.53327134126731	149.5699458941753	102.86883955616558	88.42236427232083	122.19130703891845	97.89336862572182	150.01506476593863	139.42859220305135	119.47161019889138	105.72293136220982	169.98171005479344	147.58135892144895	145.0028215808346	138.53255028091453
ENSMUSG00000047731.18	Wbp1l	1.1831333814174307	6.66543111035974	233.14536758529994	1.9335093468310387e-15	1.757225291013994e-12	56.907200704335146	69.96745112557302	64.3361446355099	67.90620350779542	56.35243294807792	56.95063214035866	64.26875553243455	64.18728917914099	66.18516731947754	63.44735765466727	58.89733661585091	62.926188890713966	60.88087790040894	55.0129710345031	132.8089259040228	217.7797874277193	101.34108451325223	139.96322686807903	150.15612398877573	146.11198921102212	155.52162117415662	107.30173709760643	132.52748434031403	115.11322899251789	161.02930197743598	137.8279258109106	135.7984106433207	138.12253903332027
ENSMUSG00000017491.10	Rarb	-1.0019077495249717	2.7721486615901703	232.5841575631997	1.9950485797674046e-15	1.757225291013994e-12	10.197244056846182	9.563539707673932	8.426233111240588	10.935928312463245	8.2769791355806	8.082783417458579	8.947084989106193	9.810499651804191	8.954215361665119	10.582504432258553	8.214628528000258	8.446468307478385	7.615709523965799	7.7268008097241525	4.997857698086218	4.688354573135464	5.296217482099614	5.179986190528461	3.757105177996095	4.326778723788809	3.8597358001527953	4.2607262106306525	3.9029465025946015	4.202650687690328	4.618758307426457	4.104385879095321	4.802301358702893	4.817632159232692
ENSMUSG00000026473.18	Glul	1.8646965235759236	8.897791982134581	231.620522759278	2.1056512790946302e-15	1.757225291013994e-12	220.35093105096246	225.2139273128395	288.2407666165884	247.31454095820598	158.09030148958948	187.26489540142552	220.05731171679506	187.28687526233227	254.09697931970447	150.49084005693808	184.40291115449637	210.44375788082394	181.79146616619536	161.61506124770338	963.6113439846721	901.0217038785584	497.53889230878104	1058.9445769297333	756.2028058257595	640.9873057443672	868.6464076103871	483.9597288902541	640.1177657750951	1003.7111837710416	613.0973990302379	813.374534964804	684.7948340250362	550.6451055191068
ENSMUSG00000044338.10	Aplnr	-2.192216975462887	2.8609226210960337	231.37747845105528	2.1345697960758465e-15	1.757225291013994e-12	12.458729633969329	8.721155381091254	10.705025713651564	10.049231422263523	12.967267312409607	15.42327039861994	8.878786630410726	9.317509719552724	8.743031037097545	17.065480120489017	14.99557188837783	12.331843728918441	12.991504482059304	9.623799810913916	2.8646257537811253	1.086326059628949	4.175863783963157	2.797192542885369	3.2020782767012173	2.912254910242468	1.904136328075379	3.52611824328054	2.59045121853624	2.1669917608403253	2.1668248849654983	1.9859931673041875	2.2010547894054926	2.20381045581921
ENSMUSG00000049303.11	Syt12	2.7556840363040256	2.9231357526561963	223.64968713006246	3.3160318379564515e-15	2.5861557776230894e-12	2.672664772963717	1.3874565379008814	3.0207250776145504	2.5861992630825243	1.1035972180774134	1.9794571634592435	2.0489507608640136	0.9859798645029338	2.4075013000703382	2.383446944202377	1.511181663169859	2.153849418406988	1.3439487395233762	1.434316317972747	18.833390594007824	13.150262827087278	6.111020171653401	12.639166304889446	12.039814320396577	6.739789935132569	18.938436992749715	9.109138795141394	15.508167961636957	16.21960499780486	14.597557119767568	17.609139416763796	9.871397237333724	11.634069150487457
ENSMUSG00000030022.15	Adamts9	2.756888906311706	4.746316126425911	218.4451379083355	4.495751254667686e-15	3.330902104583289e-12	8.388055595147666	5.103857978706814	10.970001597652841	6.945792306564494	5.173111959737875	8.61888639922879	7.034730945633113	5.176394288640402	7.602635684432648	6.5783135659985605	8.408369766868189	5.025648642949639	5.017408627553937	6.292484491751406	35.77734718020256	62.66386112385938	28.467168966285424	70.91401094833464	54.13647006476191	26.875952457380492	46.41975588983762	20.71594467927317	65.31391005669373	22.195248944364543	64.6055945964713	57.24073639985625	42.02013688865031	54.9415071776324
ENSMUSG00000033502.16	Cdc14a	1.5869226854872687	5.005738951081676	216.6744596737951	4.99356567848304e-15	3.5235550582743656e-12	15.336984004853331	15.707990089806406	17.064446929682198	15.960544023595007	18.347303750536998	16.165566834917158	16.32330772821664	15.134790920120034	19.682379049697854	11.583552148823552	13.445641977434386	17.273027688793295	16.440972913502634	15.59240642441341	59.97429237703462	53.34432703335839	50.415916416140554	49.883267014789084	44.70101274274899	29.33056731029914	57.12408984226137	31.245325544624784	50.08205689170064	26.923230968016163	58.219163356573	56.57873867742152	50.55756152634435	54.6339987419367
ENSMUSG00000121429.2	ENSMUSG00000121429	-1.6470840360195365	2.882884853041529	214.01703199995345	5.854409401048851e-15	3.926485705252078e-12	10.197244056846182	10.802340187942576	7.631305459236759	12.118190832729542	9.242626701398338	9.856047126390816	11.88391441301128	16.3672657507487	11.150532337167883	13.204296070881169	10.927005872151287	8.826559381314912	11.557959159901035	10.641701713991349	2.74272678553512	3.4305033461966814	5.958244667362066	4.195788814328053	3.9278826860868263	3.2450840428416075	2.521694056099826	2.9874057338904576	2.5559118689557567	4.005651436704844	3.1361939124500635	3.6189208826431862	3.468328759063201	3.485095604551309
ENSMUSG00000037621.9	Atoh8	2.5393716410843985	3.1379235032880155	212.79309276048332	6.303060421502251e-15	3.926485705252078e-12	2.2614855771231452	2.081184806851322	3.9746382600191454	2.8817648931490987	1.9312951316354734	2.8042309815672617	2.868531065209619	2.415650668032188	2.914343679032515	2.049764372014044	3.2936010607548205	1.5203642953461092	2.82229235299909	1.9432672695114637	11.519452499247503	17.266866842523296	7.3841493740811925	13.105365062037007	14.90033758091633	11.60741599939498	23.055488512912696	5.8768637388009	17.51145023730498	12.739284897061307	21.212075189662247	19.639265765563632	13.606520516324863	18.65551176553936
ENSMUSG00000038594.10	Cep85l	1.902990797513906	6.386592153092749	212.64564763459475	6.359539541506943e-15	3.926485705252078e-12	40.83009414696879	25.221977778269594	47.43068323622847	30.812716934440363	34.14253893426998	33.81572654242874	44.189038075967225	30.86116975894183	45.23568232237425	26.837612591718763	35.57089145615206	18.708927301064623	37.63056470665453	42.42800205100029	111.04996007211085	150.94214723265398	139.2803347456004	123.95706953934608	152.547009102046	112.08021040276013	182.90001378324044	131.9355909360802	164.30368595435857	95.61030314495497	146.88791851766115	75.46774035755912	156.07479415784402	103.32283439375645
ENSMUSG00000027947.12	Il6ra	2.0245700590782763	4.058712224427411	210.89119066609592	7.0747005967582655e-15	4.19331653771056e-12	6.661102972617265	4.806545863442339	10.546040183250799	7.093575121597781	5.724910568776582	7.752873890215371	7.171327663024047	4.2890124105877625	7.306977630038045	5.720272666085704	6.315964387094539	5.152345667561814	7.884499271870474	5.135777783708868	21.149470990681923	30.13125439076085	13.69887021812304	27.350327085990276	22.11568729774974	21.093046278470446	29.848623521181615	16.406244604152512	31.707122914883577	36.57619426630489	35.69558889443163	26.78884116785871	28.213520482379497	31.98087731235319
ENSMUSG00000039159.17	Ube2h	-0.5711818947514142	5.9653540114827575	206.09483533542772	9.505872257279857e-15	5.41761596570665e-12	76.10926915008986	72.14773997084583	70.69556585154054	76.92095522482595	78.28642765736652	70.02329715737075	79.15779772804639	72.3216230612902	68.59266861954788	79.60712793635939	71.41302064671923	70.99256612435582	77.85943030972092	79.99783592822192	53.14795015525832	55.11675376222668	54.13345368722971	45.065879857597615	45.512205906179965	55.95689791823028	52.18362801806579	52.548956597778044	52.70704745981736	49.84081049932748	44.647996971789084	50.13529417905682	46.68904098738924	44.896231611572745
ENSMUSG00000030123.16	Plxnd1	-0.6752885108051638	5.091305906570776	198.57874994713	1.5289855665797816e-14	8.391299305770076e-12	37.540660580244214	40.3848956567578	48.119620534631785	41.15751398677046	44.35081320148605	41.89850995988732	47.125867499872314	41.46045330234837	35.31001906769829	44.90414042877278	42.77806554203908	39.78286572822319	42.379183586303796	38.21758963372545	29.011954442549268	21.61217108103909	25.00425753568183	27.19492750027442	26.2143474919273	27.500007081003876	24.29060396896159	29.237397100534476	25.559118689557568	29.02455631186133	26.00189861958598	27.494972071789086	23.411219123676606	24.85693188540272
ENSMUSG00000057421.13	Las1l	0.4976533546965109	5.575048479182645	195.11342942329225	1.9137623401005195e-14	1.0083080742085901e-11	39.884381996535474	41.52459209860495	37.149618936978946	43.37425621226976	40.4882229382151	36.3312866876582	38.315379228157056	37.516533844336635	38.984626315174076	41.32897001246921	39.561960976831436	39.2338452882371	40.85604168151063	37.80117521883014	62.22942328958572	57.975506550723914	48.58261036464454	52.88765900529559	57.722797734667274	51.089271853967865	60.26334162638564	55.536362331668506	58.71689428682144	51.41680450721136	58.219163356573	55.828474591995494	56.22694507481304	53.096456563458176
ENSMUSG00000016262.15	Sertad4	-2.0314300053465835	1.1553579671554588	194.64429715772306	1.973338787424019e-14	1.0083080742085901e-11	3.7828486017332614	2.081184806851322	3.285700961615827	3.5467875607988906	3.655665784881432	3.711482181486082	3.8247080869461585	3.697424491886002	3.1255280036000883	4.433211316216421	2.7511255919246147	4.054304787589625	3.4046701401258863	2.544754757693583	0.4875958729840213	0.4002253903896128	0.8657278576508984	0.8805976523898384	1.195442556635121	1.04009103937231	0.41170515201629815	0.881529560820135	0.86348373951208	0.8536634209370979	0.9693690274845651	1.0150631743999181	0.533589039855877	1.1275309308842472
ENSMUSG00000048756.12	Foxo3	0.9014494750401617	5.5035468729659875	193.53406380198285	2.122371591662511e-14	1.0176719280362742e-11	29.358194583016832	29.632107488025966	32.32705784815572	33.91615605013939	31.728420019725636	29.320709233740047	32.51001873904235	32.29084056247108	33.36712328167662	32.51021631892042	28.014983140302768	28.422365854664765	34.44988602311587	34.23851855805912	53.51364705999634	68.03831636623418	55.81398423443439	46.309076543324444	59.85751658580142	53.91831948106055	69.52670754675235	57.39736918228879	66.66094469033257	41.895174042912956	73.9571546263224	55.16647686956077	60.49565739366006	62.9367265057207
ENSMUSG00000047875.7	Gpr157	1.7283798875298284	6.417474949570819	193.19686903599828	2.1699824303573844e-14	1.0176719280362742e-11	34.99134956603267	44.54726527046044	35.71874916337205	44.55651873253606	38.55692780657963	39.96029148733348	47.26246421726324	38.05882276981325	36.746072474757796	41.710321523541595	36.26835991607661	31.8854178607309	38.61612711563834	45.57424429687599	122.02086721425133	203.71472370831293	73.68871823652059	95.05274659619727	128.0831310680487	114.36841068937922	204.56599740809816	98.24157216695504	169.65728513933348	89.17499427942914	169.69660151729798	132.13474539797195	119.19045177780653	116.69945134651957
ENSMUSG00000021134.18	Srsf5	0.6921151701613723	7.33607165592007	193.00419433522302	2.1976988593036022e-14	1.0176719280362742e-11	131.4951068298149	124.97019244950081	129.52021209982388	125.17204433319418	134.15603682253555	112.16923926269047	115.62912127142583	137.44559311170897	119.82598575964123	112.4033578885841	115.77976434747534	122.8538815322731	130.7662123556245	116.4572313657227	202.83988316135287	199.94117002749658	171.77059199155767	207.25124748304373	224.23086812313056	179.5613170372356	245.06749173770146	167.0498517754156	198.70487813651985	187.0179556022196	206.58964626921056	179.97511413925506	217.8377255211618	205.0568752030851
ENSMUSG00000045302.14	Preb	0.6669621576523632	6.026011246335622	186.83025560193732	3.320341732537616e-14	1.490934054325527e-11	49.25926766170051	54.705429208663325	52.147253971451185	53.12792200446672	47.24775589893926	51.507124940845735	49.85780184769099	56.29945026311752	47.938841676839196	46.286539656410156	51.84515552105824	48.6094251095381	49.59170848841258	45.62051256519769	82.64750047079161	98.22674581276497	72.67021487457836	82.67257960083424	75.35557544503531	72.14071449086343	73.54083277891125	77.91741840360193	72.25631932237086	70.32873260181783	95.73944689097557	74.27614445717661	83.37328747748079	86.8711330840363
ENSMUSG00000031785.17	Adgrg1	1.3902596894254984	5.002629744469013	182.89261887891104	4.347045565636928e-14	1.8945447409296468e-11	15.583691522357674	20.36587989561651	23.74183920651436	15.295521355945215	19.450900968614413	12.619039417052678	19.123540434730792	16.613760716874435	15.923298072395045	18.400210409242348	17.862942223623204	12.374076070455834	19.890441344945966	20.034160183296756	46.809203806466044	56.26025487762557	26.684788082886516	47.914872262388265	41.28546258093436	51.54691191129169	56.86677412225118	31.3432732736048	52.085339167368666	50.36614183528877	50.69229796669285	43.29465104723129	48.623301256866796	44.127460522333486
ENSMUSG00000055980.3	Irs1	-1.369963206632087	5.705931066120342	179.60139536983917	5.4662056180235374e-14	2.3142352813677937e-11	67.02220892201322	70.36386727925898	67.51585524352521	85.93570694185645	64.21556312687949	85.81771577413929	89.74404332584379	73.35690191901828	71.63372289332095	96.00524291247174	71.25802765562489	81.80404555792815	63.88236341867781	63.29499106408767	31.023287418608355	25.50007487339533	37.68462439186264	27.97192542885369	19.852885315547546	31.32754210589398	26.34912972904308	31.93095964748489	24.868331697947905	39.85951511606295	35.35345864943708	31.20215931742357	15.940972565694326	28.08577046020761
ENSMUSG00000040414.9	Slc25a28	0.7548915678899917	4.692195301282831	175.40307190154414	7.360619261087659e-14	2.908834864968136e-11	15.953752798614188	20.167671818773528	19.396234708893427	18.3250690641276	17.933454793757967	18.103785307471	19.9431207390764	19.571700310383235	19.47119472513028	19.830278575763774	18.986641409057203	19.426877107200283	22.309549076088043	18.877453475254217	31.08423690273136	39.222088258182055	26.83756358717785	30.302919214591498	27.367095671539737	32.991687768889676	33.39958045732219	29.58021415196453	29.323907793830237	28.827557060875844	39.23093475937534	31.599357950884407	36.75094512007353	36.49100103589018
ENSMUSG00000041235.13	Chd7	1.2650831384545933	5.714697997506366	175.26453724113946	7.43402348700394e-14	2.908834864968136e-11	22.738209529983624	28.64106710381105	32.645028908957244	35.17230997792233	28.21070388710388	26.84638777941599	35.9249366738157	30.811870765716684	37.041730529152396	40.08957760148398	26.11631899939705	28.380133513127372	33.86750823598908	24.984864893718818	63.570311940291774	69.01029231432324	71.85541218502458	72.93420556264074	73.51971723305995	46.34645671443013	82.03225153924741	66.75137729988022	68.76784501474205	64.55008790624363	110.73615596323678	84.4267762011758	80.50524638825544	81.59223827126006
ENSMUSG00000024210.4	Ip6k3	1.8395825267791477	5.831427632259032	174.93367691058268	7.612517888836731e-14	2.908834864968136e-11	24.71186967001837	25.667945951166306	22.628940493709	28.226517671357836	24.761962580611964	31.547598542631697	25.748481228191103	18.585720445880302	26.65146176042778	21.45102249782139	31.657318431019863	11.444964556633211	25.84861409016627	28.686326359454938	97.27537666031225	138.64951024211587	52.554773476219246	101.78672864388426	98.28245590621603	64.6104553658079	112.85867479646772	55.83020551860855	105.41409491963472	61.59509914146137	94.54199103349464	94.97460657863581	83.84017788735467	81.95099811290504
ENSMUSG00000032649.15	Colgalt2	-1.5174158119921635	1.6750295327352085	174.77909933131397	7.6974750757572e-14	2.908834864968136e-11	4.893032430502806	4.311025671334882	4.239614144020422	5.541855563748267	6.069784699425774	3.6702434905806807	4.3710949565098955	5.422889254766136	4.477107680832559	5.100576460593087	3.4098458040755792	4.096537129127016	4.659022297014371	4.164144148953136	1.2189896824600532	1.429376394248617	2.0879318919815786	1.3467964095373999	1.62238632686195	1.3313165303965568	1.0292628800407453	2.4976670889903825	2.1759790235704415	1.4446611738935502	1.2544775649800255	1.8094604413215931	1.6674657495496157	1.383787960630667
ENSMUSG00000041769.14	Ppp2r2d	0.4763838387804255	4.996167985333947	174.50226932181465	7.852165919741223e-14	2.908834864968136e-11	26.43882229254877	26.956298450645697	25.967636632125082	27.783169226257975	25.451710841910348	24.99064668867295	26.77295660862311	28.2976221112342	26.10238251655209	26.980619408370906	25.845081264981946	26.352981119332558	28.357318403943236	26.28037640672646	36.935387378539616	41.4519154332099	31.930080396889018	38.12469836228948	34.66783414241851	35.0302662060594	41.06758891362574	35.06528697484537	36.64624990489268	33.29287341654682	37.634326949400766	37.16013881933613	39.61898620929887	39.77109101664435
ENSMUSG00000004040.17	Stat3	1.7964734642980449	7.366465957946752	173.525905617906	8.424827913661219e-14	3.044856098161755e-11	66.56991180658859	52.97110853628722	99.47194685407914	70.12294573329473	71.73381917503187	99.83887068197559	69.8009225867674	56.398048249567815	87.97938961485113	66.02148035440584	90.78714453351229	56.16901424473126	67.1974369761688	76.99039848731132	299.56671446455806	316.34958357510396	161.432782867844	369.0222162132476	268.41954834160737	164.2927805792501	300.3389083958895	144.3259786520521	282.6700369666745	184.4569653394083	298.8507690027415	331.26366030633847	206.83245157413432	257.89707473679687
ENSMUSG00000106019.4	Gm43672	1.161653562712891	3.6723052796972646	169.23691178205004	1.1524861841557303e-13	4.066081018290384e-11	9.703829021837496	8.869811438723492	7.578310282436504	6.5024438614646325	8.2769791355806	6.721906617580348	7.2396260217195145	8.380828848274938	9.461057740627295	5.386590093897372	7.943390793585156	8.615397673627951	8.15328901977515	6.477557565038212	19.138138014622836	20.011269519480642	17.36548232111508	20.409145590682137	13.064479368940965	13.396372587115353	21.46013104884954	17.679565080892708	17.4769108877245	13.264616233022597	19.444402257190394	15.490746704972663	20.943369814343175	15.990438656176595
ENSMUSG00000028978.13	Nos3	1.2789999547152882	4.341823940903182	165.9225047017419	1.4751417714479232e-13	5.0834071556547264e-11	9.66271110225344	13.180837110058373	17.70038905128526	10.049231422263523	12.4154687033709	10.185956653634024	14.889042195611832	11.388067435008885	11.699611581043573	10.868518065562839	11.043250615472045	8.530932990553168	11.781950616488265	11.705871885390483	33.583165751774466	28.816228108052123	18.89323736402843	37.24410070989964	22.030298543704376	23.88049026398824	25.98888772102882	24.29103678704372	30.740021126630047	28.367892141909714	35.35345864943708	31.952423402849597	28.346917742343468	30.80209497551966
ENSMUSG00000086290.12	Snhg12	1.1855149821669855	2.5581077968048196	165.02166396865132	1.578652812823422e-13	5.31647213191306e-11	4.399617395494119	4.2119216329133895	3.8156527296183795	3.5467875607988906	3.3797664803620786	2.8454696724726625	3.483216293468823	3.3030325460848284	4.265923356264985	2.860136333042852	3.5648387951699236	3.0407285906922183	3.6734598880305613	3.0999739775540016	8.47197829309737	8.690608477031592	5.805469163070731	11.4477694810679	8.325403519423165	8.403935598128266	8.079713608319851	5.631994416350862	9.39470308589143	6.500975282520976	7.46984368238106	9.135568569599263	7.937136967856171	7.328951050747606
ENSMUSG00000061024.9	Rrs1	0.6966733165858305	3.7701347448595053	163.6263625328775	1.7546012161849122e-13	5.777706849206229e-11	9.457121504333154	10.950996245574814	9.9630932384479909	11.379276757563106	9.794425310437044	10.88701439902584	11.474124260838476	9.416107706003018	9.672242065194869	9.200105204621174	10.423278651094668	10.895944116647115	10.079615546425321	11.196920933851766	19.077188530499832	17.609917177142965	16.245128622978623	17.663752909702055	16.522723907778282	15.185329174835726	19.40160528876805	15.328819585372347	15.991718855763722	15.103275908887117	15.680969562250318	21.051527573424387	15.40738352583845	14.299142259850225
