Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_CT26_1	CPM_CT26_2	CPM_CT26_3
ENSMUSG00000046413.18	Irx3os	-5.0728675438113005	0.7485091725513237	229.94466129741554	2.6736336629606217e-7	1.427377694866802e-4	3.227933880751916	2.5601887868453765	3.9759651931241375	0.08162526739276911	0.07019071123396915	0.11641678504559724
ENSMUSG00000123782.1	Gm42146	3.148791270800994	3.886155218331855	229.19256651879653	2.7087503684730373e-7	1.427377694866802e-4	3.3926243848719118	3.267609372684231	2.253046942770345	21.413028479369764	31.024294365414367	26.73705496547217
ENSMUSG00000042155.4	Klhl23	-2.3376033863799144	3.709616266100996	227.8942389607015	2.770731838055944e-7	1.427377694866802e-4	24.24244220646337	21.087870796910604	20.111757268552928	4.353347594281019	4.98354049761181	3.6671287289363135
ENSMUSG00000031962.7	Cdh15	1.8505906488057697	5.178481502532886	227.4952586906516	2.7901323249177667e-7	1.427377694866802e-4	15.151526379039607	16.74228719818621	15.141800777147758	51.09741738787346	57.3458110781528	61.196423338968955
ENSMUSG00000031312.6	Itgb1bp2	-2.3537035444087637	5.803632484469922	222.527039980433	3.046465406068196e-7	1.4501111654766546e-4	105.50073693926926	85.66526427562886	89.09475336925672	21.549070591691045	16.10876822819592	17.152072996717994
ENSMUSG00000020848.8	Doc2b	4.087391949772433	1.0920150770793957	222.4996640831361	3.0479571741952245e-7	1.4501111654766546e-4	0.16469050411999572	0.20212016738252975	0.29819738948431035	4.2173054819597375	3.5095355616984576	3.7447399189667117
ENSMUSG00000048572.6	Tmem252	4.670301037704565	2.3633300025082473	221.39561527747915	3.108883260369901e-7	1.4501111654766546e-4	0.19762860494399487	0.33686694563754954	0.5963947789686207	10.85616056323829	9.581032083436789	8.634244890881796
ENSMUSG00000022548.15	Apod	2.78832899633489	6.989003633298051	219.2133439786196	3.233829866761658e-7	1.4652945101992324e-4	32.01583400092717	35.674209543016495	28.593816347217757	277.4714922904864	190.6379717114602	197.09361708219615
ENSMUSG00000027566.16	Psma7	1.6287820561618807	6.743229161826065	211.91006569971907	3.700075431400829e-7	1.6299860074051595e-4	52.40451841098264	51.170089042343776	53.34419967441551	166.70600443849878	161.64920797183095	156.9492290389727
ENSMUSG00000028841.15	Cnksr1	2.626318226181409	7.00230432799574	208.3630524467161	3.956634499141104e-7	1.6719674379437965e-4	34.12387245366311	35.97738979409029	37.00960933933052	219.54476086408465	172.10762394569235	269.66007976061843
ENSMUSG00000022562.16	Oplah	-1.9794558603808405	4.716601182622305	206.748639437739	4.080718063759999e-7	1.6719674379437965e-4	46.080403052774805	41.1314540623448	38.5337293300281	10.992202675559573	11.686753420455863	9.255134411124981
ENSMUSG00000001119.8	Col6a1	-2.3599733969950596	5.684910312473807	204.41994548325383	4.268348304869904e-7	1.6719674379437965e-4	80.6654089179739	93.14371046878246	84.45612731061189	19.698897864121612	17.266914963556413	13.387930280243683
ENSMUSG00000098708.10	Gm27252	2.739946341456631	2.3726438371052723	204.1742309325889	4.288766240164036e-7	1.6719674379437965e-4	1.6469050411999573	1.2127210042951784	1.0933904281091378	8.597861498705013	8.633457481778207	9.235731613617382
ENSMUSG00000117401.3	4833419F23Rik	3.5320223668925244	2.061094207145807	202.8147371033558	4.403955875102407e-7	1.6719674379437965e-4	0.6917001173039821	0.4716137238925694	0.7620599953487931	8.135318316812654	5.896019743653409	8.323800130760203
ENSMUSG00000030306.15	Tmtc1	-1.7607119220985878	6.246909290828551	201.75376117589207	4.496534083602033e-7	1.6719674379437965e-4	118.80772967216491	121.84477423710167	111.09509410454362	35.09886497889072	37.51693515455651	31.219101189727663
ENSMUSG00000022358.8	Fbxo32	3.5427321725849006	10.014987806534728	201.33921736843533	4.533362748696844e-7	1.6719674379437965e-4	181.6206879435313	193.26056671226218	115.66745407663637	1643.6880094881915	1857.7726495850786	2215.3726138227003
ENSMUSG00000036902.12	Neto2	-3.4851486935723686	2.8180080446346283	199.66889057636038	4.6856117250560537e-7	1.688843553355999e-4	12.615292615591672	11.41978945711293	14.744204257835344	1.1971705884272803	1.5441956471473213	0.7955146978115812
ENSMUSG00000042834.16	Nrep	-5.753771824292959	6.385541335107496	198.2433314711493	4.820607185825863e-7	1.6988890968891636e-4	112.78005722137307	173.99177742179435	205.65679961434603	2.639216979032868	4.808063719526887	1.8432657632219565
ENSMUSG00000026837.17	Col5a1	-2.4240914975082637	4.695181335435053	194.69861685348818	5.177844171045846e-7	1.7459509997172696e-4	38.04350645171901	51.43958259885382	41.48257018159517	9.550156284953985	7.966645725055499	6.907395912705437
ENSMUSG00000114439.3	Gm48395	7.655741698905513	0.6767516292767863	194.0969964357429	5.241703204889863e-7	1.7459509997172696e-4	0	0.033686694563754956	0	2.3671327543903042	3.053295938677658	3.4536979563527184
ENSMUSG00000138590.1	Gm70902	2.9113372449941215	1.3850815540355463	193.69960378688765	5.28442196774254e-7	1.7459509997172696e-4	0.5599477140079855	0.5726738075838342	0.6295278222446551	4.489389706602301	4.948445141994825	3.9193650965351075
ENSMUSG00000022878.6	Adipoq	-2.0604016980967286	2.9969836289340055	192.6216413417347	5.402499392344568e-7	1.7485354665957656e-4	14.558640564207622	12.36301690489807	11.629698189888103	3.0473433159967134	3.2989634279965503	2.910419626139931
ENSMUSG00000038007.15	Acer2	2.697484784648581	3.551774144125645	189.77378060265255	5.730606905514794e-7	1.8176338982911825e-4	3.4585005865199103	2.492815397717867	3.3464373708794826	21.848363238797866	15.898196094494013	22.56545350133827
ENSMUSG00000037852.9	Cpe	-2.0169163110706125	6.99162369132894	187.6228221980072	5.994968092118753e-7	1.8641999798610058e-4	182.64176906907525	228.32841575313108	201.2169718153574	49.30166150523254	56.53861789896215	45.46075456030572
ENSMUSG00000030595.16	Nfkbib	1.6604111790968172	5.369948456112653	185.8007170249754	6.230866371449563e-7	1.8904518925088053e-4	20.092241502639478	20.110956654561708	19.283431186652066	55.36913971476171	65.24226609197433	67.44412413641601
ENSMUSG00000139764.1	Gm54022	4.979119972486754	3.797288540453592	185.15075800396033	6.317797484265507e-7	1.8904518925088053e-4	0.7905144197759795	1.0442875314764035	0.6957939087967241	18.093600938730486	21.54854834882853	40.26080482826905
ENSMUSG00000034205.17	Loxl2	-2.18453804368708	3.5378790342948956	183.76606823778764	6.508082756481734e-7	1.9044279248129497e-4	17.193688630127554	21.862664771876965	18.02437554216276	4.788682353709121	3.579726272932427	4.152198666626302
ENSMUSG00000026062.13	Slc9a2	-1.5611227040501274	4.669216210588151	183.0822969903567	6.604674687225691e-7	1.9044279248129497e-4	40.184483005278956	36.246883350600335	37.50660498847103	12.842375403129006	11.932420909774756	13.795389027903274
ENSMUSG00000030465.21	Psd3	-1.9104803490108966	3.98223138946038	181.19862896191464	6.880140645676644e-7	1.9332123504892598e-4	22.200279955375425	26.8482955673127	25.81064071203086	6.530021391421529	5.825829032419439	7.489479837933423
ENSMUSG00000063060.7	Sox7	-2.4196074010313837	2.1752691348712307	180.7469793882957	6.948300900301899e-7	1.9332123504892598e-4	7.509886987871805	8.28692686268372	6.957939087967241	1.3876295456770749	1.6494817139982751	1.2417790404863707
ENSMUSG00000031647.11	Mfap3l	-2.5432581803481495	2.068406909873095	178.34810044608093	7.32473477234242e-7	2.0028098061134213e-4	6.752310668919825	7.20895263664356	7.454934737107759	0.9795032087132293	1.4389095802963676	1.26118183799397
ENSMUSG00000044320.15	1700001O22Rik	-3.7275230439992404	2.1197967212797857	176.09416075201972	7.701797417024692e-7	2.0184352986176422e-4	6.884063072215821	9.263841005032614	8.051329516076379	0.5985852942136402	0.8773838904246144	0.4074587476595904
ENSMUSG00000075232.7	Amd1	-3.974145205672208	9.407221322599721	175.8867120834698	7.737701735280995e-7	2.0184352986176422e-4	1009.4869140539258	1431.2802786248205	1389.334770650678	69.65356150849631	114.97238500124148	59.1979351956862
ENSMUSG00000041417.16	Pik3r1	2.380016897311172	5.640345125328225	175.737231769382	7.763702201631639e-7	2.0184352986176422e-4	15.909102697991587	14.316845189595856	17.89184336905862	66.63342661496385	101.03952882129859	82.90815374997284
ENSMUSG00000024803.10	Ankrd1	4.325443248239224	5.902354554692188	171.56885733387162	8.534568192745055e-7	2.0909370561628042e-4	6.8511249713918225	4.412956987851899	5.732016486753965	115.363711248447	68.68161094243881	156.8134094564195
ENSMUSG00000023067.15	Cdkn1a	3.205834914086666	6.870649941482135	171.45855670294176	8.556229221118691e-7	2.0909370561628042e-4	22.03558945125543	27.555716153151554	18.98523379716776	228.3058728975752	147.82163785873902	256.56319144298874
ENSMUSG00000021390.7	Ogn	-2.308499204144212	4.5318791714932605	170.2544566094875	8.797197076806267e-7	2.0909370561628042e-4	31.91701969845517	43.455835987243894	40.05784932072569	9.332488905239934	7.264738612715807	6.7133679376294415
ENSMUSG00000032411.16	Tfdp2	3.2455348852041004	7.316830923300064	170.11395030220146	8.825862327788405e-7	2.0909370561628042e-4	29.841919346543225	31.631806195365904	29.687206775326896	219.40871875176336	239.45561137468576	405.6930930863988
ENSMUSG00000028970.10	Abcb1b	2.0210351843011476	3.4666987150111486	170.0137016270667	8.846385467097493e-7	2.0909370561628042e-4	5.1712818293678655	3.7392230965768	4.075364322952241	18.855436767729664	17.196724252322444	16.705808654043206
ENSMUSG00000130795.1	Gm46757	-6.944596480047534	5.49900734672543	169.21579282520656	9.011868988505516e-7	2.0909370561628042e-4	115.25041478317301	116.32015632864587	37.60600411829913	0.8162526739276911	0.9475746016585835	0.4850699376899885
ENSMUSG00000029321.2	Slc10a6	2.9232133247636014	2.042164540513291	169.0370209971107	9.049472007579099e-7	2.0909370561628042e-4	0.9552049238959752	0.808480669530119	1.027124341557069	8.135318316812654	5.4397801206326095	7.62529942048662
ENSMUSG00000002489.17	Tiam1	-3.279549668865201	2.5047434608261794	168.81079641439297	9.097336331120089e-7	2.0909370561628042e-4	7.180505979631813	11.28504267885791	12.391758185236895	0.8978779413204602	1.1932420909774757	1.0865566604255743
ENSMUSG00000031382.15	Asb11	2.0497006236361637	8.195706142452455	167.0933131322918	9.471178427355352e-7	2.1275919876555848e-4	132.04884620341258	102.57598494663384	107.48359238745586	524.061425084042	460.13520749428477	432.2555228743026
ENSMUSG00000114752.2	Gm35110	-3.9823398182247964	-0.015653752633855912	166.85241861146696	9.525129650264614e-7	2.1275919876555848e-4	1.613966940375958	1.7853948118790126	2.087381726390172	0.10883368985702548	0.1403814224679383	0.09701398753799771
ENSMUSG00000021994.16	Wnt5a	-2.475505341520687	1.9533900877515822	165.39416653906164	9.860009312933653e-7	2.1642141704401047e-4	6.357053459031835	6.232038494294667	7.02420517451931	1.0883368985702548	1.4389095802963676	1.0283482679027758
ENSMUSG00000028339.18	Col15a1	-1.7021724927757187	4.990611303732024	164.8485034029035	9.989072613470508e-7	2.1642141704401047e-4	48.68251301787073	52.854423770531525	44.265745816782065	15.046257622733773	16.49481713998275	13.310319090213286
ENSMUSG00000029759.10	Pon3	-1.8775810702386866	3.6268479545495946	164.2554909357338	1.0131725845404055e-6	2.1642141704401047e-4	18.610026965559516	21.289990964293132	18.256306845095	5.060766578351685	6.141687232972301	4.67607419933149
ENSMUSG00000136158.1	Gm32796	-6.282661329094237	0.22293484956460546	163.77362326952976	1.0249511683426653e-6	2.1642141704401047e-4	1.4492764362559623	2.964429121610436	2.4518452024265516	0.02720842246425637	0.035095355616984576	0.01940279750759954
ENSMUSG00000063953.4	Amd2	-3.9518379390281786	5.143053790544347	163.282105622966	1.0371415407872372e-6	2.1642141704401047e-4	44.86169332228683	74.41390829133469	79.81750125196706	3.2650106957107643	6.0364011661213475	3.6671287289363135
ENSMUSG00000048126.17	Col6a3	-1.998192637922801	4.769164881226425	159.75932323007927	1.1300015789607098e-6	2.327362992303623e-4	42.4572119621349	44.46643682415654	43.86814929746965	13.495377542271159	9.51084137220282	9.720801551307371
ENSMUSG00000020150.14	Gamt	-4.914948776176806	3.1152389296267273	158.97995965298603	1.1519246921057562e-6	2.340015832317287e-4	10.836635171095718	22.77220552509835	16.765319897673447	0.8706695188562038	0.3860489117868303	0.4074587476595904
ENSMUSG00000115186.3	Gm49417	2.235382605902561	2.567285382038047	158.09851623151167	1.177360316406196e-6	2.340015832317287e-4	2.272728956855941	1.7517081173152578	2.087381726390172	8.5434446537765	9.230078527266944	11.020788984316539
ENSMUSG00000020256.15	Aldh1l2	-2.7736558142079475	2.398556198804485	157.99441399346432	1.1804102817667127e-6	2.340015832317287e-4	7.608701290343802	10.880802344092851	9.045320814357414	1.3332127007485621	1.6494817139982751	1.0865566604255743
ENSMUSG00000041559.8	Fmod	-3.6119833259852743	6.241431966147903	157.2303121673953	1.203100087788716e-6	2.3555511471902774e-4	85.90256694898977	165.97434411562065	167.85199723639067	11.182661632809367	9.475746016585836	13.581958255319678
ENSMUSG00000071713.7	Csf2rb	3.0654071217528496	2.693625953980381	155.9344581320869	1.2428338551577947e-6	2.4036709888960325e-4	0.8563906214239778	1.616961339060238	1.5903860772496552	10.366408958881676	10.80936953003125	12.864054747538496
ENSMUSG00000028329.14	Xpa	2.1204385834569153	3.8472877577653795	154.0741953661713	1.302769499813005e-6	2.4892315057270417e-4	5.204219930191865	5.389871130200793	5.433819097269655	18.420102008301562	28.2166659160556	23.147537426566252
ENSMUSG00000029022.19	Miip	1.510871311143384	3.34197810969785	152.04135210749655	1.3724324908782928e-6	2.588288035471824e-4	5.303034232663863	4.918257406308223	5.433819097269655	14.175588103877569	14.669858647899552	15.774474373678427
ENSMUSG00000042436.13	Mfap4	-3.705831234945367	2.5318642808448946	151.62539241921232	1.3872531875597773e-6	2.588288035471824e-4	10.046120751319739	12.329330210334314	9.873646896258276	1.251587433355793	0.4913349786377841	0.6985007102735835
ENSMUSG00000002274.15	Metrn	-2.0280131134402843	3.641927747581549	151.09673305275098	1.4063777162995552e-6	2.5934586282319355e-4	18.57708886473552	22.064784939259496	19.415963359756205	5.76818556242235	5.018635853228794	3.977573489057906
ENSMUSG00000027947.12	Il6ra	3.4123072168558752	4.947891462561735	150.36067118678503	1.4335543576999212e-6	2.612330613752618e-4	6.258239156559838	5.625677992147078	3.9428321498481034	55.64122393940428	38.56979582306605	74.23510326407585
ENSMUSG00000107881.2	Gm44250	-2.085056090532311	5.1352340405637795	149.67473017344605	1.459470583003005e-6	2.612330613752618e-4	59.22270528155046	55.31355247368564	55.994843136498275	14.066754414020544	15.933291450110998	10.283482679027758
ENSMUSG00000028420.14	Tmem38b	1.523428483481567	6.326594531860615	149.47435140467238	1.467151017516251e-6	2.612330613752618e-4	36.62716811628705	42.41154845576749	45.09407189868293	121.62164841522596	118.306443784855	116.94066057830244
ENSMUSG00000120992.3	D17H6S56E-5	2.879472595938278	2.068236302213127	149.07777068394486	1.4825005059444833e-6	2.612330613752618e-4	0.8234525205999786	0.808480669530119	1.2921886877653448	8.271360429133937	6.282068655440239	7.023812697751034
ENSMUSG00000007029.17	Vars1	1.746491752902367	6.101540863328822	146.9952786086045	1.5664615849157126e-6	2.7061138721988455e-4	28.952590624295247	32.03604653013096	33.464373708794824	96.3450239459318	96.9333722141114	123.61522292091668
ENSMUSG00000005625.16	Psmd4	1.834518388304776	8.029409455970974	146.914169611601	1.5698497776801425e-6	2.7061138721988455e-4	109.09098992908517	127.77363248032255	106.29080282951861	356.2670837469729	449.04507511931763	418.5959534289525
ENSMUSG00000040631.9	Dok4	-1.8293808417867	2.0271215854736604	145.09912870511332	1.648110380634311e-6	2.810471239406402e-4	6.389991559855834	6.299411883422176	6.2952782224465516	1.768547460176664	1.824958492083198	1.7462517756839588
ENSMUSG00000059022.16	Kcp	-2.2392939334416107	1.3042097139330806	144.1285925891272	1.6919494656583293e-6	2.84412240318029e-4	4.150200703823892	4.210836820469369	3.7771669334679308	0.8434610963919474	0.8422885348076299	0.8731258878419794
ENSMUSG00000039084.9	Chad	-8.418782851821195	3.009864780176666	143.87350410569204	1.7037116356777069e-6	2.84412240318029e-4	7.7075155928158	18.696115482884	21.834675518906725	0	0.1403814224679383	0.01940279750759954
ENSMUSG00000030123.16	Plxnd1	-1.6594640419824638	4.76655179711915	143.13437171555083	1.738371952535499e-6	2.8464634096160004e-4	42.02901665142291	43.42214929268014	38.500596286752064	10.992202675559573	14.49438186981463	13.756583432888075
ENSMUSG00000035941.16	Ibtk	-1.6014337164246728	5.7771930841137715	142.72236970294068	1.758072784534758e-6	2.8464634096160004e-4	85.83669074734178	82.43134159750838	79.15484038644638	28.514426742540675	23.057648640358867	29.899710959210893
ENSMUSG00000025656.18	Arhgef9	-1.3898836227222293	3.521543062616066	142.7039574838364	1.7589596704859577e-6	2.8464634096160004e-4	17.32544103342355	16.270673474293645	16.168925118704827	6.013061364600658	6.282068655440239	6.674562342614243
ENSMUSG00000020668.11	Kif3c	-1.6001351998711635	4.9069495761730755	141.5853117980879	1.8139024194643465e-6	2.905725098008593e-4	43.64298359179887	46.42026510885433	45.193471028511034	17.250139842338537	14.318905091729707	13.058082722614492
ENSMUSG00000085014.3	Gm13490	-5.1225135592077855	-0.22745906817220715	140.22630288199878	1.883552987313548e-6	2.9866705248354243e-4	1.8774717469679512	1.583274644496483	1.4247208608694826	0.08162526739276911	0.035095355616984576	0.01940279750759954
ENSMUSG00000029610.14	Aimp2	-1.8848469144667779	6.89519465823917	139.87496107015113	1.9020980074933972e-6	2.9866705248354243e-4	180.89604972540332	211.82193541689117	169.21045201070808	58.82460936772227	49.73011890926715	43.61748879708377
ENSMUSG00000078566.9	Bnip3	1.7290495971309767	8.442728315444368	139.3900634100435	1.9280670053205633e-6	2.9977661409194914e-4	180.46785441469132	147.04242177079038	156.15603295995052	496.60812681760723	525.3774735862592	581.4242301127279
ENSMUSG00000031239.6	Itm2a	-2.136937457838003	5.899024502576758	138.5460397984358	1.974329444584101e-6	3.0398922972484717e-4	77.99742275122998	112.88411348314285	100.75758460242086	24.841289709866064	23.09274399597585	18.413254834711964
ENSMUSG00000030513.15	Pcsk6	-1.872043475369989	3.568761148844668	137.89388369059873	2.011023413600735e-6	3.0666173381051974e-4	18.675903167207515	21.391051047984398	15.771328599392413	5.76818556242235	4.808063719526887	4.67607419933149
ENSMUSG00000027004.4	Frzb	-3.9548730839282564	3.1844355316273596	137.32129160669976	2.043942084291901e-6	3.0871311918843105e-4	22.200279955375425	11.891403181005499	17.096650330433793	1.4148379681413312	1.2985281578284293	0.6596951152583844
ENSMUSG00000035765.11	Dym	1.3798122867942275	7.398190708050711	136.26093988389928	2.1066908317679772e-6	3.127506961004164e-4	90.97503447588564	99.40943565764087	90.42007510029809	238.18253025210026	242.47381195774645	250.10205987295808
ENSMUSG00000026185.9	Igfbp5	-4.586069477953165	8.629091351117316	136.20419863159074	2.1101156745535375e-6	3.127506961004164e-4	572.7606352285211	877.7068268586354	830.0490001512159	27.453298266434675	49.27387928624635	18.393852037204365
ENSMUSG00000021595.19	Nsun2	1.581366603906171	6.1313603618632655	134.9952877845141	2.1847571119813006e-6	3.181130805463283e-4	35.70490129321507	35.06784904086891	34.425231963799824	108.5616056323829	88.89653577782194	117.30931373094683
ENSMUSG00000127830.1	Gm66494	4.780259895399812	0.32437393521698693	134.96905106096264	2.1864131269026914e-6	3.181130805463283e-4	0.09881430247199743	0.033686694563754956	0.09939912982810345	2.884092781211175	1.895149203317167	1.901474155744755
ENSMUSG00000040888.12	Gfer	1.261803371041153	4.042514199552766	133.91676498053172	2.254137429215132e-6	3.24357556564249e-4	9.090915827423764	10.274441841945261	9.575449506773966	23.208784362010682	23.09274399597585	23.108731831551054
ENSMUSG00000066113.17	Adamtsl1	-1.760396416361468	2.213518201927081	133.67238713667683	2.270237012335686e-6	3.24357556564249e-4	6.8511249713918225	7.646879665972375	6.891673001415172	2.203882219604766	2.0004352701681207	2.0955021308207504
ENSMUSG00000019923.15	Zwint	1.5038459261786656	5.880961008602875	133.15032956100734	2.3051117930930767e-6	3.263173877932914e-4	29.018466825943246	33.619321174627444	29.389009385842584	92.45421953354314	76.96411486804718	91.54239864085464
ENSMUSG00000037872.6	Ackr1	1.924815863651246	2.334814335583149	132.8554271796848	2.3251065527865523e-6	3.263173877932914e-4	1.811595545319953	1.9538282846977875	2.418712159150517	7.672775134920296	7.861359658204545	7.974549775623411
ENSMUSG00000014418.17	Hps5	-1.3689593896633492	3.438141476475567	132.48707626625887	2.3503850616369776e-6	3.2697154993421775e-4	14.65745486667962	16.64122711449495	15.473131209908102	5.8498108298151195	6.0364011661213475	6.2088952024318536
ENSMUSG00000037106.9	Fer1l6	-3.1850715215150784	0.673604681739037	131.7008157570882	2.405496274977026e-6	3.2954373695301805e-4	3.194995779927917	3.0991758998654557	2.253046942770345	0.38091791449958917	0.2807628449358766	0.2716391651063936
ENSMUSG00000024978.12	Gpam	-1.4424947599515934	6.982389641022984	131.6314643429357	2.410434042912548e-6	3.2954373695301805e-4	178.98563987761136	190.7677513145443	184.74984930716826	65.98042447582169	75.41991922089986	62.65163315203892
ENSMUSG00000040488.20	Ltbp4	-1.568439691724822	5.772330028096019	129.97502893406164	2.5322068934442468e-6	3.4007918487469923e-4	92.0290537022536	74.34653490220718	78.75724386713397	26.038460298293344	30.883912942946427	25.76691509009219
