Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_C26_1	CPM_C26_2	CPM_C26_3	CPM_C26_4
ENSMUSG00000040128.10	Pnrc1	2.393564123479595	7.135642200852573	128.40786286094368	7.231914752048349e-7	9.32937819339481e-4	52.90977124667637	41.3971937851456	44.02380560007847	41.49288179503611	287.9232996838628	150.02590734002473	281.542032528732	225.4282155666637
ENSMUSG00000004328.16	Hif3a	1.8471020869750652	2.997264715787594	127.0024671282751	7.598175378111712e-7	9.32937819339481e-4	4.303505984124371	3.3230400453382187	3.2853586268715276	2.919097211711083	12.99741292808234	9.958674864210975	13.436482449539172	13.384682476361535
ENSMUSG00000025432.12	Avil	2.0999147704264383	3.126153116603311	125.72644240151654	7.95030216477163e-7	9.32937819339481e-4	3.0358065469404476	3.435685470603921	4.027213800681228	2.60633679617061	11.05320157595922	13.969335731026316	13.803599456357183	17.645158870245627
ENSMUSG00000087413.4	Gm11266	-3.2510535703746597	0.8980274049702924	122.66505970156891	8.87886924833175e-7	9.32937819339481e-4	2.1017122248049254	3.576492252186049	2.8826372468034047	4.2743923457198	0.2520273974974415	0.3738751655505827	0.3671170068180102	0.3393299782739544
ENSMUSG00000016024.10	Lbp	1.9823904432438357	4.460592244200877	122.66490021454729	8.878920937816265e-7	9.32937819339481e-4	11.075689819606907	8.363922825978397	6.95224277170233	9.174305522520546	42.62863409099582	30.14793380394244	38.14345700839126	29.408598117076046
ENSMUSG00000123782.1	Gm42146	2.9329691711657513	5.666171806908138	116.74125664898375	1.107769967098488e-6	9.677445516887159e-4	17.681071097565244	12.616287629758661	6.6766965642872975	10.112586769141966	89.54173393944814	78.3778301599676	105.43600435813252	85.62426451779449
ENSMUSG00000031382.15	Asb11	1.8085517527303496	7.586122734278434	116.06110221270325	1.1370299851345373e-6	9.677445516887159e-4	80.53227477268396	96.11470910796051	92.11721672505587	72.5256652481075	354.7825678485412	222.18381429128718	324.20102872098477	294.5007178108731
ENSMUSG00000015202.14	Cnksr3	2.9942734889352876	4.344366659254863	115.9628941705829	1.1413316423221599e-6	9.677445516887159e-4	5.304321329269573	3.970751240616007	4.87504828503517	3.9268807728970523	39.74832097673934	21.82071420758855	54.296605308383704	28.390608182254184
ENSMUSG00000028834.14	Trim63	3.5573664509140492	10.82963857693166	112.80643553724649	1.2906855761604492e-6	9.677445516887159e-4	375.706080567509	355.7905757017208	180.63113689160747	227.75908482802902	4632.731616884042	1928.2101833500096	3662.799800424651	3195.39499874399
ENSMUSG00000066687.6	Zbtb16	2.0313604492659723	7.469545147613398	112.01399109816583	1.3318242881694954e-6	9.677445516887159e-4	92.60877993743607	71.50168368740455	64.3718332245731	50.14591995832254	304.1610648654837	241.35341368860796	273.8325753855538	319.68654286498435
ENSMUSG00000047298.4	Kcnv2	3.3345137627481978	0.3743532576297773	111.24625368112784	1.3732011940349932e-6	9.677445516887159e-4	0.23352358053388056	0.25345220684783026	0.23315448319733423	0.17375578641137399	1.980215266051326	1.8693758277529133	3.5243232654528978	1.847463215047085
ENSMUSG00000022091.7	Sorbs3	2.011786396887259	7.609972667826792	109.74603131050226	1.458632593312865e-6	9.677445516887159e-4	99.98145298000573	82.68174214502551	67.2544704713765	60.571267143004974	343.3333232193717	238.7702761811676	322.25530858484933	347.7755243998839
ENSMUSG00000076617.10	Ighm	-4.267534862701979	5.317844091808175	107.82215231191442	1.577793301287642e-6	9.677445516887159e-4	75.42811651244342	75.61324170960269	55.97827182946906	95.60043368353797	1.6921839546256785	4.690433895089128	2.459683945680668	6.862006227317744
ENSMUSG00000010095.14	Slc3a2	1.3225545157047625	5.422206585822506	107.65284129100256	1.5888334358539204e-6	9.677445516887159e-4	26.988653807415627	24.049798294227447	23.08229383653609	23.769791581075964	69.2715303978682	49.0796126413674	64.9062868054242	61.569539391263056
ENSMUSG00000115368.3	Gm48942	4.741454908992409	3.448389763188449	106.04546911646455	1.6984356341339943e-6	9.677445516887159e-4	0.9674548336403623	0.5350657700120861	0.7206593117008512	0.9382812466214195	18.506011759097845	7.205594099702139	28.635126531804794	29.74792809535
ENSMUSG00000134796.1	Gm64164	4.103977097267281	4.043321889279943	104.83690104859888	1.7869013800535038e-6	9.677445516887159e-4	3.202609104464648	1.2954223905555768	1.2505558644220653	1.563802077702366	31.179389461826332	15.36287043898758	42.732419593616385	35.2149110786526
ENSMUSG00000041775.8	Mapk1ip1	1.9964399902254024	5.821324775353642	104.29483811146133	1.8283841277105212e-6	9.677445516887159e-4	23.385718564892898	23.880830156328894	21.916521420549415	21.406712885881277	89.61374176730455	60.80569737909022	123.93870150176024	87.17010108548695
ENSMUSG00000027947.12	Il6ra	4.108440111351811	5.904049902905035	103.74058023412178	1.872009784824865e-6	9.677445516887159e-4	8.00652276116162	5.660432619601542	7.164201392790815	5.386429378752593	171.19861072861917	40.650427090772446	128.49095238630358	112.39362947051757
ENSMUSG00000024529.15	Lox	2.5472999815599056	5.231691202767279	103.55544185680071	1.8868616379804783e-6	9.677445516887159e-4	13.711170228489273	9.321408940736868	8.329973808777487	12.579918936183477	47.957213352370296	49.89534027529594	91.96281020791155	66.65948906537237
ENSMUSG00000066026.15	Dhrs3	1.7604531121956613	4.790864473095287	102.86396299621659	1.9436066634924942e-6	9.677445516887159e-4	14.945509154168356	12.954223905555768	11.594136573540165	10.911863386634288	39.316274009600875	31.881355026040595	52.53444367565726	47.05375698732168
ENSMUSG00000125576.1	ENSMUSG00000125576	-2.572485431440876	1.0322071487788442	102.63111104583737	1.963178045307114e-6	9.677445516887159e-4	3.0691670584452875	3.041426482173963	3.327750351089225	3.961631930179327	0.3600391392820593	0.5438184226190294	0.7709457143178213	0.565549963789924
ENSMUSG00000042895.7	Abra	1.6353164360158152	8.071536977107927	102.12041494150691	2.0069430533297347e-6	9.677445516887159e-4	128.53805082814884	106.75970179556938	135.3779712892158	153.3221059293964	487.5650024157647	437.36596639135433	360.9494411034676	341.931508107388
ENSMUSG00000024222.19	Fkbp5	2.7580405971054964	7.711883127489817	101.48062433694703	2.06344728351911e-6	9.677445516887159e-4	66.55422045215596	52.380122748551585	64.60498770777042	32.38807858708011	461.39015698995894	236.93488900482836	382.6827679070938	380.12498232866756
ENSMUSG00000042978.12	Sbk1	-1.3490882119492797	4.305225460003419	100.57130127482999	2.147102428460271e-6	9.677445516887159e-4	25.287267720668783	26.471674937440046	29.780186262932233	31.554050812305515	10.261115469538689	13.25557405133884	9.434907075222862	11.424109268556466
ENSMUSG00000037095.9	Lrg1	2.217016562890932	4.151243395440163	100.55072295307863	2.1490425296050412e-6	9.677445516887159e-4	6.305136674414776	6.927693653840693	5.298965527212141	6.602719883632211	43.02467714420608	21.82071420758855	28.8186850352138	23.112141853548227
ENSMUSG00000030256.12	Bhlhe41	-2.4818053834830165	5.701505394068915	95.3465975528519	2.7157716558344775e-6	0.001121569846001571	74.1604170752595	90.67956733889038	75.30889807273896	112.35049149359442	11.917295510236162	20.767066013764182	19.89774176953615	10.481525995573259
ENSMUSG00000036526.9	Card11	-2.277474020325568	0.6043078338407006	95.00296078317244	2.759200350351358e-6	0.001121569846001571	2.2017937593194454	2.562683424794728	2.246761383537948	2.5020833243237854	0.39604305321026523	0.50982977120534	0.4038287074998112	0.6409566256285806
ENSMUSG00000044167.7	Foxo1	2.8056286844107654	6.5884452050765425	94.63906240841938	2.8061082591772443e-6	0.001121569846001571	22.818589869310618	23.31760303000038	31.984555922252486	18.10535294406517	198.6335931419121	92.00727937685703	226.14407619989427	156.65733996980896
ENSMUSG00000079243.6	Xirp1	2.2993439588571696	8.535557159856024	94.16000674286575	2.8693390212041296e-6	0.001121569846001571	123.40053205640346	88.82091782200628	125.33113264962157	163.6779507995143	624.1278479454497	560.7447710230466	447.51563131115444	834.7517465539278
ENSMUSG00000047731.18	Wbp1l	2.378796241739878	8.152872299937428	93.97857244651748	2.893735376534612e-6	0.001121569846001571	109.52255927038999	96.45264538375761	79.37850359763787	81.80422424247487	502.0745797288317	281.42603370534766	656.4786315919658	469.59498660023354
ENSMUSG00000022548.15	Apod	2.361787626214729	6.820860257683125	93.76233864257287	2.9231392957718024e-6	0.001121569846001571	54.744599379442576	30.667717028587457	27.80897108680932	34.090885293911576	189.524602918076	168.8896088746223	246.88618708511186	151.60509362661895
ENSMUSG00000047407.18	Tgif1	3.2237317907083374	4.187953201040386	93.08614524108431	3.0174488472527796e-6	0.001121569846001571	4.23678496111469	3.4075241142874955	3.115791730000739	3.336111099098381	47.63317812701644	15.940677513020297	43.06282489975259	24.921901737675984
ENSMUSG00000037621.9	Atoh8	2.4854349592494556	2.890423731090199	92.78987499629648	3.0599266149398867e-6	0.001121569846001571	2.3018752938339655	2.309231217946898	2.7554620741503135	1.529050920420091	15.517686903056754	7.511491962425343	13.179500544766565	13.987935771070786
ENSMUSG00000032633.13	Flcn	1.4658546593894277	6.913611739577238	91.42812605244322	3.264717992655675e-6	0.0011321722939380261	74.26049860977402	61.729693045604876	54.93967458613548	65.3669268479589	201.44189842831216	138.46976585937034	170.1220209594659	197.86708066463476
ENSMUSG00000020848.8	Doc2b	3.2221680255939225	3.3860873245336243	91.17245488097252	3.3049940750459472e-06	0.0011321722939380261	2.168433247814605	2.1402630800483444	1.7592565550344308	2.0155671223719382	30.099272043980154	9.17693588169612	21.18265129339919	14.930519044053993
ENSMUSG00000036840.6	Siah1a	1.5596198028187975	4.115628273057275	91.04722555982178	3.3249405824956246e-6	0.0011321722939380261	9.374303732860064	9.462215722318996	8.8598703614987	7.332494186559982	29.95525638826733	18.591792323288065	27.05652340248735	27.749651556625604
ENSMUSG00000032515.9	Csrnp1	2.9369331559008653	4.758118919411915	89.75261270958705	3.539917012030967e-6	0.0011321722939380261	5.270960817764733	6.899532297524267	5.489728286191778	7.332494186559982	60.486575399385956	21.242907133555835	57.049982859518785	52.558443301543605
ENSMUSG00000036452.19	Arhgap26	4.862109580616457	7.277786810858947	89.59731558423226	3.5668186046262238e-6	0.0011321722939380261	11.809621072713389	12.841578480290066	7.863664842382818	8.75729163513325	336.5285834869408	118.21252961681151	580.3752760785923	164.95207277206117
ENSMUSG00000074971.5	Fibin	2.471601815204287	5.816406891239834	89.43097390014503	3.595907999461143e-6	0.0011321722939380261	23.552521122417097	15.376100548768369	15.324608304697513	14.595486058555416	120.43309208984883	60.09193569940275	79.62767877882641	121.630945545753
ENSMUSG00000041460.17	Cacna2d4	-2.676573007232455	2.250692742256602	88.93128591831736	3.6850329684613543e-6	0.0011321722939380261	8.44020941072454	7.800695699649887	7.694097945512029	8.34027774774595	0.6480704507077066	1.2575801023065054	1.1013510204540307	2.0359798696437266
ENSMUSG00000039765.16	Cc2d2a	-1.6203231846475898	2.6986717824629545	88.52303326200473	3.759837246358432e-6	0.0011321722939380261	7.606196623103538	10.025442848647508	10.725106227077374	10.28634255555334	2.9883248560410918	3.7387516555058267	3.3407647620438925	2.4884198406756655
ENSMUSG00000018339.13	Gpx3	1.414551619313694	7.8378758629536955	88.15565745074517	3.82872571514889e-6	0.0011321722939380261	133.27524346183614	130.16178889451905	124.0381850609818	111.72497066251347	420.8137459928709	283.6013073958238	338.7021504902962	287.67641491447466
ENSMUSG00000121353.2	Gm61426	3.689042234539494	4.755306314240726	88.02098514106176	3.8543602900521514e-6	0.0011321722939380261	6.338497185919616	2.450037999529026	3.0310082815653447	3.787876143767953	46.22902548381641	24.60778362351108	73.97407687382905	55.53700644417054
ENSMUSG00000004105.9	Angptl2	-2.211159830936221	4.5278879877838625	87.60980504292516	3.93392130430589e-6	0.0011321722939380261	30.558228538433514	39.93280325669148	39.933004213070696	40.72835633482607	5.868637970297566	12.677766977306122	7.195493333632999	6.862006227317744
ENSMUSG00000024481.6	Lvrn	1.8929093844038944	4.666492041817827	87.25132437891064	4.0049099352366616e-06	0.0011321722939380261	14.878788131158677	9.546699791268273	9.093024844696034	9.556568252625569	37.0480274321239	38.03330093191837	52.02047986611204	32.72649123797694
ENSMUSG00000020961.16	Ston2	-1.2996383456712604	6.009646156870362	86.70236896113067	4.116643565462262e-6	0.0011321722939380261	85.93667763646805	94.93193214267063	101.93090088145274	83.22902169104815	30.963365978257098	44.66108795758779	39.391654831572495	33.669074510960144
ENSMUSG00000023078.7	Cxcl13	4.523675536032053	2.0987546977102864	86.61763706166666	4.1342236786474905e-6	0.0011321722939380261	0.6004892070871215	0.22529085053140466	0.21195862108848565	0.4170138873872976	7.236786699569391	5.370206923362915	15.16193238158382	4.901433019512675
ENSMUSG00000042834.16	Nrep	-3.2379634699048983	5.749839153055674	86.46386974044104	4.166359561474876e-6	0.0011321722939380261	95.84474955340555	114.22246121942216	91.96884569029392	86.4608793182997	4.536493154953947	16.688427844121463	8.003150748632622	11.914252570507733
ENSMUSG00000138178.1	Gm75428	-1.916818049318811	4.307754123862287	85.8004979905436	4.308507060625596e-6	0.0011499361471958513	36.76328367833377	23.740023374746766	29.483444193408353	34.7511572822748	6.624720162789891	10.298561378347868	6.277700816587974	9.80286603902535
ENSMUSG00000037820.16	Tgm2	1.8399493577221022	7.319015074824436	85.48730829027201	4.377651724620968e-6	0.0011499361471958513	77.19622362219995	70.54419757264608	63.07888563593333	68.04276595869406	311.5778711346941	160.42643467261365	287.52603973986555	238.7751947121059
ENSMUSG00000091712.3	Sec14l5	-2.7772927390657856	4.599873516835762	85.11737630331316	4.461059642006106e-6	0.0011526354265189874	39.96589278279842	42.80526160096689	42.010198699737856	43.85596049023079	3.744407048533416	10.944345755207966	5.102926394770342	4.750619695835361
ENSMUSG00000089781.4	Gm15756	-2.571123059902014	2.5558287381169174	84.69153029793571	4.5594653982702e-6	0.0011590602280989778	8.2400463416955	11.630640158683766	9.559333811090703	10.182089083706517	0.936101762133354	2.651114810267768	1.5786031293174438	1.4704299058538024
ENSMUSG00000028909.18	Ptpru	2.0977454882976225	1.715054960042126	83.83701094803584	4.764965830393018e-6	0.0011920734357591168	1.634665063737164	1.2109383216063	1.1657724159866711	0.9035300893391448	5.83263405636936	4.2145927752974774	4.625674285906928	6.409566256285805
ENSMUSG00000032845.17	Alpk2	1.5080127476247696	7.182227521527425	82.34419930535053	5.151520642534837e-6	0.0012522400243693394	98.78047456583148	65.0527330909431	67.31805805770304	71.03136548496968	185.13212541883487	198.8336107700826	248.7584838198837	226.67242548700153
ENSMUSG00000029321.2	Slc10a6	2.1521574321902524	3.3069632039224475	82.29692979730793	5.16436784366519e-6	0.0012522400243693394	4.537029564658251	4.055235309565284	2.5646993151706763	3.3708622563806556	21.2423092176415	11.012323058035344	16.667112109537662	15.496069007843918
ENSMUSG00000030166.15	Rad52	0.9987363646599472	3.651747740291295	81.71635944822528	5.325361753246967e-6	0.0012623597867398703	9.441024755869742	8.532890963876952	7.863664842382818	7.575752287535906	17.6059139108927	15.600790998883404	16.55697700749226	17.004202244617048
ENSMUSG00000130275.1	Gm65126	3.363028229063742	1.3569332324344079	81.5721402159347	5.366290572398408e-6	0.0012623597867398703	0.800652276116162	0.22529085053140466	0.33913379374157704	0.4517650446695724	3.960430532102652	3.9086949125742736	6.534682721360581	4.071959739287453
ENSMUSG00000040151.10	Hs2st1	-0.9696285831287267	4.046350390278592	80.57612780944315	5.6595789915785495e-6	0.0012763259133541927	20.816959179020213	19.31869043306795	23.03990211231839	23.90879621020506	10.477138953107925	11.997993949032335	11.16035700726751	10.820855973847213
ENSMUSG00000056749.8	Nfil3	3.527377670752902	7.079671897067333	80.56835014656629	5.6619444024557485e-6	0.0012763259133541927	22.651787311786414	30.188973971208224	15.409391753132907	18.10535294406517	365.0796872320081	103.69937546316616	313.6280589246261	213.2500396797207
ENSMUSG00000030170.15	Wnt5b	-2.5955170562804017	1.5704764069574042	80.35171902787044	5.728310912484908e-6	0.0012763259133541927	5.1375187717453725	4.702946504843072	6.125604149457235	3.7183738292034034	0.6840743646359126	0.8837049367559227	0.47725210886341324	1.2065065894185045
ENSMUSG00000049225.16	Pdp1	-2.050173331632452	5.736761405415971	80.28293245162499	5.749580600732674e-6	0.0012763259133541927	68.05544346987377	85.66684591456662	89.89165120362676	99.4230609845882	15.841722128410607	29.774058638391857	15.088508980220219	22.094151918726364
ENSMUSG00000052135.9	Foxo6	-3.1358660822724396	1.2716959113403974	79.94805343487879	5.854503460824828e-6	0.0012815670700841682	2.1350727363097652	4.5058170106280935	5.4473365619740814	4.482899289413449	0.4320469671384711	0.50982977120534	0.29369360545440815	0.6409566256285806
ENSMUSG00000031596.16	Slc7a2	2.424263236217435	8.04960330729661	79.29625578379843	6.0654380670995735e-6	0.0013028125647916334	114.79352008815472	64.43318325198173	81.90081118859085	71.72638863061519	588.2679496729567	289.20943487908255	549.9412762133793	359.1619303375211
ENSMUSG00000035941.16	Ibtk	-0.9840908542523524	6.266209340235381	79.14144996743526	6.116878992105886e-6	0.0013028125647916334	98.41350893927824	95.69228876321412	110.57881262186297	103.87120911671937	47.81319769665747	52.37651182849527	47.68849918565952	58.66638291047478
ENSMUSG00000034684.13	Sema3f	1.6019661588760077	4.150616608586833	78.79209489908797	6.23491838891833e-6	0.0013102473163698906	9.474385267374583	7.997825193864865	9.644117259526096	7.9927661749232035	31.251397289682746	18.28589446056486	25.477920273169907	31.670797972235743
ENSMUSG00000139115.1	Gm60646	4.457089662619794	3.2113877958834487	78.36371721614792	6.383438652415857e-6	0.001323807586851662	1.634665063737164	0.3097749194806814	0.487504828503517	0.86877893205687	15.013632108061872	9.278901835937189	26.652694694987538	19.756545401728012
ENSMUSG00000137898.1	Gm64262	3.7201934251422077	6.382816776871375	78.09242748783262	6.4797093944937e-6	0.001326320776189808	17.447547517031364	6.082852964347926	9.30498346578452	14.317476800297216	136.5628455296851	75.86266995535459	235.90938858125335	172.00259565397556
ENSMUSG00000115801.3	Gm55330	4.543675057524748	5.932998714389294	77.70370280421075	6.620731490043078e-6	0.001336559054719629	8.573651456743901	1.9149722295169396	4.323955870205107	5.351678221470319	104.66337778929463	50.167249486605456	177.06053238832632	136.63687125164563
ENSMUSG00000008348.10	Ubc	2.2485592862396273	10.621968101705878	77.42693600104973	6.723401879968585e-6	0.001336559054719629	774.5643561193771	519.8023148885834	472.47696226834336	424.902400090374	1685.955277516099	3057.109251404287	3170.569317683063	2501.6537098283497
ENSMUSG00000070337.5	Gpr179	2.219719550393479	2.2543272981557485	77.26561704075043	6.78413326423262e-6	0.001336559054719629	1.7681071097565244	1.8586495168840884	1.2505558644220653	1.8418113359605643	8.388911945271982	5.438184226190294	11.050221905222106	6.334159594447149
ENSMUSG00000043065.13	Spice1	1.155966866655099	3.7138596053425816	76.63310915621004	7.02874164536366e-6	0.0013676542848466253	10.141595497471386	7.2656299296378	7.778881393947423	7.228240714713158	19.26209395159017	17.640110083704766	17.511481225219086	17.795972193922942
ENSMUSG00000027397.15	Slc20a1	2.1515044075342162	5.009333675761762	75.47853827114588	7.5033390918529624e-6	0.0014142665607019171	12.04314465324727	13.376644250302151	11.021848296601254	10.842361072069737	71.79180437284262	28.58445583891273	57.8576402745184	51.91748667591502
ENSMUSG00000019338.14	Zfp687	-1.2638309629264002	4.011617509354653	75.43258665319925	7.523016570119783e-6	0.0014142665607019171	23.218916007368698	23.0078281105197	19.39421382959644	25.05558440052013	9.685052846687395	11.658107434895442	7.92972734726902	8.445546125929532
ENSMUSG00000022797.17	Tfrc	-3.0851918512962646	5.792297599941532	75.36574257489993	7.551752139342662e-6	0.0014142665607019171	83.00095262404213	74.2051738937814	128.93442920812583	109.70940354014154	5.688618400656536	19.33954265438923	12.224996327039738	9.35042606799341
ENSMUSG00000022500.16	Litaf	1.4977279266974164	2.9554128737514493	75.19163857671417	7.627222743459358e-6	0.0014142665607019171	4.803913656696972	3.4638468269203466	3.9212344901369844	3.961631930179327	12.925405100225928	9.516822395833014	9.508330476586464	13.648605792796833
ENSMUSG00000028776.15	Tinagl1	1.905816669815151	5.472911059870829	74.6080486293697	7.886935544690605e-6	0.0014454185013938212	21.217285317078293	18.192236180410926	16.596360031228425	18.800376089710667	81.76488853095566	42.00997314732002	66.15448462860543	90.33718088271053
ENSMUSG00000050105.6	Fam110d	2.1124907672515376	1.7444992160558583	74.37438402489842	7.993911736089192e-6	0.0014481844008333534	1.2676994371839232	1.548874597403407	1.1445765538778225	1.0077835611859691	5.796630142441154	4.418524683779613	3.96486367363451	7.38985286018834
ENSMUSG00000097233.2	Gm17552	-2.7332614269742703	1.754787706380391	73.89038299841272	8.221130242697957e-6	0.0014682926656064009	5.871450024851854	6.026530251715075	5.108202768232504	5.838194423422166	0.8280900203487364	1.4955006622023308	0.6240989115906173	0.4524399710319392
ENSMUSG00000021725.10	Parp8	-1.008550071016441	3.8220464712296187	73.74432173814212	8.291228173273884e-6	0.0014682926656064009	17.147302913487803	18.333042961993055	20.305635900276926	19.356394606227063	8.532927600984804	10.638447892484761	8.370267755450632	9.80286603902535
ENSMUSG00000026459.6	Myog	2.578895419026844	3.367720779357259	73.3808690894747	8.468817004809696e-6	0.0014828595468331766	3.669656265532409	2.703490206376856	2.3739365561910395	3.0928529981224573	20.41421919729276	16.31455267857088	24.92724476294289	8.860282766042143
ENSMUSG00000047343.5	Mettl21c	-2.0113780926354257	4.799815277246659	73.10916495313853	8.604585125949482e-6	0.0014828595468331766	47.30520531386323	44.94552468101523	31.560638680075513	54.246556517630964	10.87318200631819	15.260904484746511	7.342340136360203	10.63233931925057
ENSMUSG00000015709.10	Arnt2	-2.076859523315377	1.375981398398136	72.80184247834507	8.76133609925372e-6	0.0014828595468331766	3.7697378000469293	4.674785148526647	3.221771040544982	4.587152761260273	0.7560821924923244	1.3595460565475734	0.8076574149996224	0.9048799420638785
ENSMUSG00000017009.4	Sdc4	2.6246988712370363	5.9221975894838215	72.74069442599789	8.792935341563167e-6	0.0014828595468331766	18.448362862176566	19.910078915712887	13.395784852792293	15.916030035281858	119.89303338092574	46.05462266554905	122.50694517517	128.83228175134468
ENSMUSG00000044258.11	Ctla2a	1.4665825443216314	3.4162957394173037	72.57326480891811	8.880164928515303e-6	0.0014828595468331766	6.004892070871215	4.815591930108774	5.341357251429838	6.4637152545031125	18.10996870588758	11.386198223585927	15.272067483629224	17.720565532084287
ENSMUSG00000039634.13	Zfp189	1.3633454064328974	2.5727140262556683	72.44124758387112	8.949683264582195e-6	0.0014828595468331766	3.4027721734936884	3.7454603900846024	2.819049660476859	3.266608784533831	6.768735818502714	8.395196899181265	8.99436666704125	9.878272700864006
ENSMUSG00000051043.17	Gprc5c	-1.537075280323587	4.465959442886824	71.96263552863839	9.207292020645732e-6	0.0014828595468331766	26.621688180862385	34.948243188684145	29.441052469190655	39.998582031898295	9.829068502400219	14.513154153645345	11.600897415449122	9.161909413396769
ENSMUSG00000067081.14	Asb18	-2.5548810088734877	3.665914470900613	71.7672814234675	9.315010309446025e-6	0.0014828595468331766	22.718508334796095	18.333042961993055	26.388848325516463	18.62662030329929	2.91631702818468	5.200263666294468	1.7988733334082498	4.712916364916033
ENSMUSG00000054720.13	Lrrc8c	1.1785475418505564	4.74173085401716	71.6748853082758	9.366487914175018e-6	0.0014828595468331766	16.54681370640068	16.108295812995433	16.278422099595698	16.541550866362805	36.86800786248287	27.734739553570495	43.172960001797996	40.45567407643923
ENSMUSG00000074178.4	Gm10638	2.652854431080663	2.5078656095172636	71.52742858570969	9.449356244826602e-6	0.0014828595468331766	1.4678625062129635	2.309231217946898	1.1445765538778225	1.2857928194441675	12.313338563446427	5.778070740327187	8.260132653405229	12.743725850732954
ENSMUSG00000031765.9	Mt1	4.941458823496644	7.940928327166111	71.337593018103	9.55734966561801e-6	0.0014828595468331766	12.71035488334407	24.61302542055596	10.110426225920765	14.525983743990865	796.0105330387048	119.8099962332549	626.8155774410706	361.16020687624547
ENSMUSG00000143161.1	Urml	4.070881083473346	6.299611872119805	71.14269016454892	9.66978183824248e-6	0.0014828595468331766	15.312474780721598	4.421332941678816	5.956037252586447	9.799826353601492	124.28551088016687	74.33318064173858	249.19902422806533	146.77906726894494
ENSMUSG00000002831.16	Plin4	1.6272515290159926	9.842724871704258	71.13305843276322	9.675379364037095e-6	0.0014828595468331766	530.0985278119089	493.21799452587766	443.58700221398277	329.4062198786828	1654.667876312488	1047.9381003868696	1484.2540585652152	1362.4475661008462
ENSMUSG00000121093.2	Gm56906	3.7431813768618074	7.888157177289687	71.10679463491653	9.69066260540684e-6	0.0014828595468331766	53.977307614831254	17.178427353019604	24.22687039041391	36.38446167454171	388.5542391131984	220.31443846353426	701.3770415258084	453.1186309884871
ENSMUSG00000008575.18	Nfib	-1.0491076121698628	5.992294449759723	70.81837536980152	9.860432323684793e-6	0.0014867149337926039	71.59165768938682	82.90703299555692	98.79391328934317	89.58848347370443	37.876117452472634	45.40883828868895	40.38287074998112	42.03921397505102
