Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_KPC_1	CPM_KPC_2	CPM_KPC_3	CPM_KPC_4	CPM_KPC_5	CPM_KPC_6	CPM_KPC_7	CPM_KPC_8
ENSMUSG00000048489.13	Depp1	6.178580394130169	7.6040485184923305	108.3367510349177	2.606756720580901e-8	1.2605846303390518e-5	4.452637498424954	2.3120826721804932	5.034456437164117	6.932239849721073	2.903011613218713	83.20247891623288	668.1444069751251	205.9158287395311	383.08825361560145	277.73569730158556	90.374884119839	393.11991059220634	405.4534277111099
ENSMUSG00000118292.2	Gm10549	-6.201091144887152	-2.228540745896258	108.05274736399666	2.6531017356633005e-8	1.2605846303390518e-5	0.307895146167683	0.24934224896064142	0.7479763849500973	0.3262230517515799	0.5748537847957848	0	0	0	0.024450360838371293	0	0	0	0
ENSMUSG00000031382.15	Asb11	2.186004962606138	8.432247228596264	107.74002591278405	2.7052151595731634e-8	1.2605846303390518e-5	114.72646831048125	97.31147952618487	113.95132541489751	106.131232836514	110.08449978839279	621.4607193029987	558.2138586703093	443.37441071103143	345.58140008953984	598.913853304688	516.0289162912762	600.9135177744323	263.21533453328334
ENSMUSG00000029661.17	Col1a2	-4.041329228734147	6.731811435250882	107.51730420702415	2.743037124761251e-8	1.2605846303390518e-5	115.60278526495851	340.01215767360196	171.08521389608572	341.47397942096626	290.67481628198857	6.179820126095015	26.321807632647285	7.484004453161603	19.780341918242378	10.455324024972978	20.030042352206014	8.39628620354543	23.702509778134992
ENSMUSG00000046618.8	Olfml2a	-2.0960702150557937	1.9351059553722423	107.22656088983457	2.793314181902127e-8	1.2605846303390518e-5	7.318430781985695	8.273629170057648	7.163312302022086	6.660387306594757	6.352134321993422	1.411945657948861	1.6251612209793251	1.5010291417358017	2.1271813929383026	1.0807750677500156	2.4803070134365406	1.3607774191952937	1.7736571942822101
ENSMUSG00000030403.10	Vasp	-1.9399199689228241	4.160966746837206	106.81085448189465	2.867022740775914e-8	1.2605846303390518e-5	29.10793343385249	31.734468049536183	26.581929988226534	44.09448249508855	32.22055463780374	7.0188023286443375	8.474054937963624	7.695417008335659	10.073548665408973	8.810666313179476	12.172262990310418	5.008819011080549	8.983458516494311
ENSMUSG00000042129.9	Rassf4	3.6424270851311125	4.9311970430938805	104.35004906140806	3.3511712823896993e-8	1.4356761483632588e-5	3.8605314481024866	5.712204248916513	2.9919055398003893	3.6156388235800105	2.64432741006061	36.87429095107025	57.286933039521216	54.248461657662915	30.8319050171862	35.99450877810922	18.967053632161782	55.09700912188604	87.83058288049439
ENSMUSG00000042834.16	Nrep	-6.074110338489709	6.287131594050407	103.84730065467701	3.461101930353269e-8	1.4457022763085603e-5	207.40290730695384	194.23761194033966	216.59670008804935	161.39885485409417	211.51745011560902	1.0231490274991746	3.5405298028478156	0.739943943109198	10.513655160499656	1.1982506185924087	4.106054467621836	1.302871997101877	1.1286909418159519
ENSMUSG00000039384.9	Dusp10	-3.3677761734272176	4.730231639942983	102.91052498353302	3.677002879125265e-8	1.4652304946618167e-5	66.12640370001314	48.00971666351259	67.72063116048189	52.38598506044121	64.09619700473	5.299911962445725	4.643317774226643	3.192329583128254	9.46228964444969	5.54484599976095	11.776247584803743	4.28500123491284	1.980967775432079
ENSMUSG00000022748.9	Cmss1	-2.1067219241200883	4.40223840637081	102.8843680539589	3.6832463954869705e-8	1.4652304946618167e-5	44.526374984249536	42.002835211278956	37.082367700025976	36.07483247286221	40.3259930034243	6.773246562044536	11.492211491210943	6.744060510052405	14.841369028891375	6.531640626837051	12.60996422797569	7.961995537844803	7.348008376312014
ENSMUSG00000035279.9	Ssc5d	-3.9544879811879023	2.1097369549435423	101.7448166321841	3.9672656062262186e-8	1.5144636683708413e-5	7.152641087895405	12.535114879566791	8.141435266956828	11.689659354431614	10.864736532640332	0.20462980549983492	1.1027879713788278	0.3382600882784905	1.1002662377267083	0.35242665252717903	1.0213028878856343	0.28952711046708374	0.7831733065661708
ENSMUSG00000026837.17	Col5a1	-2.9099147620270482	3.954906124138503	101.66414586107429	3.9882931175674536e-8	1.5144636683708413e-5	22.713188090369844	33.570533700973634	35.5576466076277	37.48846569711906	36.47447264529254	1.9849091133483987	3.1632602336919007	2.4312443845016505	7.1395053648044176	4.041158948978319	6.794790641851363	3.6769943029319636	6.035041362362845
ENSMUSG00000026888.15	Grb14	-3.0925368180851915	2.816947977893413	101.09462578694807	4.140383666002527e-8	1.5372784509237827e-5	18.971077852331852	17.000607883680097	19.47615433120061	8.726466634354763	12.503069819308319	1.1459269107990755	2.234596678846572	1.0570627758702829	3.3252490740184957	1.5741723812880664	2.6262074259916313	1.1870611529150434	1.2208289778825603
ENSMUSG00000038623.10	Tm6sf1	-1.9601443062550674	2.417383088687251	100.14610444807096	4.408487899478619e-8	1.569868921563285e-5	9.521065289185273	11.152398771694143	9.320936489378136	11.227510031116875	7.5880699593043595	2.3532427632481014	2.785990664535986	2.2621143403624053	3.7898059299475504	2.114559915163074	2.8554795028639166	1.6792572407090858	2.2113128655986
ENSMUSG00000053411.17	Cbx7	1.4623258307349822	5.853812508712571	100.12020768813485	4.4160784841677275e-8	1.569868921563285e-5	26.786877716588418	23.732848605617416	27.934041145636325	29.49600092920535	30.927133622013223	98.57017730927048	68.69208232246541	89.3218045610389	68.09425493486405	67.5249466242075	58.777023343622226	87.23451838373234	74.05594648853643
ENSMUSG00000027947.12	Il6ra	5.175960307969615	6.654101267584828	99.65629202077722	4.554594179053389e-8	1.576562853226322e-5	3.907899932128284	4.850840116143388	4.142638439723616	4.3224554357084335	5.001227927723328	141.72660328918568	207.15001420268612	262.48982850410863	44.54855744751249	247.0510834215525	36.43341730661406	229.36337691202374	117.61420303902553
ENSMUSG00000042155.4	Klhl23	-2.3303198507661604	3.748790035357091	99.22512620317448	4.6877545275000286e-8	1.576562853226322e-5	25.3184547117887	31.41712336904082	27.099759793191986	19.736494630970583	28.570233104350503	2.905743238097656	7.603432855296129	4.037979803824481	8.728778819298551	3.829702957462012	5.210729019824665	4.864055455847007	4.883315911530241
ENSMUSG00000087120.4	Gm12279	2.8353794915236694	2.548265198585311	99.12916220534653	4.717987949564047e-8	1.576562853226322e-5	1.2789490686965292	1.065371427377286	1.2370378674174687	1.4680037328821096	1.0059941233926233	9.945008547291977	10.621589408543446	12.431058244234526	4.0343095383312635	10.854740897837114	6.753104809692766	8.91743500238618	5.735592745146368
ENSMUSG00000025509.16	Pnpla2	2.442874632750939	8.805111000083823	97.0644901164237	5.4250834934144066e-8	1.7772999021170177e-5	106.38961512194092	95.83809350959926	139.52636411569122	123.80164813972458	133.88344647893828	624.5301663854962	723.3998884884221	768.6537681018349	347.4151771524177	1053.4737497342435	424.8828442765032	600.1607472872179	672.3082146690243
ENSMUSG00000087500.3	Gm12426	-4.53064254504996	-1.5212417679920587	95.90269450947068	5.875319089821393e-8	1.8312993866450808e-5	1.0184224065546437	0.8840316099513651	0.4027565149731293	0.7068166121284232	0.6898245417549418	0.06138894164995047	0	0.021141255517405658	0.024450360838371293	0	0.04168583215859732	0.05790542209341675	0.02303450901665208
ENSMUSG00000030591.18	Psmd8	2.00044990902923	9.125806759353946	95.80338579243592	5.9157268229267325e-8	1.8312993866450808e-5	197.97657898582014	173.56487275378467	208.39772817609634	191.43856086955213	209.6779180042625	1029.7994961779193	784.1693098586134	832.6483485530218	391.59697918735463	979.464152703536	665.4100958316097	815.7136810299618	781.9294430792716
ENSMUSG00000028280.10	Gabrr1	2.4895203523304503	0.26739433584939376	95.53133078541693	6.028044045497292e-8	1.8312993866450808e-5	0.37894787220637904	0.3173446804953618	0.20137825748656465	0.3534083060642116	0.2299415139183139	1.7802793078485637	1.7702649014239078	1.6913004413924526	1.2958691244336786	1.292231059266323	1.9175482792954768	1.7950680848959193	1.9348987573987748
ENSMUSG00000024222.19	Fkbp5	3.676445353124511	8.18008004976311	95.5306270385139	6.028337698436643e-8	1.8312993866450808e-5	26.336877118343345	23.687513651260936	29.89028707550581	31.670821274215882	64.1249396939698	472.46975791856886	558.7362319199098	699.4372975378487	220.73785764881603	553.4743102388504	193.94333411787403	531.6586329507059	363.5997248278531
ENSMUSG00000086534.3	Gm16758	-5.617774921922498	-1.163538742880139	94.38586017689889	6.5281850301952e-8	1.9085164902177116e-5	0.7105272603869607	1.201376290446727	0.949354642436662	0.8971133923168447	1.3509063942700943	0	0	0	0.04890072167674259	0	0.04168583215859732	0.05790542209341675	0
ENSMUSG00000032078.18	Zpr1	1.9278643722596192	6.208410591045261	94.32811486062572	6.554614916063333e-8	1.9085164902177116e-5	28.25530072138814	25.296904530915985	28.192956048119054	26.07065888581376	27.707952427156826	139.5779903314374	96.34884381520286	115.49467889158711	55.62457090729469	122.15107776592025	74.30499582269972	107.12503087282099	114.4584753037442
ENSMUSG00000043557.17	Mdga1	-3.9858959293227496	2.6242248064541287	94.17516497977746	6.625206872912812e-8	1.9085164902177116e-5	11.55791010229456	10.49504193352518	14.470466216534575	19.437456833531638	16.383332866679865	0.5320374942995708	1.218870915734494	0.2536950662088679	2.420585722998758	0.8458239660652297	0.4585441537445705	0.6659123540742926	0.9213803606660832
ENSMUSG00000022358.8	Fbxo32	4.000643574550935	11.35317128784295	93.1465326192068	7.122936830171529e-8	2.0171191281102696e-5	346.45309216468206	288.62498691053156	234.14537681187855	232.4611096273133	176.22142772914782	3083.750705901962	5733.481725406793	6032.001882970665	2244.6164760449997	5576.282457166374	1957.5249923355716	6476.692508437617	1625.6835083592373
ENSMUSG00000084929.3	Foxo6os	-5.125837616741694	3.851392513393807	92.4847212376434	7.465517151414625e-8	2.078897676097259e-5	28.728985561646113	33.38919388354771	41.45515271973424	29.36007465764219	46.04578816214236	0.5729634553995377	0.6964976661339966	0.23255381069146225	3.5208519607254662	0.9163092965706655	1.5215328737888023	0.3184798215137921	0.3915866532830854
ENSMUSG00000022594.15	Lynx1	-2.0414440201222948	6.901491907587879	92.14621247998967	7.647926605565895e-8	2.0947796348490983e-5	245.62927391577233	213.02895052110074	264.09320053238054	173.74096031202893	222.29595858052997	42.29698079681587	43.908373702530696	39.5975715841008	98.14374840522237	50.232545540207255	70.1155696907607	48.003594915442484	42.52170364473974
ENSMUSG00000030087.12	Klf15	2.8045541601964326	7.057284357692775	91.19834826481606	8.18612527255137e-8	2.206028726674005e-5	24.110558369130867	22.146125203140606	26.32301508574381	36.42824077892642	33.1115780042372	174.93802072180887	212.5478711152246	244.62546759190087	106.0412149560163	243.12740002341658	85.6018563376796	254.1179448569594	267.6149257554639
ENSMUSG00000025499.19	Hras	-1.195160576668164	5.241588101304613	90.30317695763112	8.734065477145146e-8	2.3163296189228747e-5	53.265860287009154	44.04290815732057	61.53544182339454	65.13586933306546	65.21716188508178	21.3224257330828	23.738962120733714	24.566138911225373	31.56541584233734	25.421709202293847	25.657629693616652	25.420480299009952	24.3705105396179
ENSMUSG00000048572.6	Tmem252	5.524030705470259	3.8077779435727233	89.84397408406036	9.031179045230022e-8	2.3577021794953623e-5	0.42631635623217645	0.6573568381689637	0.4027565149731293	0.5437050862526331	0.3736549601172601	13.546493124089071	16.077487793259753	20.612724129470518	8.190870880854384	28.758014846217808	8.754024753305437	15.605511254175815	67.37593887370734
ENSMUSG00000133905.1	Gm40863	-2.936197517465143	1.7153530152469287	89.48632657759778	9.270519287741089e-8	2.3631240720679516e-5	6.560535037572937	9.452337983326133	6.156421014589262	6.035126457404228	6.639561214391314	0.6752783581494552	1.2478916518234104	0.2536950662088679	1.2714187635953071	1.057279957581537	1.3339466290751143	0.7238177761677094	0.7140697795162145
ENSMUSG00000016262.15	Sertad4	-3.1604732526291124	0.26375842450503867	89.20902418589914	9.4610380561276e-8	2.3631240720679516e-5	2.652635105444653	3.9214735518355424	2.272697477348373	1.9573383105094795	1.9545028683056682	0.22509278604981842	0.31922809697808174	0.2536950662088679	0.22005324754534164	0.18796088134782882	0.6044445662996611	0.1158108441868335	0.32248312623312914
ENSMUSG00000087236.4	Kif28	4.36939515061865	1.5583994993972166	89.18714498697035	9.476257650739331e-8	2.3631240720679516e-5	0.18947393610318952	0.2720097261388815	0.23014657998464533	0.10874101725052664	0.2874268923978924	10.538434983241498	4.295068941159645	3.1077645610586315	2.2005324754534166	3.406790974429397	6.523832732820481	3.879663280258922	2.487726973798425
ENSMUSG00000087057.9	Gm11730	3.4617917185049354	0.7440034680549601	88.10329470432451	1.0266073199644052e-7	2.5224345738184238e-5	0.307895146167683	0.3173446804953618	0.17260993498848398	0.10874101725052664	0.20119882467852468	2.537409588197953	2.785990664535986	1.733582952427264	1.2958691244336786	2.302520796510903	2.1676632722470606	2.6636494162971704	4.4917292582471555
ENSMUSG00000132960.1	Gm62929	-5.997900086846797	-1.0306847577518288	87.46929566457838	1.0762497317097337e-7	2.5802817192730112e-5	0.8526327124643529	1.224043767624967	1.0931962549270653	1.6039300044452678	0.9197660556732556	0	0	0	0.09780144335348517	0.023495110168478602	0	0	0
ENSMUSG00000035765.11	Dym	1.5922390083413953	7.257802122535005	87.4099078721859	1.0810373494679841e-7	2.5802817192730112e-5	68.04482730305794	68.50111603264168	63.06016291579282	77.3692337737497	64.49859465408706	255.25521938049408	185.61662802471008	243.589546071548	123.3276200687448	228.23150017660114	227.14609943219682	212.04965570609215	172.1829548994743
ENSMUSG00000074794.11	Arrdc3	3.644573353112049	7.517623914882836	86.85515040931887	1.1269432115114254e-7	2.6247346682261425e-5	23.13950444660202	23.03015681309197	18.843251236242835	14.870334109009518	33.456490275114675	339.33760646037626	312.4662654693642	411.8105162235448	179.56344999699877	273.4125970305855	81.20400104494759	471.87128463925313	198.51139870550764
ENSMUSG00000040128.10	Pnrc1	2.372289950329128	6.3577222680442045	86.63696272348005	1.1455995407508164e-7	2.6247346682261425e-5	24.134242611143765	23.166161676161412	20.914570456104645	28.272664485136925	18.251607667266168	116.7617670182058	152.76515477205658	173.54856654238304	78.87686406458579	115.97186379161037	53.50376557555966	118.01125022638334	141.2706437991272
ENSMUSG00000042436.13	Mfap4	-3.6822728322019875	1.610130917277447	86.62317984339292	1.146789746112691e-7	2.6247346682261425e-5	3.9315841741411828	11.333738589120065	4.545394954696746	9.025504431793712	5.949736672636372	0.16370384439986793	0.7255184022229131	0.1902712996566509	0.6846101034743962	0.6343679745489222	0.4793870698238692	0.4921960877940424	0.9674493786993874
ENSMUSG00000099843.4	Gm7160	2.361231650573217	2.7646996711917695	86.16247232743012	1.1873905856281651e-7	2.675931643711237e-5	2.060529055122186	1.8360656514374505	1.8699409623752432	1.6311152587578996	2.0982163145046147	10.968157574791151	6.76183150871755	8.414219695927452	6.699398869713734	8.810666313179476	12.880922137006573	16.474092585577065	7.163732304178797
ENSMUSG00000071637.6	Cebpd	5.655817986282452	5.9530013507411486	86.00993079160394	1.2011902877564206e-7	2.675931643711237e-5	1.2078963426578333	0.8386966555948848	2.8192956048119053	3.2078600088905356	1.810789422106722	38.69549622001878	158.88853008681795	119.02526856299386	47.28699786141008	139.84289572278465	19.821613191413025	108.94905166876362	162.30115053133056
ENSMUSG00000040435.13	Ppp1r15a	3.656149733969588	7.814818142938637	85.12667140341543	1.284753985708564e-7	2.8244302096340378e-5	28.160563753336543	23.166161676161412	33.4863273877659	24.466728881368493	28.943888064467764	341.28158961262466	261.47683216113785	624.9989368610635	143.47471739956276	382.7823348648534	113.34377763922612	394.741262410822	526.0621169223002
ENSMUSG00000020593.17	Lpin1	1.7684909489760015	9.527062684217876	84.53243276569458	1.3446751999949304e-7	2.8697862654065426e-5	266.7556177912779	312.22183065307956	305.3182066721301	294.87845352911563	307.46054679802546	774.2168691086254	1043.0342757717488	992.0534151542605	785.9323987886069	1191.5780073045607	920.9859327959699	1613.1582013894506	783.0120650030542
ENSMUSG00000026062.13	Slc9a2	-1.5520918697583739	4.557504671516383	84.5182772904928	1.3461406768653013e-7	2.8697862654065426e-5	44.005321659965766	44.790934904202494	43.382630327105645	35.36801586073379	30.12233832329912	11.213713341390953	13.92995332267993	11.521984256986084	18.435572072131954	16.4700722281035	14.089811269605894	13.260341659392436	8.937389498461007
