Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Con_6	CPM_C26_1	CPM_C26_2	CPM_C26_3	CPM_C26_4
ENSMUSG00000064193.9	Gm4735	-1.0298536978661679	4.209110795529257	48.06737874248481	1.537898279927069e-5	0.005718072064042349	21.39179595295551	24.585512236677616	18.831760819808398	27.166488792177148	24.37607080119758	22.387816467439904	13.79035679402022	9.589564501047347	10.037659174308878	11.8674415520125
ENSMUSG00000135265.1	Gm67192	1.9769748936033094	5.050208696225811	47.03355279446016	1.7105289647086406e-5	0.00617703455985935	13.256887632817499	12.34888742481524	20.011123618624683	18.8687746422653	9.316815522573114	17.211803189452404	31.723495670194662	89.2180948605295	44.22684346852846	73.91720738110642
ENSMUSG00000130847.1	Gm67095	2.1319448362268356	4.834656234881008	46.723887004500355	1.766568619352993e-5	0.00617703455985935	9.59115734040963	13.022463102532436	21.380706223701658	10.40055951667033	6.445595644547438	11.412173853876052	34.674518523236024	73.05139449750727	36.431098018430696	67.66863611494473
ENSMUSG00000062785.15	Kcnc3	-1.955806100689412	2.013086116052661	46.565590125845425	1.7960411600957623e-5	0.00617703455985935	4.368747060814858	5.78152456707259	3.195692745179607	7.5020429300572875	7.6761184494155845	5.238374883746384	1.7025131844469408	1.1547643116444448	1.12095686210556	1.7922258670386222
ENSMUSG00000134786.1	Gm62829	1.8517694523364798	3.7409094275921575	45.61073794318029	1.9864885131533204e-5	0.006409580770462172	7.8838309028498	5.613130647643291	7.837056017940465	6.592704393080647	2.929816202067017	7.982285537137347	14.868615144169949	19.731407585924646	26.648201767327627	32.40538121753617
ENSMUSG00000110618.3	Gm39822	3.7052822231146174	-0.18492940820114745	45.5355613712616	2.0024583618441335e-5	0.006409580770462172	0.05021548345764204	0.05613130647643291	0.30435169001710544	0	0.11719264808268068	0.18708481727665657	1.0215079106681644	1.907871471412561	1.12095686210556	2.8578736798723976
ENSMUSG00000058624.14	Gda	1.57106368412633	4.160715897007655	45.51333354121009	2.007208899649902e-5	0.006409580770462172	10.746113459935398	6.56736285774265	8.407715436722537	13.867412688893774	11.133301567854664	8.91770962352063	20.43015821336329	40.86861520341644	22.724852749958167	34.052291473733824
ENSMUSG00000030748.10	Il4ra	1.7093020470876774	3.598258061520228	45.31573720459818	2.050022198883009e-5	0.006409580770462172	6.226719948747613	4.546635824591066	5.402242497803622	11.082563419402812	4.8048985713899075	5.674906124058583	15.436119538985595	27.463307759543973	16.8143529315834	22.523919680350254
ENSMUSG00000035673.11	Sbno2	1.5220818979110344	3.539358141711703	45.05745086835419	2.107601938647558e-5	0.0064431733044387676	8.084692836680368	5.556999341166859	5.402242497803622	7.615710247179368	6.738577264754139	6.111437364370781	12.031093170091715	26.86082203172948	13.75719785311369	22.95986651287316
ENSMUSG00000048489.13	Depp1	3.3455654037220524	4.98045078878597	44.692588994449125	2.192187180817512e-5	0.006556069357936198	5.473487696882982	4.883423663449664	3.8804840477180944	12.730739517672973	9.434008170655794	4.115865980086444	33.08550621775221	157.34918924755175	28.482494814409453	55.0261779717804
ENSMUSG00000058975.8	Kcnc1	-1.6409818101776092	6.062381492259056	43.90385577647045	2.3889483959670395e-5	0.006929841102310046	105.70359267833649	94.63738271926589	72.7400539140882	65.47237466231815	121.2943907655745	89.98779711007181	37.4552900578327	16.11649321903769	32.81346450890821	31.145979256914433
ENSMUSG00000042436.13	Mfap4	-3.6189181646074884	1.2905791135828735	43.79416541808158	2.4179135924320868e-5	0.006929841102310046	2.410343205966818	2.9188279367745116	3.804396125213818	1.5913424397091216	4.629109599265886	7.046861450754064	0.34050263688938814	0.10041428796908217	0.6114310156939418	0.14531561084096936
ENSMUSG00000039529.10	Atp8b1	1.4718525023796847	1.9937368911984656	43.11094915739334	2.6078340423775466e-5	0.007094355407401194	1.9584038548480396	1.6278078878165545	1.5978463725898036	2.3870136595636824	3.5157794424804205	2.5568258361143066	6.015546585045858	7.0290001578357515	5.553831725886638	6.539202487843622
ENSMUSG00000037035.6	Inhbb	2.4911939155982163	1.1271563534343945	42.980989526332955	2.6459012360958e-5	0.007094355407401194	0.7030167684069886	0.22452522590573165	0.6847913025384872	1.6481760982701616	0.6445595644547437	0.4365312403121987	4.710286476969869	4.518642958608697	3.1590602477520324	4.020398566600153
ENSMUSG00000074874.11	Ctla2b	1.9261774263336982	0.39437857965553885	42.90657267029787	2.6679908636394004e-5	0.007094355407401194	0.5523703180340624	0.3367878388585975	0.9130550700513163	0.5683365856104006	0.41017426828938236	0.5612544518299697	2.724021095115105	1.4560071755516915	2.140008554928796	2.3734883104024997
ENSMUSG00000042918.18	Mamstr	-1.2289093179948292	3.842275122435226	42.86111213933619	2.6815910531719274e-5	0.007094355407401194	16.26981664027602	21.55442168695024	12.5545072132056	19.09610927650946	21.270465627006544	20.267521871637797	9.988077348755386	6.175478710098553	7.540982526891948	7.847042985412346
ENSMUSG00000115186.3	Gm49417	2.2547389627161145	2.2379067770035648	42.48020659689849	2.7987789828835647e-5	0.007261794372384632	2.1592657886786077	1.6839391942929873	1.8641541013547709	2.102845366758482	1.3477154529508277	1.8084865670076802	4.0860316426726575	17.371671818651215	5.6047843105277995	7.9439200593063255
ENSMUSG00000121769.1	Gm61310	4.699651623810689	1.7740471349022673	42.31811231962825	2.8504535589792115e-5	0.007261794372384632	0	0.3367878388585975	0	0	0.9375411846614454	0.6236160575888552	5.391291750748645	6.376307286036718	8.509081635074022	10.850232276125713
ENSMUSG00000048240.16	Gng7	-1.713426630830192	1.2357593496975914	41.839827370212035	3.0095404914562294e-5	0.007503161955272712	3.0631444909161645	3.199484469156676	2.6630772876496724	2.955350245174083	4.101742682893824	2.8062722591498486	1.3620105475575526	0.8535214477371984	1.070004277464398	0.5328239064168877
ENSMUSG00000071714.8	Csf2rb2	2.398689002179067	2.3426654827325475	41.63790124484944	3.0797994890967566e-5	0.007503161955272712	0.8536632187799147	1.5716765813401214	1.065230915059869	3.5236868307844835	2.226660313570933	1.8084865670076802	7.3775571326034095	13.857171739733339	5.451926556604314	11.8674415520125
ENSMUSG00000110051.2	Gm45322	1.978656082020716	3.755732752468914	41.55606104385431	3.108819011779782e-5	0.007503161955272712	6.0760734983746865	5.669261954119724	8.826199010496058	4.660360002005285	3.1056051741910378	8.481178383208432	14.698363825725254	33.4881650376889	17.069115854789207	31.775680237225302
ENSMUSG00000043259.16	Fam13c	1.7318423227229052	3.44309616031899	41.24064669701977	3.223685665341361e-5	0.007646248913465707	6.879521233696959	4.4905045181146335	4.983758924030101	5.9675341489092055	6.035421376258055	5.113651672228613	10.725833062015727	30.12428639072465	11.56623671354373	21.700464552251425
ENSMUSG00000073599.11	Ecscr	1.382560850419811	3.0629439884296943	40.7239928404722	3.422716702294759e-5	0.007650077459155806	5.5237031803406245	3.143353162680243	6.087033800342109	6.194868783153366	4.9220912194725885	4.17822758584533	13.960608112464914	8.886664485263772	16.763400346942237	12.787773754005304
ENSMUSG00000125280.1	Gm71415	-3.1781783385152935	-0.5995533953281829	40.64099170496941	3.456011263291128e-5	0.007650077459155806	0.9038787022375567	0.8981009036229266	1.2174067600684217	0.45466926848832045	1.2305228048681471	0.4365312403121987	0.05675043948156469	0.05020714398454108	0.15285775392348544	0.09687707389397958
ENSMUSG00000132265.1	Gm66595	2.1702650625012074	2.2102493991988155	40.5708463450609	3.484443816764541e-5	0.007650077459155806	2.560989656339744	0.9542322100993595	2.701121248901811	1.5345087811480815	0.8789448606201051	2.5568258361143066	6.810052737787763	10.342671660815464	5.400973971963152	11.33461764559561
ENSMUSG00000020108.5	Ddit4	3.784873448834567	5.8651792649709975	40.57032379060604	3.484656649510886e-5	0.007650077459155806	8.33577025396858	5.38860542173756	6.657693219124181	18.52777269089906	12.363824372722812	5.86199094133524	136.31455563471837	303.8536353944426	24.10057253526954	60.354417035949275
ENSMUSG00000022122.16	Ednrb	1.3564187377394328	3.34242032271455	40.52458929062435	3.503342879456392e-5	0.007650077459155806	5.67434963071355	5.051817582878962	7.228352637906254	5.569698538981926	7.324540505167542	6.173798970129667	13.279602838686138	20.936379041553632	9.528133327897258	19.520730389636885
ENSMUSG00000063524.14	Eno1	-1.0909952720950382	5.540187094031732	40.31059566288655	3.592344868534966e-5	0.007721857555693051	52.0734563455748	58.881740493778125	45.881017270078644	68.54139222461431	72.42505651509666	55.938360365720314	32.17749918604718	20.484514745692763	27.25963278302157	30.758470961338517
ENSMUSG00000001739.15	Cldn15	1.5932550056218773	1.6919298797005227	40.07383549520152	3.693906293700748e-5	0.007804800052904285	1.6068954706445453	1.234888742481524	1.711978256346218	2.784849269490963	1.8164860452815506	1.184870509418825	4.653536037488305	6.225685854083094	3.821443848087136	6.151694192267703
ENSMUSG00000075012.5	Fjx1	1.6624171789792728	0.3740872019999536	39.95893919974265	3.744397786520919e-5	0.007804800052904285	0.6528012849493465	0.3367878388585975	0.8369671475470399	0.7956712198545608	0.6445595644547437	0.4988928460710842	1.645762744965376	2.008285759381643	2.0890559702876343	2.32504977345551
ENSMUSG00000036902.12	Neto2	-1.8709733728166387	2.2444698390082274	39.58564660820412	3.914089669343237e-5	0.007936024714715306	5.724565114171193	6.118312405931188	5.6685502265685885	6.365369758836486	4.8634948954312485	10.60147297901054	2.6672706556335406	1.204971455628986	2.0890559702876343	1.2109634236747446
ENSMUSG00000053626.6	Tll1	1.7644684423892107	-0.06235280007226722	39.56715130217494	3.922727924697541e-5	0.007936024714715306	0.3515083842034943	0.39291914533503036	0.3804396125213818	0.3978356099272804	0.6445595644547437	0.4365312403121987	1.7592636239285053	1.2551785996135272	1.0190516928232363	1.889102940932602
ENSMUSG00000025352.7	Gdf11	-2.102777923982261	2.2196286497302276	39.37998426061402	4.011407717701985e-5	0.007997816807598002	6.126288981832329	9.654584713946461	6.962044909141287	4.148857074955924	7.5589258013329035	4.9889284607108415	2.3267680187441524	0.9539357357062805	1.9871508010053107	0.8718936650458162
ENSMUSG00000030428.17	Ttyh1	2.17595179554131	0.7057623037312771	38.83485746413201	4.283326970138644e-5	0.00841796130402819	0.3515083842034943	0.39291914533503036	0.8750111087991781	0.5115029270493605	0.8203485365787647	0.8107008748655118	3.7455290057832697	1.3555928875826093	3.6685860941636506	2.712558069031428
ENSMUSG00000143907.1	Gm74406	1.738430119095554	2.671943876701881	38.20410356906816	4.625230780900149e-5	0.008713478727129596	3.2640064247467326	2.582040097915914	4.070703853978785	2.784849269490963	2.050871341446912	4.614758826157529	7.547808451048104	17.17084324271305	7.286219603686139	11.189302034754641
ENSMUSG00000055214.16	Pld5	-2.8012682933738	1.8446816967210449	38.18680726071802	4.635045721797885e-5	0.008713478727129596	3.766161259323153	6.9602820030776815	6.087033800342109	4.887694636249445	5.859632404134034	4.302950797363101	1.3052601080759878	0.10041428796908217	1.12095686210556	0.5328239064168877
ENSMUSG00000099843.4	Gm7160	1.8648128241628488	1.275031601440852	38.046882678825845	4.7153469678668585e-5	0.008713478727129596	1.104740636068125	1.234888742481524	0.9510990313034545	1.1366731712208011	1.054733832744126	1.2472321151777104	2.383518458225717	4.468435814624156	2.445724062775767	7.02358785731352
ENSMUSG00000016087.14	Fli1	0.874295347496588	2.581012082188308	37.756977604616246	4.8869438951661886e-5	0.008713478727129596	4.670039961560709	4.04145406630317	3.804396125213818	4.319358050639044	5.508054459885992	4.115865980086444	8.22881372482688	8.133557325495655	8.458129050432861	7.507973226783418
ENSMUSG00000028944.15	Prkag2	-0.9066249407315023	2.838499526425969	37.75261234006084	4.8895828679644075e-5	0.008713478727129596	7.833615419392158	8.644221197370669	9.01641881675675	10.17322488242617	8.49646698599435	7.857562325619576	4.1995325216357875	4.418228670639615	5.655736895168961	4.214152714388112
ENSMUSG00000138590.1	Gm70902	2.903353394496636	1.0786421251016478	37.72982649633099	4.903384820905165e-5	0.008713478727129596	0.5523703180340624	0.5613130647643292	0.646747341286349	1.023005854098721	0.05859632404134034	0.4365312403121987	2.383518458225717	5.472578694314978	2.190961139569958	6.587641024790611
ENSMUSG00000034457.11	Eda2r	1.9421104431341487	4.628417994991375	37.666938485154404	4.9417141488886875e-5	0.008713478727129596	13.759042467393918	12.797937876626705	10.65230915059869	10.343725858109291	9.082430226407753	12.472321151777106	45.400351585251755	14.560071755516914	45.29684774599285	71.83435029238586
ENSMUSG00000026185.9	Igfbp5	-2.6949584494151924	8.0319490148532	37.61295820500911	4.974893390532528e-5	0.008713478727129596	300.48945301053	485.0306192628568	413.4998148494899	284.8502967079328	522.2690361804664	366.0002641988991	88.58743603072249	21.68948620132175	103.99422525261126	29.98345437018668
ENSMUSG00000048218.7	Amigo2	1.2862549171510096	1.3298301587404013	37.294368928004005	5.1760942927567155e-5	0.008713478727129596	1.8077574044751135	1.5155452748636886	1.7500222175983562	1.079839512659761	1.4649081010335085	1.4966785382132526	3.0645237320044934	4.368021526655074	2.955249909187385	4.504783936070051
ENSMUSG00000042129.9	Rassf4	3.0368305961571793	3.2214477250190723	37.251640141810576	5.2037949253636494e-5	0.008713478727129596	1.9584038548480396	1.4032826619108227	1.9782859851111854	2.898516586613043	3.3985867943977395	2.619187441873192	6.526300540379939	35.24541507714784	5.553831725886638	30.419401202709587
ENSMUSG00000120992.3	D17H6S56E-5	3.003775157472682	2.40263240784179	37.217418793929525	5.2261050668947045e-5	0.008713478727129596	0.6025858014917045	0.8981009036229266	1.1413188375641454	3.6941878064676037	0.8203485365787647	0.9977856921421684	6.356049221935246	20.534721889677304	6.47097824942755	10.172092758867855
ENSMUSG00000020385.17	Clk4	0.665560765244878	4.638515926829682	37.17762395501978	5.252189263951125e-5	0.008713478727129596	20.588348217633236	20.26340163799228	20.848090766171723	20.63061805765754	17.051530296030037	21.14058435226219	32.461251383455	29.371179230956535	30.62250336933825	35.02106221267362
ENSMUSG00000013236.18	Ptprs	-1.719656047850449	4.327301876227597	37.1701634445111	5.257096273546242e-5	0.008713478727129596	27.06614558366906	30.086380271368043	21.837233758727315	19.83494683780298	39.083748135574005	28.312169014534028	10.101578227718514	4.0667786627478275	11.719094467467217	7.7501659115183665
ENSMUSG00000014846.13	Tppp3	-1.7155872786209378	4.809404299165329	36.90997848963352	5.4316225095968374e-5	0.008895575102919486	48.357510569709284	31.545794239755296	41.201610036065645	32.395185379792835	29.47395099279419	49.26566854951957	13.563355036093961	7.88252160557295	18.5467408093829	7.168903468154489
ENSMUSG00000032786.17	Alas1	-0.8015982613390029	6.76685304047738	36.67451580026268	5.595417256149302e-5	0.009045865460874464	137.8415020912274	114.50786521192315	118.84933495167968	143.4481542080651	127.44700478991524	144.92837178364996	77.01034637648328	73.10160164149181	86.4665361360516	64.42325413949642
ENSMUSG00000064057.13	Scgb3a1	4.183251988083088	0.005619224335050667	36.5909918498133	5.654898812496939e-5	0.009045865460874464	0.05021548345764204	0.05613130647643291	0	0.45466926848832045	0.05859632404134034	0.062361605758885524	0.6810052737787763	3.614914366886958	1.6814352931583398	2.2281726995615303
ENSMUSG00000087080.3	Gm12199	-4.720830493824486	0.06497583904260129	36.183606079995116	5.955809789342366e-5	0.009417709801377348	0.6025858014917045	2.1329896461044506	1.8641541013547709	2.2733463424416023	1.3477154529508277	0.9977856921421684	0.22700175792625876	0	0	0
ENSMUSG00000020251.15	Glt8d2	-2.0005259487922427	0.26008023673686054	36.035010435109605	6.070190746568769e-5	0.009489501602334837	1.4060335368139771	1.34715135543439	2.396769558884705	1.1366731712208011	1.2891191289094874	1.7461249612487948	0.39725307637095286	0.20082857593816433	0.5095258464116181	0.4359468325229081
ENSMUSG00000046413.18	Irx3os	-3.6206038237151787	1.7618096016833469	35.82429006976482	6.23681655115425e-5	0.009621270254581314	3.3142219082043747	3.929191453350304	2.7391652101539488	6.024367807470246	7.441733153250223	8.044647142896233	0.8512565922234704	0.10041428796908217	0.7133361849762654	0.04843853694698979
ENSMUSG00000022548.15	Apod	2.339215503614659	5.7917066999222255	35.753047399002725	6.294354313529973e-5	0.009621270254581314	15.51658438841139	10.552685617569388	24.994882542654786	30.86067659864475	23.848703884825518	20.579329900432224	49.032379712071894	190.83735428524065	53.041640611449445	133.44816928895688
ENSMUSG00000049281.17	Scn3b	1.532673480514129	2.2652201717902125	35.47366248405008	6.526053124023803e-5	0.00968048786766357	1.9081883713903975	3.4240096950624075	3.7663521639616797	2.3870136595636824	2.285256637612273	2.1826562015609934	5.277790871785516	6.3261001420521765	7.744792865456596	11.57681033033056
ENSMUSG00000074505.7	Fat3	-4.9042486886098295	-1.1445969876705897	35.39388951214631	6.594026810930214e-5	0.00968048786766357	0.5021548345764204	0.617444371240762	0.8369671475470399	0.11366731712208011	0.5859632404134034	0.7483392691066263	0	0.05020714398454108	0	0
