Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_CT26_1	CPM_CT26_2	CPM_CT26_3
ENSMUSG00000042918.18	Mamstr	-3.7791888210841638	4.342018508745162	327.7489050248185	4.922733234332957e-7	2.2210688386287104e-4	40.28276101887915	35.92222925239256	36.80186990624545	3.395269118113528	2.7746904164444524	2.06098100780967
ENSMUSG00000051373.6	Plpp7	-2.27710938067739	5.84368121158406	325.8381176449268	5.020378725721787e-7	2.2210688386287104e-4	100.76342653366028	82.14334393576664	102.36652622981612	20.45150339381325	18.854522829815316	19.543785418884806
ENSMUSG00000022508.6	Bcl6	-2.2175355172395714	4.950523194711556	319.964897996391	5.336625017269469e-7	2.2210688386287104e-4	54.22534434627418	45.23015663503221	52.8800368840859	11.503970659019954	10.22958153532533	11.015588145189618
ENSMUSG00000049800.14	Sertad2	1.7925436499240601	5.1318477610550115	317.86289763922974	5.456046075646001e-7	2.2210688386287104e-4	14.846967110793624	16.492373233118162	15.682802216090272	54.12458417698624	54.658058203453976	54.154052687964445
ENSMUSG00000031939.17	Taf1d	1.9363313475702408	4.591919333851053	316.1154989769568	5.557961842701586e-7	2.2210688386287104e-4	9.458347068043654	10.405059507589568	10.015907297671097	38.50634623366401	37.307885599421795	38.59009266347073
ENSMUSG00000030643.15	Rab30	2.832524985267365	4.544337358920928	312.6235053902287	5.769114683225834e-7	2.2210688386287104e-4	4.861062835767456	6.476618673091466	5.83163023581508	36.189574364833604	43.19156648248473	43.031862076853635
ENSMUSG00000039911.14	Spsb1	3.7280400392357214	6.139145915030884	310.6262263529572	5.89455772110935e-7	2.2210688386287104e-4	7.913358104737719	8.883231076207421	12.816407693401503	121.03135797510576	129.47440943240198	142.34982616009552
ENSMUSG00000070002.8	Ell	2.343737851990229	5.782743807402437	305.14280693443783	6.257566545090421e-7	2.2210688386287104e-4	16.919513281082075	19.60681281362116	17.75846721527869	81.92584660295113	89.32497340650093	104.36381413684487
ENSMUSG00000037977.7	6430571L13Rik	-4.900272051292683	4.56784936365553	305.1261768435181	6.258710799770431e-7	2.2210688386287104e-4	45.06845853936339	44.133024510082286	48.03681855264625	2.2368831836983243	1.2369101856439126	1.137092969826025
ENSMUSG00000140700.1	Gm75569	5.483020638913353	5.739585500926791	304.8476489925389	6.277915516782042e-7	2.2210688386287104e-4	3.1653432418950875	2.300438326507898	1.5485119835215184	98.10330534219794	86.21598293988245	128.84684714341145
ENSMUSG00000042622.15	Maff	5.665422239645552	7.071213069054346	304.6209834783321	6.293600521616644e-7	2.2210688386287104e-4	5.237889412183538	6.122705084397944	4.217224125335199	184.18336357201738	242.7352664313635	363.9408186549421
ENSMUSG00000028982.10	Slc25a33	2.998211252497405	6.458856359557588	296.61424873545565	6.881705979111083e-7	2.3746473431919313e-4	15.675985578909005	22.473512882038694	20.493073484050733	142.84096901616442	151.17048268869655	174.72144164483015
ENSMUSG00000112983.3	Gm32939	5.87906520334423	2.540544234877493	292.22557332818474	7.234348201252496e-7	2.3820590602165688e-4	0.18841328820804093	0.17695679434676137	0.19768238087508744	8.707866679397048	9.728131460064285	15.49289171387959
ENSMUSG00000040128.10	Pnrc1	2.4352036832367876	7.4607050258088234	290.89865300899584	7.34555012529193e-7	2.3820590602165688e-4	56.82544772354514	53.40556053385259	54.6262312484825	285.1626615789703	259.5839889601346	346.9199582628588
ENSMUSG00000026773.20	Pfkfb3	2.9856077461117905	8.606129425293144	290.349077630417	7.392253764456644e-7	2.3820590602165688e-4	106.94338238688402	72.87080791199634	82.23587044403638	666.6311330846667	693.3048740559217	715.6578878842545
ENSMUSG00000037820.16	Tgm2	2.0664137279617623	7.823151749559333	286.3345704799891	7.745324927718225e-7	2.3820590602165688e-4	90.77752225863412	89.68170337493866	81.34629973009848	341.3244072268247	353.25486301889794	401.9978989888069
ENSMUSG00000027887.12	Sypl2	-2.0714377271235858	8.023589195266373	285.9172947748677	7.783263529575181e-7	2.3820590602165688e-4	426.530001845363	410.0442838603155	424.3252305483752	93.38987291940504	111.92365679826538	94.66298973801658
ENSMUSG00000025139.15	Tollip	2.0084716484374048	6.930782824754487	284.73022537437333	7.892513118342725e-7	2.3820590602165688e-4	45.520650431062684	45.9025924535499	54.19791942325314	200.4407109963963	199.811139989018	185.7370297900198
ENSMUSG00000022237.18	Ankrd33b	3.4606610980449384	7.616159155033025	282.93361190309616	8.061660200917014e-7	2.3820590602165688e-4	29.166377014604734	31.10900444616065	37.69144062018334	333.3754830561824	297.5604746599045	447.8724934902256
ENSMUSG00000115801.3	Gm55330	5.1502588851927165	6.533068924584805	278.88614127104654	8.460241745235417e-7	2.3820590602165688e-4	6.745195717847865	4.317745782060977	4.151329998376837	170.76206446982744	135.99326041079559	233.28172959087044
ENSMUSG00000038332.14	Sesn1	4.656579681332786	8.161383883804797	278.86391699587483	8.462499826161573e-7	2.3820590602165688e-4	19.971808550052337	20.06690047892274	25.43513300592792	370.00444518924246	600.77062016775	681.118688925789
ENSMUSG00000006301.18	Tmbim1	2.7926414241558297	7.426051545484243	277.7971449102454	8.571810529448547e-7	2.3820590602165688e-4	37.90875358745783	47.813725832494924	44.34674744297795	300.3814560966321	253.43286803693246	347.559573058386
ENSMUSG00000030967.16	Zranb1	1.8451771001891326	7.432143473681467	277.6152548077071	8.590630304748059e-7	2.3820590602165688e-4	71.52168420377234	80.05525376247485	73.9332104472827	258.7594511428169	264.16389964751886	287.36471396822077
ENSMUSG00000008348.10	Ubc	2.804041741907225	12.191670511960304	274.38604333421523	8.933820545032204e-7	2.4337607968992993e-4	1273.6738282863566	1233.1411170848414	1008.6743484151337	9137.348250667126	7467.126500717248	7947.533641822467
ENSMUSG00000022270.17	Retreg1	3.8583969617742233	10.401063864455802	272.8209558648133	9.106532853985947e-7	2.4380386578740307e-4	148.92186299963555	209.51684450656546	164.80121152286458	3045.796065003231	1979.1900170503297	2564.428920200143
ENSMUSG00000001995.10	Sipa1l2	2.0156603330607283	4.573560206569702	270.74011805049054	9.34290250867785e-7	2.4440651529761975e-4	9.985904275026169	8.564708846383251	9.686436662879284	36.6689064756261	40.51716608109249	37.02658982995994
ENSMUSG00000026213.16	Stk11ip	2.166975568113722	5.341688343902776	269.87217504380595	9.443837530819928e-7	2.4440651529761975e-4	13.603439408620554	13.979586753394148	16.63826705698653	60.835233728081214	72.34253085766018	65.48944823091763
ENSMUSG00000003847.17	Nfat5	1.7254283827658925	5.979287632191576	268.05673674439703	9.65955828603231e-7	2.450196840737835e-4	27.282244132524326	30.684308139728422	29.817092448659025	101.33879709004731	91.0967636724233	97.89659787095934
ENSMUSG00000035735.11	Dagla	-2.6795202938941753	3.12108673979692	267.0403572426227	9.78311463973118e-7	2.450196840737835e-4	14.432457876735935	16.244633721032695	14.10134316908957	2.3966605539624903	2.273240341183407	2.3097200949591135
ENSMUSG00000026436.16	Elk4	2.62355920614346	6.416003591400171	264.11142066247976	1.0150784885988819e-6	2.465220948563271e-4	21.441432198075056	26.791258664099672	23.227679752822777	121.5506344284643	155.9844034112026	162.92410208288516
ENSMUSG00000034158.10	Lrrc58	3.1576076642393445	7.9346731467185965	264.03494494641626	1.0160622147607506e-6	2.465220948563271e-4	46.5003995297445	61.15626812624073	40.2283645080803	456.56383552985443	390.83018865845895	472.31999234148515
ENSMUSG00000037447.17	Arid5a	2.195594832779301	4.539496990951004	260.7131248791461	1.060007259038066e-6	2.512742489794032e-4	8.139454050587368	8.741665640730012	8.039083488920223	43.419500369287114	35.43580531844722	35.356484530527965
ENSMUSG00000012114.18	Med15	1.6651461815617363	5.365917890508949	259.7333135718045	1.0734368806106922e-6	2.512742489794032e-4	20.876192333450934	18.36811525319383	19.965920468383832	64.3902802164589	63.115849472856944	60.30146155608639
ENSMUSG00000026173.17	Plcd4	-3.7404672780931336	5.637359438696416	258.95979440021694	1.0841946600734166e-6	2.512742489794032e-4	87.0469391521149	91.20353180632081	99.20360813581472	7.389703374717679	8.591511289472582	4.76157681114648
ENSMUSG00000138178.1	Gm75428	-1.9734053259801532	4.088373458296473	256.338312352168	1.121705679884053e-6	2.5614479113587614e-4	27.508340078373976	26.083431486712627	27.411956814678792	7.030204291623305	7.120591068706848	6.467216265885518
ENSMUSG00000024042.8	Sik1	4.435368703198988	8.248207016621249	254.3829656942153	1.150782951867426e-6	2.589761982115564e-4	27.58370539365719	32.13535385337187	20.855491182321725	444.18108933438157	543.4381615629038	755.7404150706219
ENSMUSG00000036833.17	Pnpla7	2.1168085907126004	6.951381017338008	252.53710125005716	1.1791320583652316e-6	2.615651800327902e-4	41.903115297468304	44.3453726632984	52.78119569364835	190.1750149569236	217.06102257799796	195.8642640525328
ENSMUSG00000029862.17	Clcn1	-1.5592758711426686	7.142297351931716	250.21223145308906	1.2161356896084927e-6	2.6597401391888274e-4	203.75012986817546	214.0115470829732	214.78190682078252	71.0210410824218	73.78002107340852	69.82461517837935
ENSMUSG00000025283.16	Sat1	1.8270122028422706	5.179566249323975	248.15041948983384	1.2502171800137712e-6	2.6963017182297e-4	16.731099992874032	15.961502850077876	15.023860946506646	61.19473281117559	51.34848770673108	56.783580180687125
ENSMUSG00000000628.11	Hk2	2.188698867590563	9.803060280016748	246.95430457034607	1.270555655854536e-6	2.7026285238505805e-4	294.5276521268096	360.00090241905133	309.6035555138661	1481.0163893211209	1355.6869934707456	1558.776790854945
ENSMUSG00000033685.14	Ucp2	2.270571941118837	6.374167743732011	245.6261233179335	1.293643624363048e-6	2.7145538106904604e-4	28.45040651941418	29.764132809125265	27.148380306845343	126.38389987895532	162.93784445482243	122.59283580936832
ENSMUSG00000112058.2	Gm47593	9.748768529162168	2.8124393182449072	243.59753777515473	1.32996418993317e-6	2.753557858837635e-4	0	0	0.03294706347918124	9.147254447623505	16.648142498666715	15.883767422257288
ENSMUSG00000047875.7	Gpr157	2.966587058193892	7.8366522225997075	241.92410850897278	1.3609234255505578e-6	2.780581441045929e-4	51.06000110437909	64.09375091239697	40.36015276199702	409.8289547275858	387.5874781717709	418.2370079641348
ENSMUSG00000007122.12	Casq1	-2.520382239802359	10.391912485084012	240.82776975511274	1.3817124597241291e-6	2.7863936460514644e-4	2057.925299123506	2199.4313882947663	2607.4306037424035	390.8154476661501	449.1655474138273	356.5141801957659
ENSMUSG00000007659.19	Bcl2l1	2.0595601068053857	5.666451082489792	238.18919230125582	1.4334551290229488e-6	2.795279905425411e-4	20.16022183826038	22.013425216737115	16.70416118394489	86.0401138872534	80.09829202169769	79.31223464536525
ENSMUSG00000048572.6	Tmem252	5.692707937828322	3.7802421902448202	238.06842964376497	1.4358827496211994e-6	2.795279905425411e-4	0.5275572069825146	0.3185222298241705	0.6918883330628061	24.525826335549485	20.258583040546245	35.7118260835986
ENSMUSG00000026185.9	Igfbp5	-3.594696716779271	8.214356657309695	237.8580991835451	1.4401235988796554e-6	2.795279905425411e-4	441.67843021728953	527.2250730767408	676.5020544180285	43.739055109815446	55.15950827871502	37.275328917109384
ENSMUSG00000042129.9	Rassf4	4.064132658937781	5.748360652876443	234.399319076553	1.5122431477775053e-6	2.857306514423404e-4	6.330686483790175	6.299661878744705	5.5351066645024485	65.90816523396849	121.08347817303382	116.94290511554526
ENSMUSG00000031812.17	Map1lc3b	1.790006076011228	8.446914035142246	233.851957138198	1.524080829731946e-6	2.857306514423404e-4	148.3189404773698	158.6948531701756	162.52786414280106	568.4079947147707	497.43847465895726	557.9573066315077
ENSMUSG00000046345.6	Smco1	-2.357258219208351	4.624357517787308	233.70485439115285	1.5272825907853072e-6	2.857306514423404e-4	40.621904937653625	36.877795941865074	45.961153553457834	6.870426921359139	8.390931259368164	8.812470516151693
ENSMUSG00000029512.12	Ulk1	2.055662377718492	7.858651684927712	232.2118083987296	1.5602766214048035e-6	2.8842827829968795e-4	82.75111618097158	87.98291814920975	99.20360813581472	355.46470449520336	417.80820270750326	349.01647342597556
ENSMUSG00000087523.4	Gm12319	-1.8049451266934526	4.440478969087255	229.15449914817876	1.6307659816970053e-6	2.9325405394130987e-4	31.12587521196836	33.515616849276604	36.30766395405773	9.386920503019754	9.828421475116494	9.665290243521213
ENSMUSG00000043091.10	Tuba1c	2.6916183271093823	4.119251771570252	228.57776549037243	1.6445217572193895e-6	2.9325405394130987e-4	4.78569752048424	4.81322480623191	4.316065315772743	32.83424958928612	23.902453587443176	33.22443521210417
ENSMUSG00000032633.13	Flcn	1.7130119279778722	7.215686877481694	228.55370362273237	1.6450989136668128e-6	2.9325405394130987e-4	63.60832609903461	71.03045725079002	73.70258100292844	240.584775275268	225.81968389255755	216.6872790624719
ENSMUSG00000047407.18	Tgif1	3.1690762679477853	4.43523841198124	227.22912795088652	1.6772786018200304e-6	2.9325405394130987e-4	4.898745493409064	4.3885284997996825	3.657124046189118	38.62617926136214	30.822464626045605	47.01168747124472
ENSMUSG00000027947.12	Il6ra	3.2477155138090965	6.240501236371249	224.73619923902913	1.7400819286726237e-6	2.9325405394130987e-4	18.163040983255144	14.510457136434432	10.510113249858817	128.1813952944272	133.35229001442073	148.53276918352452
ENSMUSG00000024423.7	Impact	2.114501411307941	5.436463843678087	224.06578747540865	1.757488058077832e-6	2.9325405394130987e-4	16.957195938723682	16.881678180681035	14.826178565631558	60.475734644986844	70.06929051647678	80.20058852804183
ENSMUSG00000036438.15	Calm2	-1.5772861846836164	6.39635715544584	223.43765839025505	1.7740010860549212e-6	2.9325405394130987e-4	128.9123717919416	117.88861639381243	131.42583621845398	44.81755235909857	40.283156045970664	41.64603001987817
ENSMUSG00000024210.4	Ip6k3	2.1354611773614223	7.3839078456919	222.9182468762157	1.787807751457967e-6	2.9325405394130987e-4	64.88953645884929	66.46497195664357	54.36265474064905	277.173793065762	239.29197591457097	299.55292923854347
ENSMUSG00000041268.18	Dmxl2	1.9458818570911265	3.9679536851483648	222.7387394947766	1.7926115768157606e-6	2.9325405394130987e-4	6.406051799073391	6.68896682630758	6.161100870606893	26.562987806417603	24.06960361253019	23.59467912389002
ENSMUSG00000031838.11	Ifi30	2.9417844700223768	5.2545508892238475	222.63571856030106	1.7953760713632093e-6	2.9325405394130987e-4	7.988723420020935	7.6445335157800915	10.674848567254722	57.20029855457144	64.9210697437967	80.20058852804183
ENSMUSG00000068742.12	Cry2	2.9851830140215267	7.8625815863979	222.28683100369182	1.804779245048092e-6	2.9325405394130987e-4	41.450923405769004	57.44017544495874	57.624414025087994	348.4744445461461	405.07137079587267	485.96510797939743
ENSMUSG00000106874.4	Gm20186	4.763507585545264	10.227573705944133	221.98343765425824	1.8130080614609576e-6	2.9325405394130987e-4	109.35507247594695	79.09968707300233	66.98138005317547	2123.920582921559	1713.8560672272017	3100.177379764736
ENSMUSG00000057137.10	Tmem140	3.5121174848188645	7.427690159298459	221.10569804126192	1.8370893038299991e-6	2.9347688963952945e-4	33.65061327395611	23.039774623948333	26.5223861007409	241.78310555224922	385.5482478657093	322.04604954791455
ENSMUSG00000020027.19	Socs2	3.5560676628583843	5.112542332663199	220.56300472643622	1.8521854188996577e-6	2.9347688963952945e-4	4.974110808692281	4.81322480623191	6.424677378440342	52.24720007638229	55.126078273697615	83.57633328221284
ENSMUSG00000121069.2	Gm56730	4.945484418798024	10.226035925359092	217.14116838184117	1.951158812186886e-6	3.031330348647512e-4	100.16050401139455	61.86409530362778	63.85140902265325	2069.2767222912144	1745.5142819786824	3145.057017917557
ENSMUSG00000087408.11	Cers1	-2.9324234395178213	3.8259157613716788	216.82807377116794	1.960552721975276e-6	3.031330348647512e-4	22.534229269681695	25.23403887384817	27.08248617988698	2.516493581660615	3.710730556931738	3.5534155307063284
ENSMUSG00000020483.15	Dynll2	-1.7987810114391405	7.35654175544523	216.4593031763176	1.9716922025592395e-6	3.031330348647512e-4	249.5345589027294	253.7560430932558	260.1500132316151	81.08701540906426	64.7873497237271	73.555701485621
ENSMUSG00000042628.9	Zfyve1	1.6998120804026597	6.004587042236097	214.63884243987647	2.0278978474598724e-6	3.059664406256487e-4	28.45040651941418	33.55100820814596	28.565104036450137	93.11026252144275	97.01387456050364	104.11507504969542
ENSMUSG00000121808.3	Gm73394	1.7870026136040493	4.98576767268323	214.5869518788403	2.029530099461735e-6	3.059664406256487e-4	13.188930174562865	14.758196648519899	14.661443248235653	54.44413891751457	45.43137681865073	47.224892403087104
ENSMUSG00000027665.14	Pik3ca	1.783752706348238	6.5757424475971895	212.34477230428357	2.1017109739335434e-6	3.1380161541576983e-4	40.358126334162364	45.58407022372573	42.76528839597725	147.79406749435358	132.31595985888126	163.10177285942046
ENSMUSG00000020611.15	Gna13	1.6209297927771713	6.204061245770278	209.85555661861486	2.185779321996397e-6	3.2324553630438144e-4	37.04205246170085	37.51484040151341	33.869581256598316	101.41868577517938	112.82626693373527	119.25262521050438
ENSMUSG00000042472.12	Zfp410	1.5530575196553222	4.826589095302632	207.00046347443705	2.2876352593889914e-6	3.3411254787107545e-4	13.980265985036636	15.112110237213422	14.06839610561039	45.09716275706086	40.6508861011621	40.9353469137369
ENSMUSG00000026110.16	Mgat4a	1.7636952922312126	3.9879176656085846	206.60306030576038	2.3022953775247988e-6	3.3411254787107545e-4	7.385800897755204	7.219837209347864	6.951830394107242	24.60571502068157	23.50129352723434	25.12264780209374
ENSMUSG00000024529.15	Lox	2.050484762222368	4.948529225723258	205.98801326339498	2.325224580420369e-6	3.3431562300710637e-4	10.890288058424765	12.457758322012001	12.585778249047234	57.24024289713748	47.738047164851544	43.95575011483728
ENSMUSG00000022548.15	Apod	2.210353833254047	6.952382769184047	204.9038433483544	2.366366463727779e-6	3.371095270528895e-4	52.37889412183538	42.717370155308195	36.86776403320381	209.1086333332273	193.3925790256766	208.19461594408378
ENSMUSG00000116718.4	Gm49668	5.360049255454259	5.201486837341712	202.69393462838397	2.4531845958160487e-6	3.455265991815724e-4	1.7710849091555847	2.548177838593364	0.9225177774170747	80.9272380388001	58.00105870519428	76.22076313365073
ENSMUSG00000032712.17	Resf1	1.884207147396621	4.935777122740475	202.05919018068906	2.478879701249651e-6	3.455265991815724e-4	12.66137296758035	13.767238600178036	12.618725312526415	48.212821477212096	41.887796286806015	54.082984377350314
ENSMUSG00000024949.18	Sf1	1.5005278103443247	7.205477298402151	201.65052417128297	2.4956071687681937e-6	3.455265991815724e-4	73.78264366226882	83.41743285506331	73.9332104472827	216.89778013360538	217.86334269841564	219.24573824458045
ENSMUSG00000022358.8	Fbxo32	2.6328385937688794	10.034815865159016	201.1942010901466	2.5144581212981503e-6	3.455265991815724e-4	271.3151350195789	341.0311340650785	261.4678957707823	2149.3651291361275	1625.199693921049	1645.302459027644
ENSMUSG00000143161.1	Urml	4.849577928140808	6.827905892309205	199.15492321952445	2.6009870673759445e-6	3.515874106594439e-4	9.797490986818127	7.14905449160916	5.897524362773442	187.29902229216862	160.06286402332577	311.03046140272494
ENSMUSG00000031980.11	Agt	5.573467214623996	6.677043135339678	198.60097681591142	2.625154191452159e-6	3.515874106594439e-4	3.9566790523688593	3.432961810327171	5.205636029710636	109.84694205661414	238.92424585937954	252.15036605892107
ENSMUSG00000021699.18	Pde4d	2.5709681333217898	8.953964065890219	198.06888053686066	2.6486419885749683e-6	3.515874106594439e-4	132.9444161595937	165.17147184326706	130.43742431407853	731.9401331801446	796.7707395847841	1017.8403446155206
ENSMUSG00000034135.16	Sik3	1.6740843746384242	6.689338045785517	198.05783697343753	2.649132344613275e-6	3.515874106594439e-4	47.10332205201023	53.6179086870687	46.91661839435409	147.59434578152337	151.40449272381838	172.1629824627216
ENSMUSG00000036850.5	Mrpl41	1.5025373185027748	4.644643852446308	197.51444322328007	2.673405699393784e-6	3.518020652558193e-4	12.397594364089093	13.094802781660341	13.54124308994349	35.55046488377694	37.3413156044392	37.737272936101206
ENSMUSG00000003752.10	Itpkc	3.5470408037142196	4.953096651648224	196.428824988369	2.722767398964073e-6	3.552868249673456e-4	3.429121845386345	6.122705084397944	5.04090071231473	54.64386063034478	48.23949724011259	67.97683910241206
