Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_LLC_1	CPM_LLC_2	CPM_LLC_3	CPM_LLC_4	CPM_LLC_5	CPM_LLC_6
ENSMUSG00000071713.7	Csf2rb	3.374771406086133	3.2569556342586803	75.06314558441417	2.38912907352154e-6	6.515430652232491e-4	1.3809068751814642	1.0633410854040348	1.438405718739029	1.8269932203215324	23.5862834945223	7.756043896380719	7.348465777721577	13.56107788709014	21.82267424898769	14.864213381164681
ENSMUSG00000086584.11	Gm12002	-1.6478532911130175	1.5725595145800118	73.93122265909618	2.5774477968796745e-6	6.698013895585133e-4	4.519331591502974	5.742041861181788	5.364864572594216	3.8714856335384855	1.93265533650768	1.4346439577120405	1.883044355541154	1.7468507108794078	0.9812353529221083	1.3512921255604255
ENSMUSG00000020676.3	Ccl11	-1.474001730926354	2.087690216233316	73.85135778157668	2.59138199279486e-6	6.698013895585133e-4	5.942084129568725	8.081392249070664	6.997649442514195	6.002977723913607	2.64261035808193	2.734790044388577	2.1126839110949533	2.344457533022363	3.100703715233862	1.6128325369592176
ENSMUSG00000039316.15	Rftn1	-0.9389622754679138	3.3303602036510074	73.33167986727803	2.6842462601720732e-06	6.698013895585133e-4	15.064438638343246	12.419823877519127	13.10115478959602	15.35544301841669	6.31071130288222	8.294035380522734	8.083312355493735	6.941433087968173	6.476153329285915	7.6718520676979
ENSMUSG00000016756.18	Cmah	2.7395689094460183	1.3666165708486198	73.05295829855119	2.735663027293354e-6	6.698013895585133e-4	0.33476530307429436	0.8932065117393893	0.46650996283427965	0.5654979015280934	4.772475422804679	3.3176141522090936	2.480107199981032	5.056673110440391	2.5512119175974814	4.576957199478861
ENSMUSG00000037095.9	Lrg1	1.5415089442421823	3.882254436333453	72.74660901657928	2.7935180634414507e-6	6.698013895585133e-4	6.52792340994874	8.84699783056157	5.5203678935389755	6.437976109704448	23.034096255520105	16.99156437415198	15.70734559987987	16.91687004220058	26.25785804419562	20.356562020539315
ENSMUSG00000010830.9	Kdelr3	-1.5347640847882986	0.4012415117844571	72.6483411585688	2.8123802091841255e-6	6.698013895585133e-4	2.0922831442143397	2.4244176747211994	1.7882881908647386	1.8269932203215324	0.5127452933591804	0.672489355177519	0.9185582222151971	0.6895463332418714	0.6672400399870336	0.7410311656299108
ENSMUSG00000001986.17	Gria3	-2.054245023320498	-1.2547822558213657	72.64452416619635	2.8131158828702108e-6	6.698013895585133e-4	0.6276849432643019	0.5104037209939367	0.6608891140152295	0.6524975786862616	0.11832583692904164	0.13449787103550379	0.18371164444303942	0.1838790221978324	0.117748242350653	0.130770205699396
ENSMUSG00000022661.15	Cd200	-0.929203256450303	3.7009473895015095	72.53697111304947	2.8339386061286793e-6	6.698013895585133e-4	17.031184793904725	19.395341397769595	19.671170099512125	16.138440112840204	9.86048641075347	9.773511961913275	9.13965431104121	11.35452962071615	7.810633409259982	8.97955412469186
ENSMUSG00000044006.9	Cilp2	-3.6879345172883133	-1.1720276838003876	72.04152415273691	2.932231209355053e-6	6.765662974276773e-4	0.6695306061485887	0.5529373644100981	0.8552682651961794	1.1309958030561869	0.07888389128602775	0.13449787103550379	0.045927911110759854	0.0459697555494581	0.03924941411688433	0
ENSMUSG00000000392.18	Fap	-1.3976382418414985	1.05666298726012	71.725418262116	2.9970398417146403e-6	6.765662974276773e-4	2.5107397730572076	3.5302924035413956	3.3044455700761475	3.349487570589476	0.9466066954323331	1.4346439577120405	1.4237652444335556	1.0113346220880781	1.0989835952727613	1.3077020569939604
ENSMUSG00000040249.16	Lrp1	-0.9422607816052879	4.066177422844411	71.67917840584596	3.0066605972495834e-6	6.765662974276773e-4	23.89387350692776	24.967248685286737	20.798569176361635	23.92491121849626	12.42421287754937	13.673950221942885	10.655275377696286	13.974805687035262	9.773104115104198	12.553939747142019
ENSMUSG00000039787.14	Cercam	-1.9316507512510348	-0.6022453360624174	71.45699345011504	3.053398422915968e-6	6.765662974276773e-4	0.8369132576857359	1.0633410854040348	1.244026567558079	0.9569964487398503	0.23665167385808328	0.3586609894280101	0.321495377775319	0.1838790221978324	0.27474589881819034	0.21795034283232673
ENSMUSG00000025780.8	Itih5	-1.5065740539159633	2.6209717287363024	70.64562967767807	3.231486722480235e-6	7.050109724844955e-4	9.164200171658807	10.37820899354338	10.029964200937012	10.091962550347512	2.287632847294805	3.5866098942801012	3.26088168886395	5.240552132638223	3.061454301116978	3.5307955538836926
ENSMUSG00000041828.17	Abca8a	-1.2725954571578129	3.302435736534793	70.0805657259124	3.3627462128004406e-6	7.200726233283547e-4	12.093396573558884	14.844241552240327	17.144241134159778	16.225439789998372	6.705130759312359	8.025039638451727	5.143926044405104	6.987402843517631	5.691165046948228	4.882087679444118
ENSMUSG00000029484.13	Anxa3	-0.769312224691029	3.343302839735409	69.7730676100267	3.436806561028e-6	7.200726233283547e-4	13.390612122971774	15.014376125904972	13.45103726172173	11.65795673919454	7.53341161781565	8.249202756844232	8.588519377712093	7.5850096656605865	7.33964043985737	7.802622273397296
ENSMUSG00000021390.7	Ogn	-1.3129578740244676	2.2471770360596923	69.7074609087218	3.452855115036184e-6	7.200726233283547e-4	7.071917027444468	8.081392249070664	7.192028593695144	6.698975141178952	3.0370298145120684	3.18311628117359	3.536449155528509	3.4477316662093576	2.119468362311754	2.2230934968897325
ENSMUSG00000032243.9	Itga11	-2.0509069737517254	-0.4275688748355789	69.15061375484262	3.5926776165439095e-6	7.383733518870896e-4	1.2135242236443171	1.3185429459010032	1.244026567558079	1.0439961258980186	0.1577677825720555	0.4034936131065114	0.18371164444303942	0.3217882888462067	0.353244727051959	0.3051304799652574
ENSMUSG00000037206.16	Islr	-1.8999137120769318	1.7247371987828346	66.35159730237203	4.405015064779742e-6	8.92393123337736e-4	6.067621118221585	6.294979225591886	5.170485421413266	5.393979983806429	0.7888389128602775	1.6139744524260455	2.3423234666487525	1.9307297330772402	1.17748242350653	1.394882194126891
ENSMUSG00000138479.1	Gm69738	4.356775196567468	-0.889507582684122	65.71179470686651	4.61994984736455e-6	9.227536448658688e-4	0	0.08506728683232279	0.03887583023618997	0	0.5916291846452082	0.7621546025345215	0.45927911110759856	0.7355160887913296	0.9812353529221083	0.9153914398957722
ENSMUSG00000033715.16	Akr1c14	-1.6962320198100191	0.37374038292898426	65.303663567798	4.763504146437848e-6	9.382118375088212e-4	1.799363504024332	1.8714803103111013	1.9437915118094986	2.6534901533241304	0.5127452933591804	0.672489355177519	0.9644861333259569	0.5976068221429552	0.5494917976363807	0.523080822797584
ENSMUSG00000038463.9	Olfml2b	-1.6174601701928957	0.6036324960383455	64.96382963841981	4.887050731711802e-6	9.444898070014768e-4	2.7618137503629283	2.4244176747211994	2.2547981536990185	2.1749919289542055	0.5521872390021942	0.8966524735700253	0.7348465777721577	1.0573043776375362	0.5494917976363807	0.9153914398957722
ENSMUSG00000067158.10	Col4a4	-1.348123189232911	0.2891681024946957	64.85184980883223	4.928583718927388e-6	9.444898070014768e-4	1.8830548297929057	1.7864130234787785	1.9437915118094986	1.5224943502679438	0.631071130288222	0.7621546025345215	0.8726303111044372	0.6895463332418714	0.5494917976363807	0.6974410970634455
ENSMUSG00000020099.9	Unc5b	-1.4169797186328494	2.144010662824263	64.41088404034149	5.096224224109818e-6	9.635940762946845e-4	7.657756307824483	6.380046512424209	6.297884498262775	7.394972558444298	1.656561717006583	3.0037857864595847	3.21495377775319	2.9420643551653183	2.0409695340779854	2.7461743196873165
ENSMUSG00000031375.19	Bgn	-0.8492522419915255	4.026527307746388	63.80427899245051	5.337921628503407e-6	9.96014034392195e-4	20.295146498879095	23.946441243298864	19.515666778567365	24.707908312919773	12.069235366762246	13.49461972722888	10.287852088810208	13.607047642639596	12.834558416221176	11.33341782728099
ENSMUSG00000031990.16	Jam3	-1.002480859696932	2.245431768325524	62.515264154725095	5.89775918745672e-6	0.0010740503898318643	5.816547140915865	7.188185737331276	7.8529177077103745	5.741978692439102	3.510333162228235	3.5417772706016	3.536449155528509	2.9420643551653183	3.4931978564027055	2.8769445253867127
ENSMUSG00000112023.2	Lilrb4b	1.7933273033771808	0.407147133852996	62.493869859132275	5.907617968188802e-6	0.0010740503898318643	0.46030229172715476	0.34026914732929114	0.5831374535428495	0.6089977401071774	1.4987939344345274	1.4794765813905417	1.4696931555443153	1.9766994886266982	2.3157154328961758	1.7000126740921484
ENSMUSG00000026042.17	Col5a2	-1.775436758358468	2.957115892119908	61.55942776034376	6.357761506026257e-6	0.0011412584293285866	11.549402956063156	14.07863597074942	11.429494089439851	16.31243946715654	3.4314492709422075	5.828241078205164	4.133511999968387	4.780854577143642	2.237216604662407	3.0077147310861085
ENSMUSG00000064057.13	Scgb3a1	3.2434512050149475	-1.2322895923649317	60.9240741781584	6.68692138259744e-6	0.0011717791134408574	0.041845662884286795	0.08506728683232279	0.03887583023618997	0.043499838579084106	0.5521872390021942	0.7173219788560202	0.642990755550638	0.2758185332967486	0.43174355528572766	0.6102609599305148
ENSMUSG00000043719.15	Col6a6	-1.9739431967307388	0.6396495617191339	60.91259997773099	6.693047612207139e-6	0.0011717791134408574	2.7618137503629283	2.381884031305038	2.449177304879968	3.0449887005358875	0.2760936195010971	0.8069872262130228	0.6889186666613978	1.0113346220880781	0.588741211753265	0.6974410970634455
ENSMUSG00000026043.19	Col3a1	-2.976943496492794	5.497010481777035	60.712144042642635	6.801146084453428e-6	0.0011761835685809032	75.1129648772948	104.20742636959541	86.69310142670363	112.44708272693241	3.944194564301388	20.398843773718074	15.339922310993792	17.330597842145703	8.634871105714552	6.5821003535362665
ENSMUSG00000026581.15	Sell	3.022379501568373	-0.11181219819803627	60.046968531813135	7.174855547993153e-6	0.0012258629701938663	0.08369132576857359	0.34026914732929114	0.15550332094475988	0.043499838579084106	1.1043744780043885	1.3001460866765366	1.010414044436717	1.7468507108794078	1.4522283223247203	1.2205219198610295
ENSMUSG00000040488.20	Ltbp4	-1.4897694005222075	5.295422225345599	59.80339299889552	7.317706354806663e-6	0.001235385640684682	63.772790235653076	64.86380620964613	60.879550149873495	65.85875560873333	12.581980660121427	27.97555717538479	27.97009786645275	27.443944063026485	18.878968190221364	21.62067400896681
ENSMUSG00000032649.15	Colgalt2	-1.2154156715884685	1.0609119880844644	59.38349517324849	7.571897753143674e-6	0.001250410408225814	2.9710420647843625	2.934821395715136	2.682432286297108	3.5669867634848966	1.1438164236474024	1.3898113340335392	0.9644861333259569	1.6089414442310335	1.3737294940909517	1.3512921255604255
ENSMUSG00000030748.10	Il4ra	1.719761014625142	3.7915464211694454	59.354604926579164	7.589765514572255e-6	0.001250410408225814	5.9839297924530115	6.124844651927241	4.976106270232316	6.089977401071775	19.405437256362827	14.839598437583918	12.308680177683641	17.8822349087392	30.104300627650282	19.877071266308196
ENSMUSG00000029718.15	Pcolce	-1.2767235714914886	3.1441744134932246	59.00219044011978	7.811764740140051e-6	0.001250410408225814	11.63309428183173	15.014376125904972	12.7901481477065	14.61594576257226	3.944194564301388	6.500730433382683	6.2461959110633405	6.803523821319798	5.88741211753265	4.0974664452477425
ENSMUSG00000033327.19	Tnxb	-1.6398954903983756	3.993361534955555	58.858485923015394	7.904475766403873e-6	0.001250410408225814	21.592362048291985	31.474896127959433	27.36858448627774	26.447901856083135	5.048569042305776	11.387486414339321	7.026970399946258	11.768257420661273	9.184362903350934	7.061591107767385
ENSMUSG00000005397.9	Nid1	-0.99219078055427945	4.553320346310786	58.743982148937	7.979275156212227e-6	0.001250410408225814	30.4217969168765	38.19521178771293	29.429003488795807	35.3218689262163	20.904231190797354	15.377589921725933	15.70734559987987	18.755660264178903	13.187803143273136	16.607816123823294
ENSMUSG00000021508.12	Cxcl14	-1.4127926023751463	3.918827800072156	58.71482790031489	7.998452873220013e-6	0.001250410408225814	26.279076291332107	27.051397212678644	20.137680062346405	22.706915738281904	6.8234565962414	12.77729774837286	8.358879822158293	9.745588176485116	10.283346498623695	6.189789736438079
