Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_C26_1	CPM_C26_2	CPM_C26_3	CPM_C26_4
ENSMUSG00000032515.9	Csrnp1	2.5257558769493134	3.327088877073866	134.9388271357325	6.233997364734444e-7	3.491650767900674e-4	2.4965158061117645	3.7150475776834018	2.9741121806318835	2.643726521546716	15.748444970630679	23.984559972244472	13.878312412317285	14.52979284307824
ENSMUSG00000030247.10	Kcnj8	-1.732694157136821	2.9563678764536503	133.35439957334336	6.571820053823626e-7	3.491650767900674e-4	12.017126931114257	11.72411118671515	12.042238535303607	11.536261184931124	2.820617009665196	3.3379185595491747	3.796595809346568	4.291499995845894
ENSMUSG00000053113.4	Socs3	4.091097575679258	5.145371416907951	133.1072933725601	6.626483887980305e-7	3.491650767900674e-4	3.85055827722323	4.945355541721412	3.382323656404887	3.471560078798718	97.10235224014075	80.97144376712836	29.670874812540404	59.40662137106673
ENSMUSG00000063785.13	Utp14a	1.7056137366583919	4.65392076394262	132.62426158944655	6.734936314449833e-7	3.491650767900674e-4	11.763243967780857	11.531121702160169	11.867290759972319	12.016938734303254	36.38073605984832	45.16957534615738	28.873270650912975	43.466764243639126
ENSMUSG00000028834.14	Trim63	4.357053711834881	11.032172730929705	131.81155800249704	6.922298777821793e-7	3.491650767900674e-4	209.32650326838814	200.44370339591808	203.34763086006623	166.3411363910555	4182.687740267687	4530.632233230665	1625.0387188997263	5635.383219545035
ENSMUSG00000042828.13	Trim72	1.2416433631481107	7.60036642666581	129.06002624368404	7.605277062123402e-7	3.670017624550455e-4	113.14717399225184	110.05225356747843	121.35544015480293	116.75123588083073	278.0919436936575	287.68012617662924	269.8135357953271	255.252289038634
ENSMUSG00000123782.1	Gm42146	4.557239330402369	5.470008195508384	128.5873865489728	7.730661002088809e-7	3.670017624550455e-4	3.512047659445364	3.0878317528797106	5.102643447162545	2.7505437547405225	76.41782750259597	80.59458199427604	39.43354975086015	143.45871414684845
ENSMUSG00000054752.18	Fsd1l	-2.3499391985628812	3.3114807073298342	125.94299372805224	8.480211296157733e-7	3.8583173944107624e-4	15.042565577503938	16.40410618717346	16.969934207134866	17.5180262437843	2.8728506579923296	2.7726259002706852	4.817529136229679	2.4829392833108384
ENSMUSG00000037010.8	Apln	-5.0435048841490815	-0.44650997118943875	124.54496969332469	8.91198707335532e-7	3.8583173944107624e-4	1.269414816666999	1.4715448197317371	1.3121083149846544	1.1215809485349704	0	0.05383739612176088	0.03190416646509721	0.06130714279779848
ENSMUSG00000048616.5	Nog	2.144803614465797	3.196680139815345	124.0360665503108	9.075736389723209e-7	3.8583173944107624e-4	3.8928721044454635	2.8224712116166106	3.644745319401818	3.0976997626203944	18.255660090333077	17.25488545702436	11.836445758551065	12.200121416761897
ENSMUSG00000022358.8	Fbxo32	3.82141047055972	11.400116029502252	123.81914371406639	9.146641187082959e-7	3.8583173944107624e-4	409.11123849816266	366.5835259121881	385.40994905482586	267.17660452600904	5188.916741641582	5920.848394584836	2430.6189221434306	6651.610418561343
ENSMUSG00000028184.14	Adgrl2	-1.3180011872085076	3.362673255459581	121.92772952179777	9.79417071482526e-7	3.8583173944107624e-4	14.323230514725973	14.763695568456116	13.179399074956974	16.102697903966362	6.241920975092425	5.302983517993447	6.221312460693956	5.640257137397461
ENSMUSG00000037621.9	Atoh8	3.6895455202191987	4.022939458919798	121.05632052262247	1.011111238827842e-6	3.8583173944107624e-4	2.179162101945015	3.063708067310338	2.420110892082807	1.6556671145040038	34.29139012676299	39.597404847555126	13.974024911712577	32.554092825630995
ENSMUSG00000035673.11	Sbno2	2.9384717781948466	5.372122270714374	120.60795977968904	1.0279020278671254e-6	3.8583173944107624e-4	10.409201496669391	8.27442415029485	8.98065246700608	10.52149746958996	85.97658514646136	87.56652479204408	36.91312060011747	82.36614634884226
ENSMUSG00000062867.14	Impdh2	1.7659416637138627	6.267840977387495	120.36142922058535	1.037278214923105e-6	3.8583173944107624e-4	31.735370416674975	33.65254136927497	37.52629780856112	37.09228422654938	125.17793821597488	146.6799857337375	88.43834944124946	115.80919274504133
ENSMUSG00000027947.12	Il6ra	4.366180515220208	6.183632763109492	119.29953805864524	1.0788673047211934e-6	3.8583173944107624e-4	7.151036800557428	8.708650490543558	7.1728587885827775	3.81871608667859	162.39441264905733	173.8409520771659	57.26797880484949	160.83928913002433
ENSMUSG00000138883.1	Gm32500	3.089731430404194	0.08984340148231841	117.46309374889066	1.1556629958334956e-6	3.8583173944107624e-4	0.19041222250004985	0.21711317012435466	0.2041057378865018	0.24033877468606507	2.0371122847581975	2.207333240992196	1.1485499927434994	1.931174998130652
ENSMUSG00000029610.14	Aimp2	-2.138312593780911	6.698106829413732	117.44426733490414	1.156483922082627e-6	3.8583173944107624e-4	171.73066778143385	171.97775442405825	151.21319381134262	181.50918350457604	33.29895080854746	37.90152686971966	54.04565799187467	28.415860686779595
ENSMUSG00000124938.1	Gm70475	1.762328249373254	3.9467353770550617	117.02509136669732	1.1749462536840159e-6	3.8583173944107624e-4	7.4472335911130605	7.4300951553668035	6.73548935025456	6.38232968332995	27.579366316726365	28.453063850350627	18.37679988389599	20.59919998006029
ENSMUSG00000073418.5	C4b	3.212977395106458	6.765508283225157	116.54493051831845	1.1965349480324094e-6	3.8583173944107624e-4	24.43623522083973	24.84739613645392	14.783087015493773	20.589021698106244	279.71118679179864	167.51505803285897	113.1002701187696	225.08917478211714
ENSMUSG00000018339.13	Gpx3	2.145020144175749	9.624745492498795	116.02221914167096	1.220585136546566e-6	3.8583173944107624e-4	330.0266954198086	268.9549704129367	354.6774565216297	210.91062694117133	1279.54156624562	1224.2085504127208	1168.075342620139	1479.0961271396861
ENSMUSG00000031382.15	Asb11	2.2386295575539212	8.05263596935993	115.79788312021948	1.231086165478893e-6	3.8583173944107624e-4	90.29770729224586	86.74877330746438	108.96330606883674	85.32026501355311	450.2540485798888	529.329278669153	282.3199690496452	490.54910309658453
ENSMUSG00000087590.5	Epb41l4aos	2.669606281382769	3.0406333141976254	115.76070053084369	1.2328372064380909e-6	3.8583173944107624e-4	2.2849466700005983	2.243502757951665	2.3326370044171636	2.0295274306823274	15.017173894050813	17.17412936284172	7.720808284553525	16.706196412400086
ENSMUSG00000071984.13	Fndc1	-2.404785515354562	5.374065627392363	115.02264199650699	1.268226608696961e-6	3.8583173944107624e-4	72.50474294529675	84.21578632268023	65.72204759945357	56.13245604334542	15.983496388102779	8.075609418264133	15.218287403851368	13.334303558521169
ENSMUSG00000022346.18	Myc	2.473978931349308	3.7478179805474245	114.65853254160731	1.2861379565399205e-6	3.8583173944107624e-4	4.316010376667797	4.607623943750193	4.606958083723898	2.803952371337426	22.382118308176604	30.471966204916658	15.920179066083508	22.039917835808556
ENSMUSG00000110618.3	Gm39822	3.4032924405628884	-0.4415458169081829	113.89202040041813	1.324855561071295e-6	3.8583173944107624e-4	0.14809839527781654	0.09649474227749096	0.05831592511042909	0.16022584979071006	1.5147758014868646	1.292097506922261	1.1804541592085966	1.1035285703603728
ENSMUSG00000039899.6	Fgl2	2.4792903864186955	5.789818508044358	112.84623422676749	1.3799814751599587e-6	3.8583173944107624e-4	17.919905828615804	16.259364073757226	13.266872962622617	19.787892449152693	114.49615713307612	90.04304501364507	57.1403621389891	113.35690703312939
ENSMUSG00000062563.16	Cys1	-2.5988467727123896	0.41018446894354443	112.83055498695607	1.3808288686442527e-6	3.8583173944107624e-4	1.9887498794449652	2.219379072382292	2.4492688546380217	2.0295274306823274	0.4178691866170661	0.4037804709132066	0.22332916525568047	0.3678428567867909
ENSMUSG00000092203.10	1110038B12Rik	2.2421444553660614	3.2692327669404597	112.34288070889184	1.407502758058097e-6	3.8583173944107624e-4	3.2370077825008474	3.4014396652815564	3.2073758810735997	3.551673003694073	16.50583287137411	19.300706509651278	9.635058272459357	17.962992839754957
ENSMUSG00000043496.8	Tril	-2.4415161167990576	1.6182979096308079	112.08465313522795	1.4218792936337541e-6	3.8583173944107624e-4	5.691209761390379	5.958550335635066	4.082114757730036	4.513028102438334	0.7312710765798657	0.7537235457046524	1.084741659813305	1.1648357131581712
ENSMUSG00000002265.18	Peg3	2.3085258609182295	6.383047561596721	112.08263303121488	1.4219924595011983e-6	3.8583173944107624e-4	29.04844238806316	29.648009564759096	22.801526718177772	30.576433001727167	181.90368029924159	144.4995711908062	87.28979944850596	141.5888462915156
ENSMUSG00000068735.15	Trp53i11	-1.8780888596368193	2.0747383202954697	111.41027111151229	1.4602713665092918e-6	3.8583173944107624e-4	6.537486305835045	6.971745129548721	7.5519123018005665	5.020409960108915	1.7498272189589643	1.5612844875310656	1.7866333220454438	1.9924821409284508
ENSMUSG00000020541.13	Tom1l1	1.1323833794105982	4.259391356007629	111.07769812082361	1.4796660895111758e-6	3.8583173944107624e-4	11.424733350002992	11.121019047480832	13.062767224736115	12.28398181728777	24.131945527135567	27.080210249245724	25.076674841566405	28.69174282936969
ENSMUSG00000041261.10	Car8	-2.1588546604374503	1.5532843810363473	110.83506733774973	1.4940125560883606e-6	3.8583173944107624e-4	4.10444124055663	4.752366057166429	5.831592511042909	4.085759169663106	1.279724384014765	0.9690731301916958	0.8614124945576246	1.0728749989614734
ENSMUSG00000020627.11	Klhl29	-1.5972603724204075	2.3871695491667673	110.23802244324732	1.5300382855675428e-6	3.8583173944107624e-4	6.875996923612911	7.40597146979743	8.689072841453934	8.11810972272931	2.9512011304830295	2.584195013844522	2.2332916525568045	2.4829392833108384
ENSMUSG00000001119.8	Col6a1	-2.6876127144317277	6.006724397717199	108.99306590906451	1.6086009885935636e-6	3.8583173944107624e-4	121.77919474558743	140.30335527147184	98.90380898728773	83.74471082394446	19.30033305687574	11.951901939030916	24.215262347008782	13.579532129712364
ENSMUSG00000031274.17	Col4a5	-3.047886196979291	1.9258620583326114	108.96406225093777	1.6104887205722055e-6	3.8583173944107624e-4	7.277978282224128	7.912568866754258	6.502225649812843	4.886888418616657	0.7312710765798657	0.43069916897408705	0.9890291604180135	1.0728749989614734
ENSMUSG00000047731.18	Wbp1l	1.4514216034610994	7.290293117513584	108.78528450642182	1.622184035161882e-6	3.8583173944107624e-4	81.41180357557687	86.31454696721566	89.31083930662214	78.16351038956806	239.85691311819596	237.1537299163567	180.4499655265898	259.2372533204909
ENSMUSG00000027459.17	Fam110a	-2.828789362400323	0.7282803039129326	108.69768833036495	1.627951932806439e-6	3.8583173944107624e-4	1.8406514841671486	3.4979344075590473	2.5659007048588798	3.2579256124111047	0.36563553828993284	0.3230243767305653	0.44665833051136095	0.4291499995845894
ENSMUSG00000038146.9	Notch3	-1.31574702705441	3.947821391731588	107.59027683306712	1.7030559683539958e-6	3.8583173944107624e-4	20.987658302227718	22.073172295976057	22.276683392183912	22.378210354102503	10.15944459962742	7.0526988919506755	9.188399941947996	8.828228562882982
ENSMUSG00000004891.17	Nes	-1.4560616628792564	4.2409730774846075	107.45693302189652	1.712379521168093e-6	3.8583173944107624e-4	31.50264436695269	23.15873814659783	28.25406571600289	27.55884616400213	8.69690244646769	11.171259695265382	11.32597909510951	9.073457134074175
ENSMUSG00000118107.3	Gm34455	-3.9581103465540988	-0.9792843118468638	106.63561932720037	1.7711889302900306e-6	3.8583173944107624e-4	0.782805803611316	0.7237105670811822	0.9038968392116509	0.9346507904458087	0.026116824163566633	0.02691869806088044	0.06380833293019442	0.09196071419669773
ENSMUSG00000045761.17	Togaram2	2.103227874138224	3.665510245114956	106.24927676837949	1.7996969260528269e-6	3.8583173944107624e-4	6.093191120001595	4.414634459195211	5.45253899782512	3.124404070918846	22.094833242377373	20.404373130147373	22.26910819263785	17.349921411776972
ENSMUSG00000031906.10	Smpd3	-1.883485686570573	1.0219712685912823	105.91422396688915	1.8248710278162002e-6	3.8583173944107624e-4	3.3427923505564308	2.798347526047238	2.944954218076669	3.284629920709556	0.9140888457248322	0.8344796398872937	0.7018916622321386	0.888953570568078
ENSMUSG00000038894.8	Irs2	2.0832125655325897	6.812400476103543	105.3745860796029	1.866318912623515e-6	3.8583173944107624e-4	42.39845487667777	41.44449180818236	41.75420237906722	46.01152319823224	206.0095090022136	213.68062520726895	110.70745763388732	196.79592838093313
ENSMUSG00000040128.10	Pnrc1	1.8542299031779093	7.260158972226858	105.01497638469438	1.8945728178934724e-6	3.8583173944107624e-4	70.3890515841851	65.23044577958389	71.14542863472349	58.85629548978749	236.74901104273152	302.62000360041793	168.9006572662246	252.12562475594626
ENSMUSG00000031490.7	Eif4ebp1	3.690898799735503	7.654638193344152	104.89760643035734	1.9039062487577585e-6	3.8583173944107624e-4	32.83552992445304	27.57337260579304	31.024072158748275	24.38103347648638	410.3736580821225	503.5950033229513	144.1111199228441	437.794306719079
ENSMUSG00000024665.9	Fads2	-2.0440481774272405	1.8736921406049538	104.70856850688368	1.9190561135442546e-6	3.8583173944107624e-4	5.670052847779262	7.478342526505549	4.869379746720829	5.127227193302722	1.279724384014765	1.2113414127396198	1.4675916573944716	1.655292855540559
ENSMUSG00000038776.14	Ephx1	-2.175835405387499	3.435343515840448	104.5731586030282	1.9299978731983094e-6	3.8583173944107624e-4	19.591302003894018	20.28801956384247	17.52393549568394	12.978293833047514	4.0219909211892615	3.2033250692447726	5.264187466741039	3.0960107112888235
ENSMUSG00000030852.19	Tacc2	2.5545783990921436	11.574999426779717	104.1678796979174	1.963200518173221e-6	3.8583173944107624e-4	813.7160543971574	952.62021944896	921.4207747073348	862.3088192653031	4827.982231701091	5999.827854695459	3343.5247413757224	6685.176079243138
ENSMUSG00000106847.2	Peg13	1.0812404160828597	5.728212146855474	103.99562166843404	1.977521987670529e-6	3.8583173944107624e-4	33.681806468897705	33.0976966011794	35.4852404296961	33.727541380944466	71.89961692229895	79.84085844857138	73.1562537044679	62.83982136774345
ENSMUSG00000032649.15	Colgalt2	-2.4363777948411554	2.0851488499205884	103.93633512377431	1.9824802786196574e-6	3.8583173944107624e-4	6.516329392223928	9.528855799902232	6.4147517621471994	5.714721975868659	1.567009449813998	0.915235734069935	1.2123583256736938	1.5020249985460628
ENSMUSG00000004098.8	Col5a3	-2.118155227864576	5.019040577574637	103.89036341052845	1.98633537548362e-6	3.8583173944107624e-4	62.07438453501625	67.47394853753555	39.77146092531264	41.017817546421774	14.155318696653115	9.852243490282241	12.825474918969078	11.617703560182813
ENSMUSG00000004328.16	Hif3a	3.1946192105825713	2.3856755271837486	103.76794017796001	1.9966458868466716e-6	3.8583173944107624e-4	1.1213164213891824	1.1338132217605188	0.9038968392116509	0.907946482147357	10.342262368772387	11.06358490302186	4.33896663925322	11.67901070298061
ENSMUSG00000050966.10	Lin28a	-4.64746339696935	-0.7999004178869953	103.12820858477437	2.0515901240913226e-6	3.8583173944107624e-4	1.1001595077780657	0.8684526804974186	0.8455809141012217	1.0948766402365187	0.052233648327133265	0.02691869806088044	0.06380833293019442	0
ENSMUSG00000051504.19	Siglech	-4.322993875156549	0.4091207035254187	102.99054013296313	2.0636522079839543e-6	3.8583173944107624e-4	2.3695743244450647	2.894842268324729	2.682532555079738	1.6289628062055523	0.052233648327133265	0.08075609418264132	0.25523333172077767	0.09196071419669773
ENSMUSG00000031812.17	Map1lc3b	1.9722264801759837	8.322127739634752	102.988972002666	2.063790096403607e-6	3.8583173944107624e-4	128.40130870586694	123.77863065645153	141.1536967297936	126.6051256429594	486.6086678155735	579.1288700817818	344.3097644913291	630.053506532975
ENSMUSG00000018143.11	Mafk	2.7203166203671367	5.7671155814192945	102.97209471475688	2.06527485175506e-6	3.8583173944107624e-4	13.984719896948105	15.94575616135538	14.549823315052057	12.871476599853708	89.78964147434208	114.32371066455923	48.81337469159873	125.09722487890781
ENSMUSG00000086841.4	2410006H16Rik	4.245782662179119	5.493921154208492	102.95737270845416	2.066571055182221e-6	3.8583173944107624e-4	5.204600748334696	4.390510773625839	4.140430682840465	4.272689327752268	100.28860478809587	109.18223933493107	26.448553999565586	106.27593203998367
ENSMUSG00000046743.7	Fat4	-1.7093123175590121	3.0818155608705884	102.73318317179026	2.0864320915556304e-6	3.8583173944107624e-4	12.884560389170039	14.01586131580556	10.292760781990735	14.260100631373195	4.4659769319698945	3.0148941828186095	4.083733307532443	4.168885710250297
ENSMUSG00000044768.17	Macir	-1.6470197124063968	3.6110048081759802	102.54216335523404	2.1035371458283074e-6	3.8583173944107624e-4	14.979094836670589	17.634414151211473	17.465619570573512	23.633312844129733	5.35394895353116	6.11054445981986	6.6998749576704135	5.364374994807367
ENSMUSG00000059890.17	Ube4a	2.2463993411199175	7.093722803807312	101.16268560173133	2.23223593038665e-6	4.048373050828193e-4	54.71177859834766	47.47541320052555	48.664639504653074	39.282037507022416	244.50570781931083	239.84559972244472	136.74125746940663	281.18521044210274
ENSMUSG00000043719.15	Col6a6	-3.0434976415204638	3.537052197929567	100.08106794564269	2.339856302470598e-6	4.1964022864642134e-4	19.866341880838533	24.196056626080857	21.985103766631767	16.23621944545862	2.79450018550163	1.0767479224352177	2.9989916477191376	3.1266642826877225
ENSMUSG00000029314.15	Gpat3	1.8521510355051165	4.162853572301151	99.06306048319871	2.4469353905496978e-6	4.294530642678823e-4	10.409201496669391	6.8752503872712305	7.202016751137992	6.489146916523757	30.79173568884506	32.97540512457854	23.06671235426528	25.13592854709738
ENSMUSG00000132960.1	Gm62929	-6.2083734703017415	-1.13401871286412	99.03612708351136	2.449848011276878e-6	4.294530642678823e-4	0.5500797538890329	0.8443289949280458	0.699791101325149	1.0147637153411637	0	0	0	0.03065357139889924
ENSMUSG00000020538.16	Srebf1	-1.423602096755577	5.869662455181672	98.81070874439114	2.4743903709133916e-6	4.294530642678823e-4	80.84056690807672	87.73784441580865	90.56463169649638	81.23450584389	31.88864230371486	31.14493365643867	39.01879558681389	24.829392833108386
ENSMUSG00000049281.17	Scn3b	2.8327810236015916	2.55875582099435	98.14491525850141	2.5486359251194315e-6	4.3282585141246225e-4	1.1636302486114158	1.4474211341623644	1.662003865647229	1.495441264713294	13.815799982526748	12.78638157891821	5.806558296647692	8.613653563090686
ENSMUSG00000040536.16	Necab1	-4.656873300274058	-1.3708494750551892	98.1348449121507	2.549779457875442e-6	4.3282585141246225e-4	0.7193350627779661	0.7237105670811822	0.5831592511042909	0.4539732410736785	0.026116824163566633	0.02691869806088044	0	0.03065357139889924
ENSMUSG00000050105.6	Fam110d	2.056729181254402	1.7582043905110762	97.77140094510847	2.5914689659909418e-06	4.3282585141246225e-4	1.269414816666999	1.5439158764398553	1.399582202650298	0.9613550987442603	5.327832129367593	5.006877839323762	4.530391638043803	6.713132136358934
ENSMUSG00000037275.15	Gemin5	1.4237486601040126	4.55887298502993	97.51406990835042	2.6214860713908885e-6	4.3282585141246225e-4	13.032658784447856	11.892976985700761	13.79171628861648	12.390799050481577	33.76905364349166	40.99717714672091	26.225224834309905	36.109907107903304
ENSMUSG00000064057.13	Scgb3a1	5.203655190158715	-0.3068829279140811	97.45954706203482	2.627899971403339e-6	4.3282585141246225e-4	0.0423138272222333	0.02412368556937274	0.05831592511042909	0.026704308298451676	1.5147758014868646	1.965064958444272	0.5742749963717497	1.931174998130652
ENSMUSG00000034205.17	Loxl2	-2.1501596809895043	4.073029693517306	97.06379440065305	2.675028847270096e-6	4.361377840786527e-4	28.98497164722981	35.02759144672922	23.122264306285132	22.271393120908698	7.573879007434323	4.1723981994364685	7.0189166223213855	5.8854857085886545
ENSMUSG00000030084.13	Plxna1	-1.4155156174037342	4.745642885929406	95.73902425795305	2.8404153256396623e-6	4.477141197192748e-4	39.20376092139915	38.57377322542701	34.40639581515316	43.528022526476235	14.573187883270181	11.54812146811771	17.706812388128952	14.56044641447714
ENSMUSG00000040852.7	Plekhh2	-1.9372765622463055	1.2543670879670918	95.59774344164835	2.858774030239907e-6	4.477141197192748e-4	3.5966753138898304	3.763294948822147	4.082114757730036	3.284629920709556	1.2013739115240651	0.7537235457046524	0.9571249939529163	0.9196071419669772
ENSMUSG00000022091.7	Sorbs3	1.922087358660832	6.8368292092672185	95.23577972910675	2.90646872947907e-6	4.477141197192748e-4	47.074132784734545	48.946958020257284	54.43791609058555	40.403618455557385	183.02670373827496	209.29287742334543	118.55588258430123	212.42924979437174
